"","genenames","logFC","logCPM","F","PValue","FDR"
"b4012","yjaB",-0.409949394545905,10.0943200438615,15.0125459920642,0.000485187121259589,"> 0.5"
"b2683","ygaH",0.667456474975171,5.30760383299387,14.8565271909956,0.000513444253294039,"> 0.5"
"b0127","yadG",-0.565241940473573,8.01531062240852,14.8327103363775,0.00051791008577025,"> 0.5"
"b3038","ygiC",0.721992123995889,3.37373471888442,14.7975701876851,0.000524574975691724,"> 0.5"
"b2182","bcr",0.600391524278819,4.67738036183183,14.6749798375623,0.000548552202226618,"> 0.5"
"b3881","yihT",-0.425732129664493,7.56770619379057,14.4800011107227,0.000589129415280036,"> 0.5"
"b3181","greA",-0.380855295982396,6.59746704881062,14.4664172812364,0.000592073301826127,"> 0.5"
"b0106","hofC",0.541061512947493,6.21114070255353,14.3905176617271,0.000608813862927735,"> 0.5"
"b2380","ypdA",0.416225144280229,5.17513501351743,14.2385717320072,0.000643864841941724,"> 0.5"
"b0608","ybdR",0.628081172533409,4.66023557640685,14.1771801668763,0.000658632290817218,"> 0.5"
"b0462","acrB",0.395714019739151,5.87077482374582,14.1547517810307,0.000664117161811584,"> 0.5"
"b2869","ygeV",0.412184144153678,7.88940387624856,14.0758848642399,0.000683794641748684,"> 0.5"
"b3995","rsd",0.565658874075252,6.33926564253366,13.9336029692391,0.000720886302431307,"> 0.5"
"b4047","yjbL",-0.377712279251974,7.85143243677134,13.8993735833239,0.000730126464914767,"> 0.5"
"b3187","ispB",0.41550588004969,6.6501486040564,13.7734921555865,0.000765210983252528,"> 0.5"
"b0717","ybgP",-0.474175832267508,6.86771038705292,13.6629561419255,0.000797504750113534,"> 0.5"
"b1806","yeaY",0.379512666165288,5.94911621899747,13.6336616125985,0.000806305194977528,"> 0.5"
"b4082","mdtN",0.764959804817125,3.56064909311963,13.5796591658704,0.000822801216249195,"> 0.5"
"b1571","ydfA",0.406728118862309,5.79653315791669,13.4956757643692,0.000849175775958223,"> 0.5"
"b1562","hokD",0.561890522551494,11.1253127978157,13.447060562859,0.000864854620870249,"> 0.5"
"b3021","mqsA",-0.348983039249814,8.75218357490918,13.4400795237308,0.000867131341687156,"> 0.5"
"b3794","wecG",-0.302355412229131,8.59607541039298,13.3152618625276,0.000908937289819894,"> 0.5"
"b0758","galT",-0.48560127528452,4.47577254764049,13.26230210066,0.000927321455754271,"> 0.5"
"b3374","frlD",0.511541475099796,4.88713229117434,13.1629208056505,0.000962901107567045,"> 0.5"
"b4339","yjiP",-0.45309302913588,5.61635360885262,13.1454935074625,0.000969289213087524,"> 0.5"
"b2195","dsbE",0.524611671369419,5.21784227357292,13.1265588222802,0.000976281225843323,"> 0.5"
