"","genenames","logFC","logCPM","F","PValue","FDR"
"b4525","ymjC",-1.08038895208883,3.89561278945088,16.2166734720552,0.000315672525075481,"> 0.5"
"b1352","kilR",-0.378179874927524,9.30261601961255,16.1078352296873,0.000328013685336985,"> 0.5"
"b4463","ygcU",-0.586169889460833,7.67924454201188,16.0800476371843,0.000331246279151465,"> 0.5"
"b2456","eutN",0.539450023431973,3.48437529371271,15.8708260053878,0.000356704052581681,"> 0.5"
"b0595","entB",-0.524200221024908,5.81178451626088,15.6522340139477,0.000385545101106804,"> 0.5"
"b4217","ytfK",-0.53603234584571,8.72234005277418,15.5899311751995,0.000394213552370154,"> 0.5"
"b4527","ydaF",-0.502898314077581,8.72222933387382,15.4489371877092,0.000414607625713509,"> 0.5"
"b2174","lpxT",-0.97635486771957,6.74781691706203,15.3714061247319,0.000426299175558013,"> 0.5"
"b3594","yibA",-0.603839854648106,5.52907311627648,15.3691829269112,0.000426639573642469,"> 0.5"
"b2332","yfcO",-0.555577849150034,5.38787301119454,15.3388233535948,0.000431317114295315,"> 0.5"
"b0617","citD",-0.454652635668938,7.1530558009838,15.2911266798069,0.000438776639237196,"> 0.5"
"b4036","lamB",-0.346627912058806,10.2549573064647,15.085553201931,0.000472538723151372,"> 0.5"
"b3187","ispB",0.432838733676202,6.6501486040564,14.9914708168496,0.00048890519829148,"> 0.5"
"b2209","eco",-0.539249308446954,7.03291357415151,14.9586592818348,0.000494754440883645,"> 0.5"
"b4632","ylbI",-0.527286112407074,3.74988870066561,14.8957073748552,0.000506186847703217,"> 0.5"
"b3875","ompL",-0.506767362437063,8.0912025818707,14.8125412584241,0.00052172435005482,"> 0.5"
"b3750","rbsC",-0.586221957156305,9.51141523585804,14.7897755768307,0.000526065714824099,"> 0.5"
"b3021","mqsA",-0.365729116564508,8.75218357490918,14.7451533123333,0.000534687318909314,"> 0.5"
"b4487","yjdP",0.491643013698627,8.282178229147,14.7159705417817,0.000540407282601178,"> 0.5"
"b3906","rhaR",0.670972269430899,3.37360964724066,14.7084662956774,0.000541888682297336,"> 0.5"
"b1566","flxA",-0.42845343508549,6.69530090351946,14.6195389507315,0.000559777458824067,"> 0.5"
"b2045","wcaK",-0.705692641736923,7.12266064882812,14.5886223887523,0.00056614347299196,"> 0.5"
"b3526","kdgK",-0.395043645966783,7.71618392796366,14.511403909446,0.00058238344410645,"> 0.5"
"b2844","yqeF",0.550497812937572,7.43994290013402,14.0501598450504,0.000690346994742705,"> 0.5"
"b0277","yagK",-0.614920040904486,6.00094723238918,14.0252658917462,0.000696751528149616,"> 0.5"
"b1515","lsrD",0.41482467204305,6.51516188338596,14.0103866961449,0.000700609806285355,"> 0.5"
"b4279","yjhB",0.317657608476449,8.60879460486133,13.9852551951921,0.000707178478994503,"> 0.5"
"b2634","yfjR",0.563098515617416,6.50905346915981,13.9281665419148,0.000722345475719244,"> 0.5"
"b0028","fkpB",-0.792054552349483,5.0306863995327,13.9194034309194,0.000724704196349669,"> 0.5"
"b3847","pepQ",-0.373428023201955,8.54266935405301,13.8639554707092,0.000739820798498782,"> 0.5"
"b2434","ypeA",0.34269334015303,6.7546918463451,13.8284967387237,0.000749664065489858,"> 0.5"
"b2757","casD",0.469326512436647,5.04609894520399,13.6614572634344,0.000797952532782674,"> 0.5"
"b1541","ydfZ",-0.407539670181138,6.68606273572649,13.6203670401513,0.000810333216651779,"> 0.5"
"b2850","ygeF",-0.477581402058974,8.65271470313511,13.6050472781784,0.000815001504893188,"> 0.5"
"b1262","trpC",0.370684883515509,5.97819660807695,13.5959893610868,0.000817775169321162,"> 0.5"
"b4576","insB1",0.722986076460947,2.89633739394637,13.5155906693819,0.000842840951220267,"> 0.5"
"b2320","pdxB",-0.596560657651497,4.60133118314013,13.4585770615932,0.000861112698829513,"> 0.5"
"b4526","ydaE",0.473270533561121,6.70238841652799,13.4060434934145,0.000878323560548321,"> 0.5"
"b3995","rsd",0.553087985026136,6.33926564253366,13.3230883563151,0.00090625363528266,"> 0.5"
"b0525","ppiB",-0.50184374238671,6.32917628134009,13.3182586805696,0.000907908698404138,"> 0.5"
"b4047","yjbL",-0.369092789230639,7.85143243677134,13.2894118669835,0.000917861587715897,"> 0.5"
"b2095","gatZ",-0.715518933769196,8.13705656564288,13.2098034674516,0.000945938166160056,"> 0.5"
"b4130","dtpC",-0.39569237270712,6.27158052622808,13.2056850477308,0.000947415409907927,"> 0.5"
"b3374","frlD",0.509621582327981,4.88713229117434,13.1219474287617,0.000977992223724685,"> 0.5"
"b3560","glyQ",-0.477392849141677,5.14771276668827,13.1022117766155,0.000985351166485961,"> 0.5"
"b1832","msrC",-0.676302314124806,5.92658016061375,13.0775855032055,0.000994616783795805,"> 0.5"
"b3612","gpmM",-0.46467744940655,7.55002061468742,13.0317693624206,0.00101210373394484,"> 0.5"
"b1452","yncE",0.316317859707319,9.66070378910454,12.9674161976985,0.00103722283830443,"> 0.5"
"b1799","dmlR",-0.534689775238919,7.2491998246116,12.9265530694549,0.00105351827905736,"> 0.5"
"b2131","osmF",-0.458531076219268,7.60908502881866,12.8784652629855,0.00107304598079449,"> 0.5"
"b1786","yeaJ",-0.579879351238031,7.32014132850601,12.8707146775525,0.0010762294060976,"> 0.5"
"b1077","flgF",0.43359505990743,6.67165355806029,12.7855850725943,0.00111186697696607,"> 0.5"
"b2779","eno",-0.426626644506781,7.0821381137214,12.7809492190177,0.00111384354349723,"> 0.5"
"b4050","pspG",-0.421453898508476,7.26599261609098,12.7528416937479,0.00112590831822317,"> 0.5"
"b3127","garP",-0.502077309322328,5.93536628028149,12.7224391742536,0.00113911562014968,"> 0.5"
"b3780","rhlB",-0.401829299874772,9.51999568827344,12.6264935821153,0.00118189317818446,"> 0.5"
"b1886","tar",-0.389477114683312,9.63288181009747,12.4919250254398,0.00124480852781419,"> 0.5"
"b1871","cmoB",0.417989984886741,7.0988700870475,12.3643912439243,0.00130774858021875,"> 0.5"
"b3622","waaL",-0.699140375671232,8.43150661923337,12.2734611120985,0.00135469817268762,"> 0.5"
"b1680","sufS",0.416682451210479,7.77885918008123,12.1791163463522,0.00140532195777115,"> 0.5"
"b4124","dcuR",0.350108175420552,6.0153972381254,12.1245207841209,0.00143553812683473,"> 0.5"
"b3348","slyX",0.324061012180911,6.43039163542086,12.0348094833735,0.00148670860364109,"> 0.5"
"b4407","thiS",0.384530491277224,5.49257454782465,12.0244800594159,0.0014927244992423,"> 0.5"
"b3151","yraQ",0.45539773626815,6.01576466128772,12.0232847016896,0.00149342235942709,"> 0.5"
"b3029","ygiN",-0.442992199467632,7.82209984060368,11.9960209439345,0.00150943430780809,"> 0.5"
"b2670","alaE",-0.429756010252322,7.72849538349651,11.9950907802372,0.00150998382047593,"> 0.5"
"b2374","frc",-0.569724161340373,6.25527817800027,11.9298827048883,0.00154904533294216,"> 0.5"
"b1604","ydgH",-0.453072419597624,5.92465390057704,11.9079264691374,0.00156243989666798,"> 0.5"
"b3067","rpoD",0.318592388305044,7.69663710823477,11.9049236772917,0.00156428138299869,"> 0.5"
"b4545","ypdJ",-0.5655731254833,7.38574636813271,11.8984357632223,0.00156826808203901,"> 0.5"
"b3633","waaA",0.418365004037176,5.17578629766491,11.8975996029764,0.00156878267676397,"> 0.5"
"b3537","bcsF",0.323565973112514,6.6687269776662,11.8500575175544,0.00159834055161647,"> 0.5"
"b0384","psiF",-0.347802926234504,8.0668149205322,11.8482987348521,0.00159944538858437,"> 0.5"
"b2025","hisF",0.344186326251214,7.09363146481772,11.76075413573,0.00165548546217935,"> 0.5"
"b1711","btuC",0.435507915635849,5.40132070989469,11.7424524305151,0.0016674643778649,"> 0.5"
"b1468","narZ",0.283929049371903,7.48358389400169,11.7282828305342,0.0016768024274637,"> 0.5"
"b1499","ydeO",-0.581096911019797,6.47927979927876,11.7130542142226,0.00168690081563685,"> 0.5"
"b0011","yaaW",-0.499362872700241,6.11247086855297,11.6949864698778,0.0016989663693529,"> 0.5"
"b4361","dnaC",0.307448725926231,7.11901389275473,11.5739406594894,0.00178222079670094,"> 0.5"
"b2006","yeeW",0.396900522073263,6.28064571517246,11.5514019440488,0.00179819943564734,"> 0.5"
"b3330","gspI",0.46971183209676,5.52338958468409,11.4886741189535,0.00184348249352798,"> 0.5"
"b0127","yadG",-0.49519639958244,8.01531062240852,11.4645519872438,0.00186121982827482,"> 0.5"
"b2706","srlM",-0.358494410557696,6.43081110082838,11.4331359040306,0.00188459489759268,"> 0.5"
"b1571","ydfA",0.374405306276965,5.79653315791669,11.4143348226278,0.001898733961506,"> 0.5"
"b2605","yfiB",-0.467425082182044,6.7240838538617,11.3383896668823,0.00195701390446827,"> 0.5"
"b4069","acs",-0.453932423570736,8.21370154196122,11.2945753450106,0.00199150560111299,"> 0.5"
"b1110","ycfJ",0.434681251539178,8.76936208351105,11.288217809279,0.00199656424054297,"> 0.5"
"b2774","ygcW",-0.392402977948367,6.11904872327045,11.1638912544929,0.00209830611058424,"> 0.5"
"b4651","yibW",-0.455421560342552,7.07369084216636,11.1519876860955,0.002108334588885,"> 0.5"
"b3665","adeD",-0.559890590895503,5.42415173930187,11.1219346876283,0.00213388263398299,"> 0.5"
"b4477","dgoA",0.378237839209424,8.50323102223443,11.0635574447021,0.00218446159108317,"> 0.5"
"b2081","yegQ",-0.440409384726542,6.31500185664663,11.0603082229787,0.00218731423487696,"> 0.5"
"b0944","ycbF",-0.382024537873103,6.18006898967886,11.0031894349771,0.00223811854449758,"> 0.5"
"b4465","yggP",-0.521611683954144,7.37591943418719,10.875459036708,0.00235636005905585,"> 0.5"
"b1901","araF",-0.735755559534645,7.44291685022333,10.8265115795339,0.00240342990168741,"> 0.5"
"b1184","umuC",0.422372152802444,5.2922574756958,10.8195341673425,0.00241022128333167,"> 0.5"
"b2306","hisP",0.555178408722572,4.24537510953398,10.81833372872,0.00241139178769195,"> 0.5"
"b1825","yebO",0.274162979413368,10.5307218562244,10.7763674955216,0.00245269680484997,"> 0.5"
"b2643","yfjX",-0.289589664287445,6.61932479471342,10.7632575946424,0.00246575504653943,"> 0.5"
"b3202","rpoN",-0.367029913989253,8.09219127654291,10.7548356258362,0.00247418311543293,"> 0.5"
"b1251","yciI",0.295670064879787,6.19780962398681,10.7034592451303,0.00252626986308347,"> 0.5"
"b1545","pinQ",-0.841990175991119,4.80533917976578,10.6931677444893,0.00253684424012274,"> 0.5"
"b2466","ypfG",0.355608278080762,6.14109975894423,10.6671958600374,0.00256374147058632,"> 0.5"
"b4674","ynbG",-0.512077678674858,6.78370743228665,10.643396363849,0.00258865737473928,"> 0.5"
"b3630","waaP",0.250759628723929,9.58576473001616,10.6332578578537,0.00259935017775849,"> 0.5"
"b0414","ribD",0.541615781835913,4.50862433382927,10.6068516692145,0.00262742289112598,"> 0.5"
"b0919","ycbJ",0.292189382185483,9.01100363721159,10.601412965329,0.00263324509301957,"> 0.5"
"b3465","rsmD",-0.405919923185922,4.97450054472759,10.5833498676571,0.00265268130762581,"> 0.5"
"b4620","yjbT",-0.745912178225835,3.78430670459511,10.5752658792258,0.00266142957900725,"> 0.5"
"b0907","serC",0.396126580866011,7.72496354977139,10.4902156789197,0.00275536584701605,"> 0.5"
"b3071","yqjI",-0.485677909259127,9.99595895495698,10.4841796768255,0.00276216623341175,"> 0.5"
"b4144","yjeI",0.478852546251519,7.43513884131461,10.4745274675236,0.00277307819210634,"> 0.5"
"b3092","uxaC",-0.409072635747209,6.00834226648507,10.4392429141009,0.00281336281369673,"> 0.5"
"b1775","ydjK",0.343714003283004,7.11935260909305,10.3919009968407,0.00286840193363066,"> 0.5"
"b2617","bamE",0.357587682407938,5.32550256827198,10.3669666513787,0.00289785344864204,"> 0.5"
"b4216","ytfJ",-0.415468435031337,6.42221356688149,10.3394873184712,0.00293068699540504,"> 0.5"
"b3569","xylR",-0.403264623389107,5.39447363352325,10.3305887031986,0.00294140478426413,"> 0.5"
"b3697","yidA",0.266313263976592,7.38990549881404,10.3305390791456,0.0029414646708371,"> 0.5"
"b3751","rbsB",-0.519223442256993,9.17424021587889,10.2434322398328,0.00304862887075391,"> 0.5"
"b2628","yfjL",0.410350600769305,6.30363337702383,10.2314915489447,0.00306364234490873,"> 0.5"
"b3807","cyaY",-0.356749527334343,8.19317209678132,10.193506334923,0.00311193226572172,"> 0.5"
"b4342","yjiT",-0.3045601780462,5.45665870373215,10.1690543266528,0.00314344912989638,"> 0.5"
"b3180","yhbY",-0.689114861117151,6.14121936533409,10.1557898945099,0.00316068910442488,"> 0.5"
"b1242","ychE",0.337378160272223,7.51730619188933,10.1437681610943,0.00317640155136663,"> 0.5"
"b3792","wzxE",0.509237784264655,4.31042417378085,10.1234817226813,0.00320310629236636,"> 0.5"
"b3932","hslV",0.340471211753133,6.80448042152389,10.0548970390728,0.00329518830702596,"> 0.5"
"b2938","speA",0.430652002386805,8.06679683165597,10.0169786261182,0.00334731331802464,"> 0.5"
"b1311","ycjO",0.345599996119641,7.81337061033001,9.99340477087682,0.00338016484166882,"> 0.5"
"b0892","rarA",-0.368918525347932,7.90491361431597,9.99073429094386,0.00338390806497437,"> 0.5"
"b4306","yjhP",-0.551456812013124,6.84527295159651,9.95252147444267,0.00343796109277258,"> 0.5"
"b1397","paaJ",0.327855947085921,5.76929808206088,9.95164238698817,0.00343921543436375,"> 0.5"
"b2069","yegD",0.54114411152384,3.53256650674829,9.92701050271231,0.00347456228411579,"> 0.5"
"b0085","murE",0.515484663812263,5.75991312319395,9.91166722307781,0.00349677683991665,"> 0.5"
"b3637","rpmB",-0.337688104124658,9.7405042932135,9.8815160165006,0.00354087612683485,"> 0.5"
"b0758","galT",-0.414151414862463,4.47577254764049,9.80530169442159,0.00365503075969449,"> 0.5"
"b4565","sgcB",-0.464897207026649,5.86829863266395,9.77332902953914,0.00370409026349411,"> 0.5"
"b0641","lptE",0.35808581415487,7.08063054714911,9.74260578486927,0.00375189906684227,"> 0.5"
"b1950","fliR",0.347352921430335,4.31274016926801,9.72905126557868,0.00377320160906073,"> 0.5"
"b4161","rsgA",0.354738604414806,6.77289478987529,9.72478945987819,0.00377992634486388,"> 0.5"
"b1885","tap",0.316781839194086,7.32381862021961,9.72224606758019,0.00378394571215953,"> 0.5"
"b0516","allC",-0.480585828564782,6.04552449921245,9.70727322788822,0.00380770075074152,"> 0.5"
"b3901","rhaM",0.360219676859336,4.60886640759078,9.69956490244663,0.00381999271281432,"> 0.5"
"b3627","waaO",0.368665290902853,7.33178405220185,9.63478855723405,0.00392498632194408,"> 0.5"
"b3953","frwD",0.295256731787463,8.21083247497281,9.63305900406356,0.00392783181319393,"> 0.5"
"b0181","lpxA",0.282024870790431,7.43712346864467,9.63178575167981,0.00392992800576654,"> 0.5"
"b1861","ruvA",0.432287615442215,10.4976209163286,9.62571156676065,0.00393994465973669,"> 0.5"
"b4254","argI",0.337416532479376,6.9384321280735,9.62169596044998,0.00394658165672511,"> 0.5"
"b0396","araJ",0.342737545530122,6.54791400534498,9.61913722171635,0.00395081700268318,"> 0.5"
"b0970","yccA",0.320105974063993,8.97290386843182,9.60597733770126,0.00397267709965889,"> 0.5"
"b4467","glcF",0.285449594550144,6.64877104879622,9.5716248258122,0.00403035494365735,"> 0.5"
"b3880","yihS",-0.327281970395815,8.30092472998944,9.56868920858153,0.00403532537997075,"> 0.5"
"b2341","fadJ",0.465598546663249,5.43709579972385,9.5608659067937,0.00404860356483275,"> 0.5"
"b2185","rplY",-0.523245914363653,7.1009582200106,9.55385943516119,0.00406053520475065,"> 0.5"
"b1232","purU",-0.356358125145152,7.4933298715564,9.54406713878517,0.00407727425982247,"> 0.5"
"b0019","nhaA",-0.447033580190334,6.91070178672501,9.52304311710742,0.00411346381049415,"> 0.5"
"b0882","clpA",0.269776612691808,8.76506494562034,9.50474544439872,0.00414524119361589,"> 0.5"
"b4265","idnT",-0.322249124197852,5.98386094327337,9.4892166434193,0.0041724167449402,"> 0.5"
"b4012","yjaB",-0.323513710834656,10.0943200438615,9.4094157913771,0.00431512026509538,"> 0.5"
"b2293","yfbT",0.394113772128438,5.81111995338166,9.35809646292506,0.00440965577209305,"> 0.5"
"b0421","ispA",-0.48349302789316,5.74971160557496,9.34038332398284,0.00444279971154024,"> 0.5"
"b0722","sdhD",0.390179355841879,5.18206877226422,9.33916689475017,0.00444508563287245,"> 0.5"
"b1629","rsxC",-0.943417698450858,2.74621257717265,9.32281005175622,0.00447594654990149,"> 0.5"
"b1314","ycjR",-0.321681468969896,7.80397626896719,9.31440685405774,0.00449189053636782,"> 0.5"
"b3351","kefG",0.592894902119227,7.90969158881127,9.31356530090285,0.00449349063337791,"> 0.5"
"b2146","preT",-0.433066861767011,6.75918142895966,9.31297786220468,0.0044946079297928,"> 0.5"
"b4546","ypeB",0.562498489245572,4.48135589077391,9.29738399989359,0.00452437653148256,"> 0.5"
"b0574","cusB",-0.506006939611519,4.04918225266863,9.24943606425149,0.00461724364389391,"> 0.5"
"b2512","bamB",0.395789208260368,6.34226534094475,9.22652068330178,0.0046623484076179,"> 0.5"
"b0169","rpsB",-0.403272361325312,8.95906861820074,9.22378166266996,0.00466777127001783,"> 0.5"
"b0731","mngA",-0.472110401393715,6.58255065454835,9.13903944803608,0.00483894299257897,"> 0.5"
"b4219","msrA",-0.275155953000634,6.35712796943052,9.12819153427971,0.00486133731975645,"> 0.5"
"b1888","cheA",0.316513736263912,7.93382569164552,9.11533367229772,0.00488802532838119,"> 0.5"
"b2637","yfjT",-0.393771329556524,7.20907864945148,9.10859144533462,0.00490208251747887,"> 0.5"
"b3891","fdhE",-0.350833767124076,6.24249727001783,9.06365245414837,0.00499689523882018,"> 0.5"
"b1834","yebT",0.414897015286536,7.39358147175029,9.01371838909665,0.00510456405577661,"> 0.5"
"b0696","kdpC",0.307598016377738,6.85649340243559,9.01122167922705,0.00511001257819855,"> 0.5"
"b2829","ptsP",-0.522596306501572,4.08158227917613,8.98110568737142,0.00517622900069921,"> 0.5"
"b2447","yffP",-0.272660215248222,8.2744656079108,8.96410536262147,0.00521401473284322,"> 0.5"
"b0709","dtpD",-0.882214406518497,2.33044620811963,8.94567827929356,0.00525530687639233,"> 0.5"
"b3573","ysaA",0.298229160777425,10.4096170414043,8.92470206777028,0.00530273960710409,"> 0.5"
"b1554","rrrQ",-0.50184284207731,7.8896090848651,8.91720261371748,0.00531980939089382,"> 0.5"
"b3410","feoC",0.337352482279928,5.70197025565412,8.90896164274277,0.00533863513620346,"> 0.5"
"b3586","yiaV",-0.358078803895502,7.37827966317513,8.90416358147872,0.00534962885769837,"> 0.5"
"b0935","ssuD",0.265788277528292,7.86282502907309,8.89950970599994,0.00536031547138702,"> 0.5"
"b3469","zntA",-0.508157598673726,5.85431600445393,8.88554628085222,0.00539251745480561,"> 0.5"
"b1746","astD",0.317236853811453,8.73244495388262,8.8809135772254,0.00540324715369396,"> 0.5"
"b2108","yehA",0.253948455266791,6.64476520546301,8.8547584772647,0.00546425672733413,"> 0.5"
"b2039","rfbA",-0.37919150908653,8.94757026565994,8.81905246434046,0.00554874389262929,"> 0.5"
"b4027","yjbF",0.408266964083722,5.80729698166846,8.8183730853572,0.00555036499021438,"> 0.5"
"b3881","yihT",-0.330350482599367,7.56770619379057,8.79611466997918,0.00560375960161986,"> 0.5"
"b1957","yodC",-0.259867548985576,8.89710886103052,8.77588295382736,0.00565277201489187,"> 0.5"
"b0980","appA",0.282001424004929,5.55371605188889,8.75230721878843,0.0057104679865433,"> 0.5"
"b0927","ycbL",0.317890102001456,7.23769084092283,8.73011123162144,0.00576536666982969,"> 0.5"
"b0717","ybgP",-0.375122737279315,6.86771038705292,8.64328019254891,0.00598565018024451,"> 0.5"
"b4173","hflX",-0.302723586397876,5.49778395700767,8.63788244462932,0.00599963964921061,"> 0.5"
"b2237","inaA",0.449698273745909,4.3598670214916,8.63172620272728,0.0060156378865993,"> 0.5"
"b3707","tnaC",-0.372036088232317,8.44106418111969,8.62991143989584,0.0060203626708359,"> 0.5"
"b3342","rpsL",-0.39559179439139,5.91790150754845,8.57833147670109,0.00615633640122692,"> 0.5"
"b0166","dapD",-0.54057200787339,8.75141491974668,8.55850478094969,0.00620947930155084,"> 0.5"
"b2872","ygeY",-0.3878951345461,8.89714632195228,8.55841529655373,0.00620972026927703,"> 0.5"
"b2580","ung",0.268680575940233,5.97856858899283,8.54014216897388,0.00625913852332593,"> 0.5"
"b1481","bdm",-0.370259927466634,8.61701484465759,8.53743125511143,0.00626650596771623,"> 0.5"
"b1415","aldA",0.281065212085582,7.8359669617549,8.51912909604706,0.00631649061585594,"> 0.5"
"b2929","yggD",0.383067508769371,5.37349102053308,8.50228979580928,0.00636285932755332,"> 0.5"
"b4471","tdcG",0.299549892270131,6.30488865951487,8.47587545907443,0.00643633369467273,"> 0.5"
"b0241","phoE",-0.393830928181151,6.41852993340401,8.46310639160407,0.00647217930377178,"> 0.5"
"b3159","yhbV",0.353889822391726,6.734185656994,8.45649715115575,0.00649081727491878,"> 0.5"
"b2646","ypjF",-0.325160252226016,7.88488806253017,8.43953610773396,0.00653891214619992,"> 0.5"
"b2225","yfaP",0.295848372815962,7.62855416508252,8.42912084254905,0.00656863581090939,"> 0.5"
"b2758","casC",-0.334900588912369,7.64370604314308,8.42678077065126,0.0065753340338345,"> 0.5"
"b3250","mreC",-0.715405783009272,3.92962661621246,8.39173922759304,0.00667652156318964,"> 0.5"
"b2869","ygeV",0.318936744902628,7.88940387624856,8.38541455841461,0.00669496294843047,"> 0.5"
"b4676","yoaK",0.426466776026961,7.94906038268247,8.3785677702778,0.00671498857294963,"> 0.5"
"b1981","shiA",-0.46849908126896,5.29381357257256,8.34615309200906,0.00681067527982449,"> 0.5"
"b3193","mlaD",0.421886432984452,5.93868159445731,8.31462014744673,0.00690516961860372,"> 0.5"
"b1059","solA",-0.538015559869369,6.92046727627486,8.29286289945585,0.00697119210430342,"> 0.5"
"b0726","sucA",0.524454546544722,7.77114036172269,8.28492589389439,0.00699544599123595,"> 0.5"
"b3317","rplB",-0.45103711500339,5.85183238693788,8.27990871001375,0.00701082437179195,"> 0.5"
"b1078","flgG",-0.397084139089658,5.94814595487513,8.24556642607722,0.00711707116545906,"> 0.5"
"b2676","nrdF",-0.658099914479923,4.72521142097403,8.24423363130549,0.00712122932421477,"> 0.5"
"b4339","yjiP",-0.35619522069372,5.61635360885262,8.23670009185259,0.00714478231985121,"> 0.5"
"b0524","lpxH",0.376354375758609,5.0542167233628,8.21926700691432,0.00719960787250244,"> 0.5"
"b2443","yffL",-0.392125801953967,6.00597515908451,8.21289397372703,0.00721976350788486,"> 0.5"
"b3676","yidH",-0.28856640414138,10.8161375763613,8.19707980516814,0.00727004117675183,"> 0.5"
"b3035","tolC",-0.335773645878329,6.34645880638513,8.17968478102514,0.00732578089226818,"> 0.5"
"b3958","argC",-0.260001545529555,9.02277246743623,8.17428364756094,0.00734318155923322,"> 0.5"
"b2571","rseB",0.375282436445275,8.71984369824825,8.13232148013622,0.00747989668657926,"> 0.5"
"b1387","paaZ",0.26484782872794,10.202720967682,8.11838443208633,0.00752590919456177,"> 0.5"
"b3471","yhhQ",-0.399601501814035,9.22948653382013,8.11591066559865,0.00753410804891274,"> 0.5"
