"","genenames","logFC","logCPM","F","PValue","FDR"
"b3954","yijO",0.304376856231475,5.13811388503736,6.46744353233924,0.015909579688311,"> 0.5"
"b3714","adeP",0.258069880761188,9.10848223791186,6.42863197687816,0.0162012258080454,"> 0.5"
"b0245","ykfI",0.359955805694917,7.60735522341259,6.41469299566805,0.0163073809588981,"> 0.5"
"b3637","rpmB",0.266033907261535,9.7405042932135,6.3819318981995,0.0165598642444798,"> 0.5"
"b4114","eptA",-0.333568283795697,5.5485779143637,6.37472006287804,0.0166160124077096,"> 0.5"
"b1922","fliA",-0.264073484824544,6.15559418176645,6.37273668518868,0.016631490322107,"> 0.5"
"b1273","yciN",0.32140923274993,11.9393421380759,6.37078740960186,0.0166467173624699,"> 0.5"
"b3598","yibI",-0.260697636587333,7.39869457668611,6.34332972279997,0.0168628228810299,"> 0.5"
"b0157","yadS",-0.385499914184455,4.48491700989155,6.2873801998191,0.0173126617876963,"> 0.5"
"b2755","ygbT",-0.417061586329692,6.25808955729782,6.28087064879301,0.0173658397367653,"> 0.5"
"b2392","mntH",0.253377872074541,7.21222930060226,6.26256024427046,0.0175163752441832,"> 0.5"
"b0912","ihfB",-0.303740689768786,7.65294405199101,6.24980693213133,0.0176220614599021,"> 0.5"
"b1786","yeaJ",-0.395707212586157,7.32014132850601,6.18433899041103,0.0181756119156938,"> 0.5"
"b4347","symE",0.386751715682774,4.10166071394424,6.17928139757438,0.0182191549340762,"> 0.5"
"b4061","yjcC",-0.306144704509107,5.47452653328802,6.16719182641631,0.0183236994422548,"> 0.5"
"b0871","poxB",-0.258636755814855,6.96981551607011,6.1620985047572,0.0183679389821506,"> 0.5"
"b1710","btuE",0.247522832510864,8.79278000520742,6.14696566976402,0.0185000660113061,"> 0.5"
"b1200","dhaK",0.346055263641126,9.25329196262834,6.13544644217643,0.0186013346473018,"> 0.5"
"b1253","yciA",-0.388898695660643,4.1175654539564,6.12583074854669,0.0186863303658752,"> 0.5"
"b1508","hipB",-0.216883187314503,8.92999959079748,6.11986566673972,0.0187392694981885,"> 0.5"
"b4381","deoC",0.274445712935889,7.07684523947539,6.07168555858094,0.0191728870608968,"> 0.5"
"b1781","yeaE",0.22427900189163,9.0415165766731,6.06652137473808,0.0192200079272393,"> 0.5"
"b2551","glyA",-0.33040870203023,7.96063912837473,6.05595590213641,0.0193168060830668,"> 0.5"
"b1859","znuB",-0.235608263846347,7.68163039454509,6.02008128269345,0.0196494579030651,"> 0.5"
"b4002","zraP",0.250125166542738,9.10525268183574,5.97157792420968,0.0201091596639203,"> 0.5"
"b2299","yfcD",-0.259748828650271,5.45099024161674,5.95952304141105,0.0202252197558025,"> 0.5"
"b1794","yeaP",0.617227670498543,4.97101541902187,5.94331882971733,0.0203823782365307,"> 0.5"
"b3805","hemC",0.36424580125388,7.9950013131465,5.86530072126903,0.0211578869780052,"> 0.5"
"b1611","fumC",-0.346428299165371,6.87484663398314,5.8336817210316,0.021481283699713,"> 0.5"
"b0140","yadV",0.344434130541471,7.41280018714036,5.81919613033829,0.0216312362490958,"> 0.5"
"b0825","fsaA",0.375228537228338,8.86545050252971,5.77838556152319,0.0220598678142714,"> 0.5"
"b4280","yjhC",0.269096544793067,9.15508791313384,5.72879148128302,0.0225932536798513,"> 0.5"
"b2511","der",0.17902199768383,8.15035892148746,5.72292216838331,0.0226573028877724,"> 0.5"
"b4288","fecD",0.419221905822639,5.52369689827341,5.7082319524316,0.0228184801138295,"> 0.5"
"b2262","menB",-0.458158183495343,4.05367327141427,5.679691134424,0.023135208082994,"> 0.5"
"b2630","rnlA",0.333751554269364,5.35769178126384,5.67612939626389,0.0231750692808072,"> 0.5"
"b2420","yfeS",0.237302247164499,7.03993062793124,5.65450044034768,0.0234187440357955,"> 0.5"
"b1514","lsrC",-0.416117403260725,5.42442190599686,5.65417637475142,0.0234224161846187,"> 0.5"
"b4052","dnaB",0.306090379441722,5.85609375517763,5.60507348217727,0.0239861516526231,"> 0.5"
"b0645","ybeR",0.340894467374531,9.14464531332266,5.56622675355783,0.0244426302961226,"> 0.5"
"b3868","glnG",0.34578321085604,4.60253819232348,5.56607444171678,0.0244444386292406,"> 0.5"
"b4143","groL",0.35263258472956,8.62076767159897,5.52951012171993,0.0248828062645844,"> 0.5"
"b2029","gnd",-0.285334044420252,7.01208209892079,5.52769389534127,0.0249048035052424,"> 0.5"
"b1630","rsxD",-0.239999463582105,8.89932536901078,5.52757393148821,0.0249062571957252,"> 0.5"
"b1076","flgE",0.285448931515296,8.66755045805711,5.51723094449629,0.0250319398020739,"> 0.5"
"b0185","accA",0.304299079187107,6.72647560981834,5.50623698440783,0.0251662923790838,"> 0.5"
"b0321","yahG",-0.337364471417514,7.72283345562447,5.47862657139363,0.0255071926451351,"> 0.5"
"b2230","yfaA",-0.268515456515001,7.36428422756419,5.45249667016421,0.0258344629470434,"> 0.5"
"b1692","ydiB",0.253082491627383,10.2517637033452,5.43772021167863,0.0260215626727674,"> 0.5"
"b0133","panC",0.338807430103791,10.2299684626227,5.43058994330643,0.0261123753427696,"> 0.5"
"b1393","paaF",-0.334877757062967,4.14261752958259,5.40856259750476,0.0263951148699126,"> 0.5"
"b2310","argT",-0.233779783617263,6.92463458689625,5.36777017840993,0.0269275964172105,"> 0.5"
"b2060","wzc",-0.246707118104716,4.99951625026854,5.34060602307078,0.0272886905265934,"> 0.5"
"b3094","exuR",0.293891777598273,6.22759323984307,5.31766403396326,0.0275977851777303,"> 0.5"
"b4131","cadA",0.263920602830982,8.27201499541987,5.31694222445598,0.0276075719532735,"> 0.5"
"b0617","citD",0.258769572946832,7.1530558009838,5.30923570924353,0.0277122989708659,"> 0.5"
"b3368","cysG",0.251175650605506,7.61724098793076,5.28255873171827,0.0280781926707109,"> 0.5"
"b0847","ybjL",0.283296221263637,6.68536306196224,5.27454234885845,0.0281891732243262,"> 0.5"
"b2751","cysN",-0.323667344980203,7.27514048196542,5.26188834336816,0.0283653360023199,"> 0.5"
"b1503","ydeR",0.276643072071799,5.41597096717939,5.26062325046396,0.0283830141221169,"> 0.5"
"b0025","ribF",-0.305923388798266,5.24205858575427,5.25779783622394,0.0284225393606503,"> 0.5"
"b2554","glrR",-0.44203766601326,3.0070088492507,5.24688522260086,0.0285757644358744,"> 0.5"
"b2478","dapA",-0.187076495405897,7.74180399752279,5.21845930033859,0.0289791567659515,"> 0.5"
"b1340","smrA",-0.438469664516363,7.01885579834784,5.21713893436755,0.0289980449603424,"> 0.5"
"b2207","napD",0.378468027858902,5.42674930738479,5.20599162660324,0.0291580484716852,"> 0.5"
"b4650","yibS",0.234859320758416,7.77611614838701,5.18672477263616,0.0294368801071492,"> 0.5"
"b1194","ycgR",-0.324785817061742,5.28082067311843,5.16327292739731,0.0297802238472934,"> 0.5"
"b0345","lacI",-0.391003946389117,3.90603454369671,5.15578825042302,0.0298907236130126,"> 0.5"
"b3136","agaS",0.240271661552451,4.49117307236336,5.15044188028967,0.0299699294901018,"> 0.5"
"b0307","ykgF",0.240653774466165,7.21140282499384,5.14553360252455,0.0300428475131588,"> 0.5"
"b1442","ydcU",-0.405519679062189,8.02483286558037,5.1423223387099,0.0300906596232517,"> 0.5"
"b2075","mdtB",-0.503466445249006,2.86891877361227,5.12872757043283,0.0302939958382571,"> 0.5"
"b2795","ygdH",0.226394210128834,9.04539257261358,5.11921919956656,0.0304371064632595,"> 0.5"
"b1361","ydaW",0.238786313926214,9.96562163469335,5.10844624561488,0.0306001460077751,"> 0.5"
"b0471","ybaB",0.31327039191446,6.58018631776036,5.08423719830252,0.0309700321746767,"> 0.5"
"b4400","creD",0.24316154075409,7.16947164175167,5.06559703385226,0.0312581714728621,"> 0.5"
"b0268","yagE",-0.276741563811696,7.56127934224246,5.04350855755915,0.031603425133342,"> 0.5"
"b4231","yjfF",-0.202984783849412,9.09792557030864,5.01249646343086,0.0320952355511368,"> 0.5"
"b1820","yobD",0.190931881115847,8.5333799317922,4.99398518453421,0.032392796222233,"> 0.5"
"b1638","pdxH",-0.255735334363628,5.68209566287319,4.97700194467513,0.0326684577241695,"> 0.5"
"b1881","cheZ",-0.294168146906989,5.31848736779924,4.95954687853964,0.0329544620932939,"> 0.5"
"b1406","ydbC",-0.329833058164044,6.75248580239803,4.95623794345905,0.0330089887608756,"> 0.5"
"b2705","srlD",0.2251357045359,8.31066004323809,4.95200255424272,0.0330789266255852,"> 0.5"
"b0150","fhuA",-0.30430471331271,5.53170930580679,4.94598603473232,0.0331785555585379,"> 0.5"
"b3118","tdcA",0.497945529551669,5.73880939760299,4.93874577593574,0.0332988855151511,"> 0.5"
"b0730","mngR",0.259291589706495,6.59250579544944,4.93442778211316,0.0333708766543372,"> 0.5"
"b0830","gsiB",-0.348468257939529,5.82590792877929,4.919046733863,0.0336287064968815,"> 0.5"
"b1068","yceM",0.273298962210778,6.44628655795639,4.91186899177045,0.0337497734347871,"> 0.5"
"b3629","waaS",0.222896637032364,8.48499748807107,4.90390877390202,0.0338845982752354,"> 0.5"
"b1329","mppA",-0.224068069164924,7.45236821847591,4.89047772639633,0.0341134270562422,"> 0.5"
"b1319","ompG",0.2302396567918,6.85685084483449,4.86605991551273,0.0345338001292932,"> 0.5"
"b2762","cysH",-0.270775789326368,5.72884861350541,4.86109917182988,0.0346198969745663,"> 0.5"
"b1660","ydhC",0.233952681939675,9.57217291298519,4.846856645909,0.0348683980716722,"> 0.5"
"b3846","fadB",-0.224796005832976,8.77054368523848,4.82712114784958,0.0352159846020682,"> 0.5"
"b1600","mdtJ",0.242534375072063,10.8497685135597,4.81064996451525,0.0355089950135806,"> 0.5"
"b1891","flhC",-0.40480658149896,4.25697527208253,4.81009625904038,0.0355188914700898,"> 0.5"
"b1860","ruvB",-0.244942580224497,6.2174214794234,4.78041585352113,0.0360538365699291,"> 0.5"
"b1945","fliM",0.39688822589769,3.46253102174731,4.77801251937908,0.0360975391554384,"> 0.5"
"b2097","fbaB",-0.209032730288781,7.36839623737396,4.7613257072004,0.0364025855986876,"> 0.5"
"b2599","pheA",0.294162034446363,4.73732206172743,4.75890020887755,0.0364471608525811,"> 0.5"
"b2597","raiA",-0.251159173969841,8.69538266204928,4.75846210125147,0.0364552186926272,"> 0.5"
"b3612","gpmM",-0.276775702637364,7.55002061468742,4.74607698433168,0.0366838229158593,"> 0.5"
"b1874","cutC",0.25335063775933,9.28683072491913,4.69540340900491,0.0376357177595345,"> 0.5"
"b2054","wcaF",0.298337495026996,10.3883239771077,4.69127845963244,0.0377143922441649,"> 0.5"
"b0575","cusA",-0.348216316171177,3.1840881505051,4.68907628032798,0.0377564681427265,"> 0.5"
"b4364","yjjP",-0.296121707478503,4.65468046661667,4.6803073202845,0.0379245252997187,"> 0.5"
"b1091","fabH",0.38190643700895,6.46550843083535,4.67508507221912,0.0380250007617784,"> 0.5"
"b4326","iraD",-0.463719568274373,5.03616000114285,4.6750650864279,0.0380253858485089,"> 0.5"
"b3393","hofO",-0.390016414735096,5.93997710761534,4.67307835673965,0.0380636876380627,"> 0.5"
"b1193","emtA",0.360506652552607,7.45216946650824,4.65346757756394,0.0384440472231542,"> 0.5"
"b4025","pgi",0.185338763890205,8.23765168404773,4.65067738116654,0.0384985035065386,"> 0.5"
"b2068","alkA",0.216233295601613,8.98441828551186,4.63269755113067,0.0388514597156417,"> 0.5"
"b0333","prpC",-0.223651752735862,8.64505179483338,4.6316417636338,0.038872296024308,"> 0.5"
"b4393","trpR",0.303648761874931,4.5115988211824,4.60054216180411,0.0394916119397547,"> 0.5"
"b4155","epmA",0.214434904980678,8.62563076387288,4.56758593983767,0.0401597875873648,"> 0.5"
"b2188","yejM",-0.341945693868618,4.4462155341638,4.56710435412948,0.0401696434662508,"> 0.5"
"b4401","arcA",-0.409777513806826,3.42899508360701,4.55274383197728,0.040464766893085,"> 0.5"
"b1976","mtfA",-0.262164479026695,4.79974103722769,4.5463216165853,0.0405975227565235,"> 0.5"
"b1810","yoaC",0.212595838551627,7.86652976175467,4.53496168709374,0.040833525268021,"> 0.5"
"b0279","yagM",0.207438917534162,9.32717124222737,4.4875747502529,0.0418344383512579,"> 0.5"
"b0965","yccU",0.289846766368704,8.90371433998678,4.46954823522997,0.0422222775596213,"> 0.5"
"b4659","yabP",0.205137600345524,8.59593448398762,4.46839718395088,0.042247176762096,"> 0.5"
"b1321","ycjX",-0.289687458786777,4.84265858213205,4.44416307719806,0.042775182190923,"> 0.5"
"b1987","cbl",0.233112389471725,7.77461947366088,4.43832714341215,0.0429034192552024,"> 0.5"
"b4037","malM",-0.38458405770261,6.31515162639247,4.41920262164523,0.0433266393032444,"> 0.5"
"b0768","ybhD",0.219379331819153,9.22428294121533,4.40950416669226,0.043543023235418,"> 0.5"
"b1008","rutE",0.227194207518271,6.32769438756112,4.40198427255334,0.0437116224020283,"> 0.5"
"b1309","ycjM",0.244763928854904,7.4747721953776,4.39648840714117,0.0438352980249268,"> 0.5"
"b3488","yhiJ",0.178114968019299,8.68082721520216,4.38865589938164,0.0440122244939205,"> 0.5"
"b2902","ygfF",0.327312703039583,7.81708931732427,4.38539917232362,0.0440860219134767,"> 0.5"
"b0772","ybhC",0.326226630251183,5.34368967411466,4.38010313670509,0.0442063221268301,"> 0.5"
"b3825","pldB",-0.346415582935519,4.14117351374964,4.34612736464281,0.044986768409998,"> 0.5"
"b4495","yedN",0.16183515601625,9.59336501949382,4.33305231707906,0.0452911586040941,"> 0.5"
"b3052","hldE",-0.215120539989214,8.09390494370812,4.33115943198279,0.0453354137731222,"> 0.5"
"b1461","pptA",0.284271170086484,7.95287447034826,4.29877188652867,0.0461000822791688,"> 0.5"
"b2867","xdhB",-0.359595313140478,6.08270711118211,4.29501724829573,0.0461896478457776,"> 0.5"
"b4661","yfcU",0.295790022268417,7.47159061513001,4.27624826067395,0.0466402712140215,"> 0.5"
"b0884","infA",0.214217686965652,6.15511888347124,4.27592905560331,0.0466479769288708,"> 0.5"
"b0154","hemL",-0.374944841926107,4.20720528288628,4.25335629486053,0.0471964795753068,"> 0.5"
"b2091","gatD",0.205960652308345,8.37962098860238,4.25276394742566,0.0472109689937043,"> 0.5"
"b2555","yfhG",-0.351484222418124,5.59847938004164,4.24841089497355,0.0473176002219109,"> 0.5"
"b1093","fabG",0.27645618141753,9.61170707506087,4.22934867271564,0.0477876936118987,"> 0.5"
"b4237","nrdG",-0.360966863825339,4.62138455886333,4.22804980079132,0.0478199127326357,"> 0.5"
"b1180","ycgM",-0.224388230157383,8.27661445405882,4.22576428803435,0.0478766643459216,"> 0.5"
"b1397","paaJ",0.211729103963839,5.76929808206088,4.22267801082023,0.0479534181319021,"> 0.5"
"b3652","recG",-0.35809311349632,3.7173798501926,4.21452513544923,0.0481568312107171,"> 0.5"
"b2523","pepB",0.221588258514392,8.0068791494041,4.21043683657276,0.0482591932395207,"> 0.5"
"b0260","mmuP",-0.290064461745131,5.646152448118,4.20612829381109,0.0483673305421913,"> 0.5"
"b1389","paaB",0.190628003083528,10.8923877284327,4.19222640034356,0.0487180792063287,"> 0.5"
"b2206","napA",-0.422792987035901,3.31162939478713,4.18754348213219,0.0488368641934235,"> 0.5"
"b4003","zraS",-0.27262697260307,5.495748670252,4.1829978473976,0.0489524738539528,"> 0.5"
"b4121","yjdF",0.391358576921569,3.22233770838132,4.18003145942933,0.0490280818273621,"> 0.5"
"b3600","mtlD",-0.191525293159625,7.4523111640784,4.16872338992245,0.0493174935197173,"> 0.5"
"b0234","yafP",0.263092529484874,5.70349299784121,4.16353950431349,0.0494507990734784,"> 0.5"
"b2631","rnlB",0.302356511636602,4.52510173648573,4.15511301559707,0.0496683423355541,"> 0.5"
"b3369","yhfL",0.203716118443294,9.94597685016419,4.15409545003527,0.0496946841132412,"> 0.5"
"b1973","zinT",0.275692797112048,7.32823927837567,4.14203318459136,0.0500081232657187,"> 0.5"
"b0393","rdgC",0.274575577646102,6.28861127847154,4.13355854076404,0.0502296483818661,"> 0.5"
"b4571","wbbL",0.274078439961475,6.37378399034818,4.1332390427164,0.0502380212374986,"> 0.5"
"b1990","ldtA",-0.284023516496945,7.2599434045018,4.12704302949378,0.0504007020869996,"> 0.5"
"b1551","ynfN",-0.265406512299606,6.80503918380936,4.11651061648161,0.0506785804173264,"> 0.5"
"b3720","bglH",0.228280915241026,9.14944028486413,4.1155055338063,0.0507051863482256,"> 0.5"
"b0598","cstA",0.265090198398964,8.92344255577854,4.11214136242128,0.0507943533910741,"> 0.5"
"b0891","lolA",-0.291214013742903,6.10135658487366,4.10306313517136,0.0510358400324856,"> 0.5"
"b2917","scpA",0.329672166773983,9.46842557298462,4.09716920581122,0.0511933039969515,"> 0.5"
"b3666","uhpT",0.174730677294761,7.35930928963419,4.06560270033881,0.0520458718487765,"> 0.5"
"b1092","fabD",-0.364305707697367,5.94917018636659,4.06521315691391,0.0520564908260168,"> 0.5"
"b4572","ylbE",0.2347236684807,6.86016436584915,4.06055325307713,0.0521837067064344,"> 0.5"
"b2278","nuoL",-0.277670581163946,7.71343996228078,4.05826944480034,0.0522461808958112,"> 0.5"
"b0798","ybiA",0.21980939720927,5.68223094002718,4.05800144723259,0.0522535174825561,"> 0.5"
"b3347","fkpA",0.274451371853317,5.5551333081716,4.05387084024676,0.0523667399830125,"> 0.5"
"b4133","cadC",0.349347223653958,4.96746283976863,4.0500485447795,0.0524717541248834,"> 0.5"
"b1576","ydfD",-0.242423220171169,7.27750848747162,4.04898259166618,0.0525010819066474,"> 0.5"
"b2808","gcvA",0.214839239531565,6.81922897410858,4.04816422261387,0.0525236102075772,"> 0.5"
"b2130","yehY",-0.289151619879339,6.12425148996915,4.03761306412249,0.0528150288470982,"> 0.5"
"b2729","hypD",-0.291511036684754,4.08879298940166,4.03688752619679,0.0528351337772603,"> 0.5"
"b0833","yliE",-0.243480705905093,4.88893015219369,4.02953097584678,0.0530394672187013,"> 0.5"
"b1115","ycfT",0.332813670419701,7.46045811269464,4.02802203753695,0.0530814874304366,"> 0.5"
"b3125","garR",0.299477229434872,7.51293268783995,4.02717955793934,0.0531049644927399,"> 0.5"
"b0709","dtpD",-0.523003787296972,2.33044620811963,4.02566178659847,0.0531472887633809,"> 0.5"
"b2769","ygcQ",-0.325729509844443,7.16610088084105,4.01976099546005,0.0533121933840732,"> 0.5"
"b3857","mobA",0.263684650935781,9.32656083034565,4.0187776467334,0.053339729437807,"> 0.5"
"b3229","sspA",0.184431676618689,6.6658589270981,4.0080550171047,0.0536410155915109,"> 0.5"
"b1189","dadA",-0.175275010666069,7.91301948157498,3.9986157560277,0.0539078067006813,"> 0.5"
"b4407","thiS",-0.225164831741478,5.49257454782465,3.99134342079773,0.0541143574478942,"> 0.5"
"b1096","pabC",0.337772845141274,7.23529873486928,3.98978377320831,0.0541587693970328,"> 0.5"
"b2832","ygdQ",0.239444421991587,6.87640211697451,3.98833716628954,0.0541999986519065,"> 0.5"
"b1010","rutC",0.201208623454117,6.93565992251118,3.98280648198261,0.0543579487268026,"> 0.5"
"b1722","ydiY",0.223280291247562,8.30676248391973,3.97635815279463,0.0545427519800838,"> 0.5"
"b0192","nlpE",-0.260458789726805,7.49814667510041,3.93814009420151,0.0556524883555054,"> 0.5"
"b1736","chbA",-0.236539850429116,7.11136109274833,3.93147175240061,0.0558486777915024,"> 0.5"
"b3748","rbsD",0.354126104937291,9.02348742788745,3.91818228057754,0.056241966332366,"> 0.5"
"b4335","yjiM",-0.219745008329357,5.50230023598731,3.91017339069816,0.0564804688996993,"> 0.5"
"b2125","yehT",0.249474648625004,9.82883167174446,3.90761206570513,0.0565569818139444,"> 0.5"
"b0595","entB",-0.253659032514119,5.81178451626088,3.90575375144238,0.0566125663145797,"> 0.5"
"b0429","cyoD",-0.235622164141841,7.13128783097126,3.88966215139643,0.0570964369805365,"> 0.5"
"b3443","yrhA",0.174038547672035,8.24672981194311,3.88860071827232,0.0571285154940326,"> 0.5"
"b4195","ulaC",-0.273922101734891,5.76543550160477,3.87907400252173,0.0574173307169121,"> 0.5"
"b1719","thrS",0.243265188912877,5.48333817629467,3.87680679943897,0.057486303260933,"> 0.5"
"b0591","entS",-0.245044515252369,6.45073973336492,3.87532066831,0.057531564191981,"> 0.5"
"b0304","rclA",0.277278453485181,8.27605647879807,3.87334430466747,0.0575918169036392,"> 0.5"
"b0155","clcA",-0.2656884732194,5.63336739796363,3.87016082389464,0.0576890183778946,"> 0.5"
"b1356","racR",0.166960915269124,8.76514458186748,3.85880035494259,0.0580373806601895,"> 0.5"
"b1755","ynjC",0.341969094764349,4.35128364062604,3.85770203636673,0.0580711839811936,"> 0.5"
"b4054","tyrB",0.307754711692126,7.06216899533331,3.855438068919,0.0581409320825144,"> 0.5"
"b3411","yhgA",-0.329785982513311,5.59723379930329,3.84639685280812,0.0584204049688151,"> 0.5"
"b1815","yoaD",-0.277247388113218,4.50508852808798,3.84274401277387,0.0585337420375206,"> 0.5"
"b0923","mukE",-0.249837692642972,5.88779936990723,3.84272220164755,0.0585344195090139,"> 0.5"
"b3222","nanK",-0.251382104601919,5.6637975981121,3.83054433080826,0.0589140419632517,"> 0.5"
"b3464","ftsY",-0.219835450345048,6.09463323947043,3.82675867368944,0.0590326111443713,"> 0.5"
"b3074","ygjH",0.196692093418909,9.8415745001807,3.82199182459336,0.0591822903113141,"> 0.5"
"b0762","acrZ",0.256591395036357,7.79409288235544,3.80245890240279,0.0598000581719984,"> 0.5"
"b4657","yjhZ",0.2764888135986,2.96236965269697,3.80157083050506,0.0598283155882992,"> 0.5"
"b0501","ybbD",0.251955372665113,7.09767250038123,3.78951201090381,0.0602134905446349,"> 0.5"
"b0312","betB",-0.222981070127364,6.53931898260147,3.78302579542591,0.0604218122034492,"> 0.5"
"b4137","cutA",-0.301991650346192,5.73312885340349,3.77428504149116,0.0607038169138417,"> 0.5"
"b2186","yejK",0.268150535492371,9.6605820429883,3.76246834700356,0.0610873983661563,"> 0.5"
"b1686","menI",0.369029501517171,10.7546200903936,3.75927196231111,0.0611916202810613,"> 0.5"
"b3446","yrhB",0.284490908435007,4.99379486790342,3.73394977312111,0.0620243289059285,"> 0.5"
"b3114","tdcE",-0.337437106300687,9.26859574476603,3.72444831155317,0.0623400374927124,"> 0.5"
"b3734","atpA",0.167354373289396,8.93280724275757,3.72385768125546,0.0623597217364165,"> 0.5"
"b0810","glnP",0.339122845738054,6.77316217407893,3.7218616928615,0.0624262944562627,"> 0.5"
"b2848","yqeJ",0.210739885815105,6.6377915997395,3.7176465334488,0.0625671446867851,"> 0.5"
"b4186","yjfC",-0.40576624994301,4.35245676218226,3.71594511949642,0.0626240982120957,"> 0.5"
"b2111","yehD",0.253451869055453,6.17707715526771,3.70210851107998,0.063089424169786,"> 0.5"
"b3002","yqhA",-0.321440220409626,5.35495180765155,3.70208272979136,0.0630902947928828,"> 0.5"
"b4031","xylE",-0.252073589838834,7.36257950422396,3.70069888797772,0.0631370462394974,"> 0.5"
"b1654","grxD",-0.220546485196578,9.63277983218333,3.68512595998744,0.0636658361631738,"> 0.5"
"b1059","solA",-0.352366985989869,6.92046727627486,3.67883160115674,0.0638809684131981,"> 0.5"
"b3729","glmS",-0.284178833236326,6.38326716823625,3.66196583311428,0.0644614326285649,"> 0.5"
"b2826","ppdA",-0.471867711821569,2.86615286526401,3.66193562536021,0.0644624775554872,"> 0.5"
"b3972","murB",0.214830181177999,6.75031064465679,3.64920278167444,0.0649046148773073,"> 0.5"
"b1490","dosC",0.206557299104947,10.5096696481326,3.64102156529904,0.0651904897976023,"> 0.5"
"b1850","eda",0.273934733398061,9.05653762338836,3.63056115042991,0.0655580599347163,"> 0.5"
