"","genenames","logFC","logCPM","F","PValue","FDR"
"b0780","ybhK",1.23458937551196,4.2211098534084,12.9727379769159,0.00103512051927857,"> 0.5"
"b0583","entD",0.716515971830353,2.15039400955404,10.1258677055118,0.00319995296357853,"> 0.5"
"b2940","yqgC",0.549195699502228,4.52714481510802,9.82593657301785,0.0036237387858464,"> 0.5"
"b3802","hemY",0.827811056806492,3.67435484207835,9.78624618158488,0.00368418535754969,"> 0.5"
"b1153","ymfQ",0.53374606060367,3.82872870947146,9.58374563332742,0.00400990211285666,"> 0.5"
"b0434","yajG",-0.456834040173297,3.83954266376287,9.108804580078,0.00490163747824024,"> 0.5"
"b1522","yneF",0.631047227687986,3.90923929283868,8.98949876262774,0.00515768280645279,"> 0.5"
"b0570","cusS",0.757613699824462,2.32650391521853,8.84549825838537,0.00548603443076041,"> 0.5"
"b3838","tatB",0.42427536870903,5.32736497893345,8.21592067746035,0.00721018355146426,"> 0.5"
"b2618","ratB",0.270358695648506,5.5863476012326,7.95522074279218,0.00808787889744896,"> 0.5"
"b4183","yjfK",0.645440161069949,3.54136813088261,7.28696157364408,0.0109097954333641,"> 0.5"
"b2435","amiA",0.609402966613586,3.06034992414045,7.09573271521197,0.0119012963996198,"> 0.5"
"b2380","ypdA",-0.326484907566409,5.17513501351743,6.98772768683801,0.0125040323715655,"> 0.5"
"b0027","lspA",0.599685653471502,2.92320546706987,6.81592535368102,0.0135319581590838,"> 0.5"
"b2626","yfjJ",0.612872190473544,3.12032130605038,6.34033329211247,0.0168865899915003,"> 0.5"
"b4296","yjhF",0.566365961011756,5.20861378472172,6.16522439999595,0.0183407743582379,"> 0.5"
"b2698","recX",0.5217971171113,5.28076057037583,6.00834958712512,0.0197595896712812,"> 0.5"
"b4373","rimI",0.527816990704059,2.52838090490211,5.75467029707667,0.0223131937427229,"> 0.5"
"b1093","fabG",-0.35925493221982,9.61170707506087,5.62438926414467,0.0237626460972705,"> 0.5"
"b4497","yeeL",0.303275107733955,9.80704475350063,5.50096313027528,0.0252310212284261,"> 0.5"
"b4354","yjiY",-0.322442833281534,4.449256859419,5.42077058424617,0.0262380041523154,"> 0.5"
"b4146","epmB",0.591925043103061,3.35298458650709,5.34022944000821,0.0272937335188321,"> 0.5"
"b0397","sbcC",-0.353559880208084,4.99604478326452,5.01981190394492,0.0319784706406175,"> 0.5"
"b2490","hyfJ",0.336175089151828,4.24031358512225,4.81549872979762,0.0354224616919988,"> 0.5"
"b3156","yhbS",0.298014829499234,6.34063840065495,4.78920550920593,0.035894498858607,"> 0.5"
"b0959","sxy",0.401961422780874,3.45537436769281,4.78382146163198,0.0359920080696853,"> 0.5"
"b0191","arfB",0.395600831525146,3.69829426001754,4.72029435894879,0.0371647926664071,"> 0.5"
"b2254","arnC",-0.28770036386176,5.86270131021047,4.67165928949772,0.0380910715689245,"> 0.5"
"b1840","yebZ",0.662092980808575,3.65904170134048,4.6161824090192,0.0391788050756104,"> 0.5"
"b3258","panF",0.870323307402341,4.81362504737104,4.62047043721628,0.0397955773894304,"> 0.5"
"b0521","ybcF",0.38076306137167,4.68225859023678,4.57758210563458,0.0399558119292986,"> 0.5"
"b1438","hicB",0.31577264848829,4.26760217603118,4.55094389670246,0.0405019256532297,"> 0.5"
"b1357","ydaS",-0.291688993566043,10.1713692995652,4.53883354659789,0.0407529179114606,"> 0.5"
"b0835","rimO",0.282228001590207,4.81835826843901,4.50081818237083,0.0415520113872059,"> 0.5"
"b4245","pyrB",-0.571958687313838,1.97819549719338,4.48753494950101,0.0418352903199961,"> 0.5"
"b0269","yagF",-0.399770824024902,3.77742907541922,4.46585576381479,0.0423022094174393,"> 0.5"
"b4063","soxR",0.295784648746847,4.59229558469986,4.463869573918,0.042345274029074,"> 0.5"
"b4340","yjiR",0.360062857133771,3.5650102647345,4.44244986943389,0.0428127837773986,"> 0.5"
"b3912","cpxR",0.304403027602741,8.95912454577849,4.41972361794322,0.0433150489168605,"> 0.5"
"b4675","yoaJ",-0.268245761175563,6.44542277649411,4.34148033935422,0.0450946924537478,"> 0.5"
"b1926","fliT",0.541830020874355,2.97742589170131,4.32265063966947,0.0455349384991323,"> 0.5"
"b2283","nuoG",0.317953616770069,6.9544951507025,4.26431320245499,0.0469293480150541,"> 0.5"
"b0547","ybcN",0.373646867627573,7.02983060539213,4.15718660860969,0.0496147110030227,"> 0.5"
"b0367","tauC",0.484075971790542,3.83293936433735,3.90706107044037,0.0565734564337381,"> 0.5"
"b0221","fadE",0.203399408930618,8.4726531949065,3.89018171561177,0.0570807420788122,"> 0.5"
"b0239","frsA",-0.338917359160961,3.74880403132474,3.86148076645646,0.0579549767001781,"> 0.5"
"b4335","yjiM",0.24057282639141,5.50230023598731,3.80098997737389,0.0598468057131725,"> 0.5"
"b4095","phnM",0.420094328850406,3.38267347685497,3.79199587715534,0.0601339269335044,"> 0.5"
"b2276","nuoN",0.351288648563906,3.17075329117286,3.79147241322246,0.0601506848607604,"> 0.5"
"b3438","gntR",-0.239007422206962,6.96859813654781,3.78199513374212,0.0604549885346703,"> 0.5"
"b3937","yiiX",-0.246695913561318,6.8545633596234,3.75940332238269,0.0611873332228014,"> 0.5"
"b2058","wcaB",-0.290439687419319,6.18114529636183,3.72534151007073,0.0623102825782207,"> 0.5"
"b0454","ybaZ",0.454636211203615,3.30295733901985,3.71865821122103,0.0625333069740008,"> 0.5"
"b3885","yihX",0.214048191277792,8.55965118842378,3.71823709865385,0.062547389495152,"> 0.5"
"b0330","prpR",0.472031134995639,3.49670415972483,3.71787337247746,0.0625595557954857,"> 0.5"
"b3117","tdcB",0.290142045366791,7.87455335867715,3.6916854587303,0.0634425028746849,"> 0.5"
"b3229","sspA",0.197897467284533,6.6658589270981,3.67657099570941,0.0639584308818115,"> 0.5"
"b2704","srlB",0.263664963881779,5.40625490547363,3.64935528241983,0.0648992993950311,"> 0.5"
"b2289","lrhA",0.383445021745364,4.49339915470497,3.6297748139251,0.0655857846829573,"> 0.5"
"b4462","ygaQ",-0.242476383062089,7.28826327703964,3.59930654504035,0.0666702083608135,"> 0.5"
"b0383","phoA",-0.243142929964395,9.27000036816785,3.58295163816708,0.0672605785953677,"> 0.5"
"b1615","uidC",-0.253765419330832,7.13393854946851,3.57873363285613,0.0674137857009194,"> 0.5"
"b3038","ygiC",0.410606660896337,3.37373471888442,3.50596048616472,0.0701196030069488,"> 0.5"
"b1955","yedP",0.217431134851211,6.03805411540827,3.48258642501041,0.071014360478221,"> 0.5"
"b3100","yqjK",0.364240626168035,4.4633361379813,3.45171877212296,0.0722156704616655,"> 0.5"
"b1545","pinQ",0.407691682596228,4.80533917976578,3.42875248247078,0.0731242845497952,"> 0.5"
"b1824","yobF",0.252614321537703,6.2970383021677,3.42782346901969,0.0731613083938494,"> 0.5"
"b3012","dkgA",0.255613665993919,7.58456774976886,3.41033788770826,0.0738621034829857,"> 0.5"
"b0495","ybbA",-0.484054188144423,2.8989812256392,3.40428532251498,0.07410643632539,"> 0.5"
"b2124","yehS",0.345973204884436,2.60704258762413,3.39745754280313,0.0743831547396649,"> 0.5"
"b2825","ppdB",-0.302763330103975,3.82718952965717,3.3902058274682,0.0746783275770519,"> 0.5"
"b3898","frvX",0.286410063777872,4.9968063637714,3.38736196751884,0.0747944430662644,"> 0.5"
"b4210","ytfF",-0.540873611423507,2.68968505634391,3.36992061975009,0.0755110352671427,"> 0.5"
"b4523","yciX",0.379820645139323,6.85500354602112,3.32281179505125,0.0774854703495169,"> 0.5"
"b3704","rnpA",0.408381859921143,3.72931799980388,3.31353041305095,0.0778812920856783,"> 0.5"
"b3184","yhbE",0.228365059519628,6.06767899167324,3.26815136089326,0.0798496714701722,"> 0.5"
"b2153","folE",0.277697508491273,4.98125338261041,3.25791143480756,0.0803015624606367,"> 0.5"
"b0442","ybaV",-0.163503971926719,8.04568888569072,3.25386611066403,0.0804808783637723,"> 0.5"
"b1161","ycgX",0.294342033187437,8.09421711435234,3.23499131466822,0.0813235314940267,"> 0.5"
"b4669","ilvX",-0.448565692077642,8.25584318426218,3.21553690672149,0.0822025010562566,"> 0.5"
"b2499","purM",0.350144223802645,3.42598679018792,3.20818859730423,0.0825372929844868,"> 0.5"
"b0088","murD",0.250866110078336,3.85429812427058,3.17996979138159,0.083837350268498,"> 0.5"
"b2264","menD",-0.353372798886957,3.1767795799457,3.1784118342245,0.0839097977433989,"> 0.5"
"b0153","fhuB",0.49892763298865,4.36294544360589,3.16905232123242,0.084346522951849,"> 0.5"
"b0112","aroP",0.284245097881828,5.64347307934449,3.16668763404753,0.084457268262473,"> 0.5"
"b4513","kdpF",0.334993563986163,8.80590830069236,3.14611838876699,0.0854275564025011,"> 0.5"
"b3423","glpR",-0.201841297113403,6.69699702481133,3.14465458123014,0.0854970861534251,"> 0.5"
"b4254","argI",0.216274896560169,6.9384321280735,3.1374472855146,0.0858403626710567,"> 0.5"
"b2565","recO",-0.416769471402748,4.49605923296414,3.11913985050061,0.0867193658914469,"> 0.5"
"b1147","ymfL",0.22836900972467,6.1265829038978,3.10158992434538,0.0875715801649459,"> 0.5"
"b1988","nac",-0.17493658875245,6.54716949412323,3.08854901974025,0.0882109861887661,"> 0.5"
"b1327","ycjY",-0.20269467835429,10.1435321223878,3.05717645210541,0.0897710082008293,"> 0.5"
"b1538","dcp",-0.154367693987315,9.35837735848435,3.05595818782613,0.0898322154070189,"> 0.5"
"b4041","plsB",0.267430319203774,5.54416745853744,3.05040309005764,0.0901119117926887,"> 0.5"
"b1273","yciN",-0.248534577262143,11.9393421380759,2.99398343081647,0.0930093401579932,"> 0.5"
"b2558","mltF",-0.198392868447563,4.77761538626016,2.97872236624731,0.0938111619350313,"> 0.5"
"b2927","epd",0.272515277010253,3.89477589107651,2.9709870011922,0.0942205810812528,"> 0.5"
"b2702","srlA",-0.164613075961432,11.4592398220226,2.94563827132784,0.0955765612850216,"> 0.5"
"b4314","fimA",-0.227666608341047,7.94950497548922,2.9239195230098,0.0967560556754043,"> 0.5"
"b1456","rhsE",-0.378466369423564,2.90072832513502,2.87940168667937,0.099225941922197,"> 0.5"
"b4001","yjaH",0.392951836922316,4.10330902248572,2.86910282520872,0.0998075254552359,"> 0.5"
"b4589","ylcI",-0.281489473750522,4.49214355810776,2.86741420089676,0.0999032539681594,"> 0.5"
"b1291","sapD",0.369277081910267,2.37830246388958,2.84065231277965,0.101434476364507,"> 0.5"
"b1562","hokD",0.291025180371484,11.1253127978157,2.80552495990465,0.103485216594756,"> 0.5"
"b2114","metG",0.302285617688522,3.79522277949797,2.79108871168738,0.104341724997099,"> 0.5"
"b4073","nrfD",0.534125675262471,5.74241159280411,2.78947491800044,0.104437975170645,"> 0.5"
"b0930","asnS",0.238466403187177,5.24880385316172,2.77994192937356,0.105008621217258,"> 0.5"
"b0716","ybgO",0.281152363472197,6.61602889465107,2.77776102655695,0.105139671624267,"> 0.5"
"b0631","ybeD",-0.201936302604847,5.68313953114798,2.76254218200233,0.106059403684855,"> 0.5"
"b4060","yjcB",-0.21635249285146,4.65754361452769,2.74348090737995,0.107224381034071,"> 0.5"
"b3552","yiaD",-0.186179120525108,11.8347988472429,2.71374496166942,0.109071194034929,"> 0.5"
"b0083","ftsL",0.331508726128222,5.19555719445265,2.69928036637426,0.109982728857639,"> 0.5"
"b2757","casD",0.232765438520569,5.04609894520399,2.69083374302517,0.110519065954316,"> 0.5"
"b3530","bcsC",-0.266177292277144,6.33597808452919,2.68187719881182,0.111091066855554,"> 0.5"
"b1159","mcrA",-0.150966168646343,7.41749699150001,2.66623163182139,0.112098439002171,"> 0.5"
"b1541","ydfZ",0.195073207355042,6.68606273572649,2.66180209223728,0.112385549077878,"> 0.5"
"b2496","hda",0.327922733200066,3.7082797821483,2.65579554785162,0.112776228247006,"> 0.5"
"b2340","sixA",0.351590843664341,3.36126628972186,2.64139988540693,0.113718931612289,"> 0.5"
"b3806","cyaA",-0.224346836209952,5.86528499917283,2.61863876253184,0.115228023237478,"> 0.5"
"b4356","lgoT",-0.24267559956131,7.23320321434628,2.60967658161376,0.115828548192864,"> 0.5"
"b0487","cueR",0.287089841391826,8.63892107936936,2.59970334039186,0.116501066107894,"> 0.5"
"b1406","ydbC",-0.264238319089311,6.75248580239803,2.58680647027802,0.117377417886425,"> 0.5"
"b1066","rimJ",0.246893158365178,7.46993384205216,2.58295662101223,0.117640490117527,"> 0.5"
"b2128","yehW",0.387596765762789,4.63508568732728,2.57410903631459,0.118247656037682,"> 0.5"
"b1629","rsxC",0.432038061899218,2.74621257717265,2.56975445160465,0.11854781740505,"> 0.5"
"b3295","rpoA",0.171565629013947,9.99052716597344,2.56880470971311,0.118613399872952,"> 0.5"
"b0417","thiL",-0.453678127201555,2.50690479859989,2.5637304846109,0.118964500656326,"> 0.5"
"b1450","mcbR",0.13843319507807,8.27346995451287,2.56122589900057,0.119138242719481,"> 0.5"
"b1420","mokB",-0.183953309090343,8.05211449235498,2.55235290215462,0.119756121634344,"> 0.5"
"b3282","tsaC",-0.192897960162878,6.51133743091063,2.54471939139053,0.120290652072084,"> 0.5"
"b2912","fau",-0.394998014554655,2.3092729310318,2.54219315158998,0.121045268928107,"> 0.5"
"b2602","yfiL",-0.157356062203587,8.54912038964523,2.52826468328416,0.121452287533257,"> 0.5"
"b4322","uxuA",0.289454003598216,6.3005463228839,2.52404981199254,0.121751923968629,"> 0.5"
"b4281","yjhD",0.454544005627209,2.82626425229339,2.51690124927686,0.122262074914403,"> 0.5"
"b3532","bcsB",0.174114656391549,5.27456854083646,2.50515115190758,0.123105995239449,"> 0.5"
"b1523","yneG",-0.192012666590597,6.20981356591107,2.5033463084114,0.123236220047152,"> 0.5"
"b3005","exbD",0.24467277377488,4.40987737515335,2.49305166875427,0.123982066107318,"> 0.5"
"b0180","fabZ",0.2335479475568,6.63829370227668,2.48120608209778,0.124846757568291,"> 0.5"
"b3951","pflD",0.261676392392437,4.11014687762432,2.47221254980782,0.125507927572551,"> 0.5"
"b1683","sufB",0.151127220608764,5.72540499302137,2.45825987437025,0.126541728309293,"> 0.5"
"b2242","glpB",0.23138106657672,5.67022066201907,2.45484657058859,0.126796133348986,"> 0.5"
"b0458","ylaC",0.218185147693149,4.45274435355612,2.44465931959492,0.127558960676963,"> 0.5"
"b3793","wzyE",0.428914103876915,8.00924782076883,2.44085066601004,0.12784552228564,"> 0.5"
"b4525","ymjC",0.394099960334512,3.89561278945088,2.44058463342531,0.127865566389564,"> 0.5"
"b1011","rutB",0.470351524400847,3.16154320214666,2.43073620340142,0.128610167021754,"> 0.5"
"b0591","entS",0.214897665049471,6.45073973336492,2.43022639128237,0.128648848807771,"> 0.5"
"b1067","yceH",-0.203486443908534,4.92055525372903,2.42561069850609,0.128999678546289,"> 0.5"
"b0564","appY",-0.169402435210137,8.43022131850717,2.41629539254638,0.129711108818109,"> 0.5"
"b0031","dapB",-0.167091760512968,5.96423795386996,2.41340215441447,0.129932999353202,"> 0.5"
"b1423","ydcJ",0.231154916042253,7.02976783815019,2.40426877217071,0.130636365800003,"> 0.5"
"b4252","tabA",-0.200542164856537,8.68593354553057,2.40378438806045,0.13067379196704,"> 0.5"
"b2585","pssA",0.306848810981493,3.61630560396651,2.3978175441421,0.131135847840464,"> 0.5"
"b2226","yfaQ",0.276318443905241,6.87531385006627,2.38613704543296,0.132045869153553,"> 0.5"
"b1342","ydaN",0.221721678265908,7.38996356927107,2.38527813119687,0.132113076386476,"> 0.5"
"b0408","secD",-0.194010587714514,5.49167104440019,2.36818269808353,0.133459062544803,"> 0.5"
"b3072","aer",-0.22539772563281,5.51287547717268,2.35705652828916,0.134343652181071,"> 0.5"
"b0401","brnQ",0.25242968135981,4.47045312488027,2.35682004367111,0.134362528024304,"> 0.5"
"b4293","fecI",-0.262491784015519,4.70975058615575,2.35359424046354,0.134620315822177,"> 0.5"
"b3804","hemD",-0.29039975461031,4.63309315546468,2.34159913276999,0.135583971090892,"> 0.5"
"b2687","luxS",0.168375759825489,7.80744969008981,2.33836066111551,0.135845519702982,"> 0.5"
"b2488","hyfH",0.168929279732454,6.97706421175936,2.33788818567828,0.135883727430165,"> 0.5"
"b2731","fhlA",0.211337386761442,6.23527330445945,2.32460602299751,0.136962969239666,"> 0.5"
"b4502","yeiW",-0.302980079098181,3.54195525374644,2.30642227291429,0.138456770159516,"> 0.5"
"b3089","sstT",-0.144386711027282,8.78942866913293,2.30521452213583,0.138556659873885,"> 0.5"
"b4399","creC",0.315904808879916,4.61337026184119,2.30504420104763,0.138570753436542,"> 0.5"
"b4647","mokA",-0.205303690500306,4.84250278457125,2.30139144661888,0.138873411844043,"> 0.5"
"b3990","thiH",0.441197239602623,2.25227717963502,2.29212412945403,0.13964475499919,"> 0.5"
"b0380","yaiZ",-0.177103850206141,8.11079518810716,2.2861651705224,0.140143382795787,"> 0.5"
"b0198","metI",0.210342770061595,8.36478977795037,2.27939669138292,0.140712278745061,"> 0.5"
"b3087","ygjR",0.16039167776543,5.91805715840033,2.27809728229125,0.140821804208913,"> 0.5"
"b1609","rstB",-0.182473794836281,4.81149907279163,2.27524823162635,0.141062296489573,"> 0.5"
"b4297","yjhG",0.223772073136112,4.94130127509312,2.26612849648183,0.141835346682349,"> 0.5"
"b0758","galT",0.207874968991561,4.47577254764049,2.2568718092125,0.142625087259522,"> 0.5"
"b0093","ftsQ",0.242622106418745,4.32854425177371,2.25000192042976,0.143214530049861,"> 0.5"
"b1729","ydjN",-0.14432289553644,9.37342471919712,2.24922961298305,0.143280973197688,"> 0.5"
"b1791","yeaN",0.253071729277989,6.07071827838142,2.24309222544359,0.143810272205712,"> 0.5"
"b1308","pspE",-0.178238841624275,9.42708141985064,2.24148203757604,0.14394951724437,"> 0.5"
"b1763","topB",-0.245337603971628,4.44611342233645,2.23567068081355,0.144453386522011,"> 0.5"
"b4098","phnJ",-0.12840254695924,7.55289005770292,2.23565154636515,0.144455048975458,"> 0.5"
"b2953","yggU",0.422050233919416,3.63275193420918,2.22098732388645,0.145735748369797,"> 0.5"
"b0403","malZ",-0.178800683294415,7.61731426626199,2.2177935459963,0.146016442536299,"> 0.5"
"b0989","cspH",0.199283585896763,4.67817751779537,2.21258991364868,0.146475140273508,"> 0.5"
"b1638","pdxH",0.188236672876071,5.68209566287319,2.20192479957313,0.147420568925547,"> 0.5"
"b3055","ygiM",0.294898958045372,3.40339587235769,2.20076043175574,0.14752422025634,"> 0.5"
"b2960","trmI",-0.232438346322749,4.3409150529377,2.18982636561676,0.148501758351517,"> 0.5"
"b2370","evgS",0.379016384278112,2.19229590830378,2.17939031365334,0.149441889960898,"> 0.5"
"b1062","pyrC",0.218879774449725,4.48086119568269,2.17121163851563,0.150183566736353,"> 0.5"
"b3053","glnE",0.214528501248671,6.68979651471232,2.16548035076965,0.150705888846089,"> 0.5"
"b3399","yrfG",-0.227710121570025,7.07753718051974,2.16308536632631,0.150924790293246,"> 0.5"
"b2920","scpC",-0.177530906490331,10.6388602455537,2.15786626351488,0.151403115698664,"> 0.5"
"b1157","stfE",0.205000895912099,5.2912285798703,2.15248749072611,0.151897946206489,"> 0.5"
"b0441","ppiD",0.216386621411,4.51180490122643,2.14862512393777,0.152254448893529,"> 0.5"
"b1056","yceI",-0.207061257496006,8.25119656604766,2.14816211890568,0.152297251226339,"> 0.5"
"b0349","mhpC",-0.141845824967893,9.61330696156919,2.14407092564302,0.152676077741661,"> 0.5"
"b2703","srlE",0.221312064392219,8.44293885506429,2.14073136344646,0.152986131052168,"> 0.5"
"b2876","yqeC",0.166640043123174,7.2043218942935,2.13770859609055,0.153267413322319,"> 0.5"
"b0788","ybhN",-0.320866892505182,3.74078965769922,2.13310428799968,0.153697039413215,"> 0.5"
"b2992","hybE",0.242372923790397,4.53165890842774,2.12594949254218,0.154367476062877,"> 0.5"
"b0337","codA",0.183578158149829,9.29735393154267,2.11847364642468,0.155071691070773,"> 0.5"
"b2836","aas",-0.221222105099579,8.38696892608015,2.11826955865863,0.155090969049908,"> 0.5"
"b0633","rlpA",0.174343746147512,8.82558193588796,2.11315779093872,0.155574748268835,"> 0.5"
"b0505","allA",-0.168272581792424,8.52540966666494,2.10869955311383,0.155998134495968,"> 0.5"
"b1162","bluR",0.222989521341117,6.31039398542669,2.09938298098018,0.156887311145417,"> 0.5"
"b4663","azuC",-0.194837456712392,6.3495677448831,2.09214670285568,0.157582084195638,"> 0.5"
"b1572","ydfB",0.220616464972139,8.24212346172249,2.08881424637025,0.157903266304641,"> 0.5"
"b4676","yoaK",-0.239598763879745,7.94906038268247,2.08219157937379,0.158543863246053,"> 0.5"
"b3920","yiiQ",0.225023235773706,4.23915143007969,2.07744694245339,0.15900469566906,"> 0.5"
"b2839","lysR",-0.159628388072687,5.79100567558189,2.07527358428855,0.159216317463637,"> 0.5"
"b4650","yibS",0.166736577824165,7.77611614838701,2.0689704302849,0.159831952028346,"> 0.5"
"b3731","atpC",-0.117395157090257,10.3774682385442,2.04691901772157,0.162008067005491,"> 0.5"
"b1219","ychN",-0.155051464057304,10.2772317124189,2.04584091012446,0.162115357344025,"> 0.5"
"b3690","cbrA",-0.144373660815307,8.03793645468454,2.0339342019908,0.163305912149939,"> 0.5"
"b2901","bglA",-0.229200491836405,4.95344438032249,2.03201111048624,0.16349917573653,"> 0.5"
"b3635","mutM",0.244101378346667,4.64465733461655,2.02111686829418,0.164599154886286,"> 0.5"
"b2130","yehY",0.22388472274858,6.12425148996915,2.01228671194249,0.165497189648734,"> 0.5"
"b3868","glnG",0.231359792953416,4.60253819232348,2.01177581377823,0.165549326664224,"> 0.5"
"b0783","moaC",0.268281307606132,5.2650465477527,2.01022024973337,0.165708191986552,"> 0.5"
"b1343","dbpA",-0.256683786252771,3.85364968150073,2.00593235961408,0.166147042643741,"> 0.5"
"b2235","nrdB",-0.1940618498046,5.20371945566981,2.00503208245791,0.166239358598551,"> 0.5"
"b0147","ligT",0.461632115163247,2.48161273795207,1.99259959918188,0.167520476458476,"> 0.5"
"b3155","yhbQ",0.291658985846861,3.07464352845344,1.9915618736053,0.167627941021996,"> 0.5"
"b2605","yfiB",-0.21187757154004,6.7240838538617,1.98907969080649,0.167885323960602,"> 0.5"
"b4660","yhiL",-0.159630180823729,9.15497006844281,1.98673944276146,0.168128421046771,"> 0.5"
"b1021","pgaD",-0.324451554235216,4.95236148208001,1.98143368209563,0.168681122167774,"> 0.5"
"b3369","yhfL",-0.158105698144256,9.94597685016419,1.98134475390705,0.168690404269233,"> 0.5"
"b1286","rnb",-0.340566810639889,3.10556647109521,1.97852280442137,0.168985269025704,"> 0.5"
"b0047","kefC",0.257607370155593,5.42313636888421,1.97769640282556,0.169071735902045,"> 0.5"
"b3018","plsC",0.255058927534705,7.03890327169022,1.97767930386534,0.169073525533551,"> 0.5"
"b2439","eutL",0.239185478629592,4.67469725101896,1.96408987565335,0.170503016631224,"> 0.5"
"b1346","ydaQ",0.220869392455098,4.49237099721347,1.9524891165044,0.171734750987553,"> 0.5"
"b0391","yaiE",-0.212454477063068,4.95076616006568,1.95137554963464,0.171853544770189,"> 0.5"
"b1258","yciF",-0.196189094452775,5.29866392026076,1.94492702475417,0.172543399834115,"> 0.5"
"b0287","yagU",-0.145222933022245,8.30395083479401,1.9438283486942,0.172661264787001,"> 0.5"
"b2008","yeeA",0.172899244354063,5.44558471040084,1.94184079420091,0.172874732628456,"> 0.5"
"b1878","flhE",0.359995708368386,6.35735221161432,1.93009618696928,0.174142597225699,"> 0.5"
"b0469","apt",0.192218677508574,4.30808832167611,1.92728414805177,0.174447815024738,"> 0.5"
"b4501","torI",-0.170118548321037,6.34312041342383,1.92387234414254,0.174818991914797,"> 0.5"
"b0680","glnS",0.158255409937934,6.91159381973285,1.92087510543534,0.175145848404017,"> 0.5"
"b0281","intF",-0.191410098449586,6.52238825374779,1.92015639501542,0.175224334422085,"> 0.5"
"b4290","fecB",-0.210153098049379,4.42759338225209,1.90935176897853,0.176409338834678,"> 0.5"
"b3835","ubiB",0.24624437833099,6.56552012888731,1.90809276989433,0.176548044615825,"> 0.5"
"b4353","yjiX",0.187824260205506,3.85372904257721,1.90630110826931,0.176745660243892,"> 0.5"
"b3517","gadA",-0.159634114481586,10.5966743269744,1.90474480321833,0.176917532059502,"> 0.5"
"b3376","yhfS",0.245956753129136,3.54354900607013,1.8982848277541,0.177633092244573,"> 0.5"
"b1119","nagK",-0.119866687075386,9.11985669352485,1.8958124336126,0.177907873919632,"> 0.5"
"b3614","yibQ",0.192162086275264,6.15809962492246,1.89284656291579,0.178238174195014,"> 0.5"
"b4235","pmbA",-0.314969778376821,3.25785647505124,1.89113180020906,0.178429478250733,"> 0.5"
"b4242","mgtA",0.276470418513269,4.7082863082108,1.88949761781635,0.178612022086704,"> 0.5"
"b1846","yebE",-0.135943554565264,10.0526566497672,1.88641915830459,0.178956506468002,"> 0.5"
"b0659","ybeY",-0.19639169239141,8.39209944089064,1.88306345507838,0.179332924708405,"> 0.5"
"b2573","rpoE",0.213910239613453,7.00328182095951,1.87499825298087,0.180241519745063,"> 0.5"
"b3465","rsmD",0.180801306760687,4.97450054472759,1.86889599201635,0.180932657991698,"> 0.5"
"b4347","symE",0.233386276920717,4.10166071394424,1.86438289949081,0.181445859924211,"> 0.5"
"b3468","yhhN",0.247441555483194,4.6676056820709,1.86275062233133,0.181631904054781,"> 0.5"
"b1929","yedE",0.352903200858936,2.81541125223477,1.86035082503831,0.181905846012533,"> 0.5"
"b3584","yiaT",-0.143457663516581,9.3815179424004,1.85664209243628,0.182330184968046,"> 0.5"
"b1567","intK",0.234078721369696,7.18015793169599,1.85212670380986,0.182848429071966,"> 0.5"
"b2638","yfjU",-0.205170335825407,4.14837658659629,1.85069955764005,0.183012595718656,"> 0.5"
"b4295","yjhU",-0.163550401049718,6.12742943671673,1.84701201782236,0.183437601797706,"> 0.5"
"b3714","adeP",-0.1550118440118,9.10848223791186,1.8317873423012,0.185204965834335,"> 0.5"
"b2896","cptA",0.317052415382334,3.32927017697318,1.83035473214652,0.185372326406988,"> 0.5"
"b0174","ispU",0.267861897819492,4.14955079919481,1.82442457031273,0.18606704564985,"> 0.5"
"b3846","fadB",0.153453966462558,8.77054368523848,1.82399797207365,0.186117142802429,"> 0.5"
"b0086","murF",0.294009935638768,3.36564711105934,1.81858187062639,0.186754596183106,"> 0.5"
"b3956","ppc",0.233629261939217,7.71043814757301,1.81721310006894,0.186916112323099,"> 0.5"
"b2566","era",0.223331129629516,4.41986999169791,1.81299778822512,0.187414584467998,"> 0.5"
"b2429","murP",-0.211447689566208,6.25073835567927,1.8104040202476,0.187722103282726,"> 0.5"
"b0579","ybdF",0.26427011377585,4.16867234025372,1.80966266910936,0.187810110441037,"> 0.5"
"b2341","fadJ",0.227338424609502,5.43709579972385,1.8023026258535,0.188686547286966,"> 0.5"
"b0684","fldA",0.182891225071944,5.45777522314508,1.80136087779675,0.188799047741712,"> 0.5"
"b3667","uhpC",-0.173601720277253,6.54048558284341,1.80100815258936,0.188841204899807,"> 0.5"
"b1867","yecD",-0.211283473318148,8.31285383182229,1.79860199355777,0.189129089337512,"> 0.5"
"b3253","acuI",-0.245505722775354,3.18378568858699,1.78788631927678,0.190417634527142,"> 0.5"
"b4474","frlC",-0.158595378551367,6.23897051339903,1.77458366089749,0.192032092539477,"> 0.5"
"b4638","ttcC",0.312041137003461,3.74924292938358,1.77184544061541,0.192366469737577,"> 0.5"
"b1236","galU",-0.197449945034968,5.96154532637257,1.76453401274742,0.193262771064156,"> 0.5"
"b3412","bioH",0.145182082123137,9.10849509657131,1.7636792085358,0.193367891388577,"> 0.5"
"b3648","gmk",0.223643497712879,4.20152007815302,1.7565135541839,0.194251830463802,"> 0.5"
"b4259","holC",0.470969354866023,3.66987236542502,1.75168965275943,0.194849661547373,"> 0.5"
