"","genenames","logFC","logCPM","F","PValue","FDR"
"b0485","glsA",0.231894923159098,8.88051363296738,5.18670650428323,0.0294371458697665,"> 0.5"
"b1868","yecE",-0.928304037396968,2.90569157684459,5.0606212093367,0.0313355836728284,"> 0.5"
"b3868","glnG",0.320148465296557,4.60253819232348,4.86306584654816,0.0345857359146942,"> 0.5"
"b0921","smtA",-0.267084040741095,6.27804861700592,4.80206808771485,0.0356627212527697,"> 0.5"
"b0288","ykgJ",-0.220861119518286,5.80621511101067,4.67256003053722,0.03807368733544,"> 0.5"
"b0882","clpA",-0.19007118470432,8.76506494562034,4.61154371334645,0.0392712939047609,"> 0.5"
"b0859","rlmC",-0.452435597312618,2.74101398879242,4.59082302779406,0.0396873813855954,"> 0.5"
"b1881","cheZ",-0.280219665003762,5.31848736779924,4.57777191718252,0.0399519498128376,"> 0.5"
"b1608","rstA",-0.214255992860761,7.00712381671305,4.55152932022757,0.0404898357525056,"> 0.5"
"b2223","atoE",0.416344899565132,4.75580190846204,4.54580798623353,0.0406081609070343,"> 0.5"
"b2283","nuoG",0.289199990517484,6.9544951507025,4.49035992118624,0.0417748669222553,"> 0.5"
"b2729","hypD",-0.30393708524967,4.08879298940166,4.48437969404727,0.0419028921796266,"> 0.5"
"b0635","mrdA",-0.235908869905892,6.14822368655883,4.48347239244207,0.0419223535675887,"> 0.5"
"b0052","pdxA",-0.60315233207884,3.62183737964427,4.37404565954966,0.0443443634296787,"> 0.5"
"b3600","mtlD",-0.194086416808617,7.4523111640784,4.29619600292636,0.046161508360778,"> 0.5"
"b2412","zipA",0.266454303347966,7.06919107084308,4.27324208084727,0.0467128972398954,"> 0.5"
"b0643","ybeL",-0.195877005314358,6.10167038756856,4.25361031730927,0.0471902674367546,"> 0.5"
"b0345","lacI",-0.346919631610646,3.90603454369671,4.20127080835552,0.0484895673410722,"> 0.5"
"b3198","kdsC",0.180131038212945,8.23465873020846,4.19450685693353,0.0486603499827967,"> 0.5"
"b2731","fhlA",0.25187459252879,6.23527330445945,4.18535811017007,0.0488924072164971,"> 0.5"
"b1745","astB",-0.252102737722204,5.87944352829788,4.11186880346775,0.0508015851522564,"> 0.5"
"b2558","mltF",-0.205939118171937,4.77761538626016,4.02839764776741,0.0530710241565943,"> 0.5"
"b3412","bioH",0.195077448451519,9.10849509657131,4.02738184621856,0.0530993263494471,"> 0.5"
"b3931","hslU",-0.32903473450246,3.98469536569257,4.02244995695815,0.0532369767861379,"> 0.5"
"b3867","hemN",-0.221365911832136,6.08119187845312,3.95296207264504,0.0552191500728654,"> 0.5"
"b4073","nrfD",-0.567340142467524,5.74241159280411,3.9215295993784,0.0561426163127884,"> 0.5"
"b2114","metG",-0.316383680543267,3.79522277949797,3.90740638400964,0.0565631310203125,"> 0.5"
"b0723","sdhA",-0.271655349534998,6.65742916764397,3.87037435023841,0.0576824930484502,"> 0.5"
"b3912","cpxR",0.250801396415005,8.95912454577849,3.8130512693958,0.059464165983681,"> 0.5"
"b1515","lsrD",0.214244168341034,6.51516188338596,3.77536531987191,0.0606688842901605,"> 0.5"
"b2594","rluD",-0.356881667794625,3.45747695682295,3.753332203129,0.0613858205322242,"> 0.5"
"b0617","citD",0.21694626201269,7.1530558009838,3.74068913166578,0.0618014797870763,"> 0.5"
"b1099","holB",-0.352423334547878,3.71962190775877,3.72785503399853,0.0622266352036094,"> 0.5"
"b0235","ykfJ",-0.188216532204929,6.42135853920609,3.71967403025589,0.0624993513081365,"> 0.5"
"b2201","ccmA",-0.225313876492615,5.18180909106803,3.7129292311809,0.0627251950852454,"> 0.5"
"b0784","moaD",-0.159564127188366,7.57761588248309,3.68415802957758,0.0636988659087567,"> 0.5"
"b0060","polB",-0.31375874001744,4.85541604735266,3.64986793097541,0.064881434366738,"> 0.5"
"b2054","wcaF",0.263020674357064,10.3883239771077,3.64186503253074,0.0651609516483004,"> 0.5"
"b1120","cobB",-0.282557686351693,4.27598408178589,3.63380902755437,0.0654436847142836,"> 0.5"
"b3005","exbD",-0.263198374632626,4.40987737515335,3.62185429802409,0.0658657798809807,"> 0.5"
"b1389","paaB",0.176987093377742,10.8923877284327,3.61260486104616,0.0661944474974818,"> 0.5"
"b0286","paoA",-0.359926694182821,3.4336776283537,3.59464758131734,0.0668377919451141,"> 0.5"
"b0923","mukE",-0.239729583385407,5.88779936990723,3.58445351549245,0.0672061213130073,"> 0.5"
"b2124","yehS",-0.320595515667865,2.60704258762413,3.56757942473638,0.0678208174796133,"> 0.5"
"b2822","recC",-0.266948236845054,5.56854162145645,3.56692135886235,0.0678449170221249,"> 0.5"
"b2107","rcnB",0.1747617918408,7.95267566054722,3.55851070022235,0.0681537766209031,"> 0.5"
"b1251","yciI",-0.171327132425529,6.19780962398681,3.5581279362812,0.0681678700605692,"> 0.5"
"b2277","nuoM",0.228369109297337,7.51283732987525,3.55586322553614,0.0682513239755461,"> 0.5"
"b0234","yafP",0.24108488620862,5.70349299784121,3.53442384511868,0.0690470559855056,"> 0.5"
"b0279","yagM",0.183844503336326,9.32717124222737,3.52474563375531,0.0694096694046928,"> 0.5"
"b4545","ypdJ",0.294557041945907,7.38574636813271,3.51135460690983,0.0699149169356528,"> 0.5"
"b4632","ylbI",-0.235733996360233,3.74988870066561,3.49916408560148,0.0703784577937759,"> 0.5"
"b0815","opgE",-0.302223908121062,4.46836407666233,3.48172528751542,0.0710475685826125,"> 0.5"
"b4650","yibS",0.191792303564691,7.77611614838701,3.46239381534001,0.0717976563663674,"> 0.5"
"b1382","ynbE",0.258136601314395,6.32963523053609,3.45656224304832,0.0720256717594044,"> 0.5"
"b0730","mngR",0.216474065144468,6.59250579544944,3.45265872591296,0.0721787541721201,"> 0.5"
"b2870","ygeW",0.147765352059035,7.56566713160741,3.4499573920197,0.072284905033718,"> 0.5"
"b3117","tdcB",0.247120757749963,7.87455335867715,3.40747540901561,0.0739775443386174,"> 0.5"
"b0912","ihfB",-0.22283036182412,7.65294405199101,3.39822020089256,0.0743521879264035,"> 0.5"
"b2208","napF",-0.202334196055865,5.89101534111476,3.38594380876233,0.0748524226985207,"> 0.5"
"b2466","ypfG",0.198163215525343,6.14109975894423,3.37808160758623,0.0751747773475518,"> 0.5"
"b0768","ybhD",0.191982869114655,9.22428294121533,3.37661962629882,0.0752348914300568,"> 0.5"
"b2686","emrB",-0.182311539755462,5.59881746252412,3.36691366796068,0.075635357347007,"> 0.5"
"b1279","yciS",-0.301699140664997,6.38360887487567,3.35832462369486,0.0759917408897075,"> 0.5"
"b0080","cra",-0.284106108862301,5.45104029117053,3.35404106311254,0.0761701838558169,"> 0.5"
"b2485","hyfE",-0.217560533729957,5.46379268414382,3.34555080999815,0.0765252633111077,"> 0.5"
"b2597","raiA",-0.209898100054525,8.69538266204928,3.33962721173702,0.0767741037392105,"> 0.5"
"b2766","ygcN",-0.298287599796578,4.35100742239459,3.32980190160985,0.0771888601872919,"> 0.5"
"b0383","phoA",0.207909459227275,9.27000036816785,3.31361022918381,0.0778778784823858,"> 0.5"
"b4035","malK",-0.194490585989358,8.30585295465424,3.31147843900012,0.0779691095126747,"> 0.5"
"b3189","murA",0.183113436431142,9.87821291369009,3.2928187072381,0.0787728234249026,"> 0.5"
"b0185","accA",0.234476482943699,6.72647560981834,3.27979611908575,0.0793392670121153,"> 0.5"
"b2550","yphH",-0.35570277618884,2.88500777163498,3.2795506350742,0.0793499888469805,"> 0.5"
"b1161","ycgX",0.262576520305787,8.09421711435234,3.27581959064961,0.0795131483984684,"> 0.5"
"b2907","ubiH",-0.378432258331197,3.0645828810097,3.2712235722299,0.0797146538450028,"> 0.5"
"b4335","yjiM",-0.199037769220603,5.50230023598731,3.26023693943262,0.0801986845808581,"> 0.5"
"b3220","yhcG",0.160646159826513,6.35403333748514,3.24902600987352,0.0806960181156596,"> 0.5"
"b3083","higB",-0.272987441173196,3.77707739559561,3.24788079174487,0.0807470173201615,"> 0.5"
"b3812","yigB",-0.247047439856073,4.10326858227081,3.24150125838658,0.0810317792755733,"> 0.5"
"b1282","yciH",-0.236038580310835,6.54105238135846,3.2394742332619,0.0811224963673436,"> 0.5"
"b4519","icdC",-0.223753423439644,5.8578611625305,3.21414200584504,0.0822659351568826,"> 0.5"
"b1253","yciA",-0.276051083697639,4.1175654539564,3.2020391976917,0.0828186464009673,"> 0.5"
"b2099","yegU",0.201285778832743,9.41733047646674,3.18955629394119,0.0833931160226837,"> 0.5"
"b4119","melA",-0.398376042222408,9.02210103791801,3.18542136436749,0.083584399629429,"> 0.5"
"b1201","dhaR",-0.243479199569734,5.09108692200128,3.17495496991749,0.0840708003434981,"> 0.5"
"b2826","ppdA",-0.423687374596602,2.86615286526401,3.17493067254222,0.0840719332233652,"> 0.5"
"b0612","citT",-0.303116702135789,4.95852682615984,3.16569259446098,0.0845039180719055,"> 0.5"
"b1206","dauA",-0.21879914808116,5.86550902032856,3.1596810631255,0.0847863736212965,"> 0.5"
"b4012","yjaB",0.183427808570466,10.0943200438615,3.13083364912495,0.0861567370403144,"> 0.5"
"b3582","sgbU",-0.199193129678288,8.20084799453968,3.13075156694595,0.0861606718638285,"> 0.5"
"b0391","yaiE",-0.239128916687197,4.95076616006568,3.11518641333217,0.0869105196157912,"> 0.5"
"b0763","modA",0.21252630671042,9.27012203587806,3.11163202331908,0.0870827864290812,"> 0.5"
"b4495","yedN",0.137090280136092,9.59336501949382,3.10819454294096,0.0872497551300041,"> 0.5"
"b0251","yafY",-0.412713772800629,2.97341431666594,3.09583068322731,0.0878533104721107,"> 0.5"
"b2535","csiE",-0.153019811266715,6.64210732823459,3.09147294219817,0.0880671650020359,"> 0.5"
"b2478","dapA",-0.142833927335344,7.74180399752279,3.06345556801394,0.0894562865773783,"> 0.5"
"b1761","gdhA",0.163683615644472,10.2712352854038,3.06136911981072,0.0895607243830784,"> 0.5"
"b4030","psiE",-0.628102144863571,6.26863273256762,3.08451102794969,0.0895817773120759,"> 0.5"
"b1621","malX",-0.206182082025066,7.26981080723883,3.05487780970418,0.0898865346493595,"> 0.5"
"b3443","yrhA",0.154151215467597,8.24672981194311,3.05464755519808,0.0898981162009399,"> 0.5"
"b1273","yciN",0.222574771597933,11.9393421380759,3.04114388740907,0.09058030741907,"> 0.5"
"b0853","ybjN",0.20910123363059,6.22534487961959,3.0398024522417,0.0906483955713236,"> 0.5"
"b0833","yliE",-0.208479663126319,4.88893015219369,3.03327407565916,0.0909805914989209,"> 0.5"
"b0465","mscK",0.409795316845907,2.14410738217136,3.03015994201493,0.091139540722979,"> 0.5"
"b1686","menI",0.329824024273555,10.7546200903936,2.99860514617408,0.0927680528492324,"> 0.5"
"b0409","secF",-0.208262305469517,8.30923274845971,2.99489203347416,0.0929618481756978,"> 0.5"
"b0018","mokC",-0.3909143319496,6.2586660187836,2.98425569535235,0.0935195339855171,"> 0.5"
"b0350","mhpD",-0.209755730455284,6.12109466787022,2.98161539575896,0.0936585592316957,"> 0.5"
"b0295","ykgL",-0.145258948738809,7.73770418565508,2.96349893336064,0.0946188485866012,"> 0.5"
"b1835","rsmF",-0.343859298750536,3.09523146552563,2.95225648702234,0.095220402627408,"> 0.5"
"b0726","sucA",-0.320169618016356,7.77114036172269,2.95167029538636,0.0952518874164344,"> 0.5"
"b2023","hisH",-0.224057406262528,6.84621979170204,2.93262250810978,0.0962814374296356,"> 0.5"
"b4533","ynfO",-0.306223879064138,4.71906059921058,2.92625733183305,0.096628301708598,"> 0.5"
"b3786","wecB",-0.228552715914569,7.30708696898531,2.91215929953829,0.0974016417062279,"> 0.5"
"b4169","amiB",-0.190602366567119,4.87886262166773,2.90215660388775,0.0979546128087444,"> 0.5"
"b0193","yaeF",0.189038937417622,6.13585562611974,2.902134997691,0.0979558111144911,"> 0.5"
"b2068","alkA",0.170985722582983,8.98441828551186,2.89423437946523,0.0983951116541285,"> 0.5"
"b0935","ssuD",0.151299526669097,7.86282502907309,2.8937975668307,0.0984194653481321,"> 0.5"
"b2551","glyA",-0.226808524958661,7.96063912837473,2.88504910004739,0.0989086709199915,"> 0.5"
"b4557","yidD",0.335846809797518,3.68248620984521,2.8840503618802,0.0989646955679472,"> 0.5"
"b2635","ypjK",-0.201736612496896,6.15542331683942,2.88088399623248,0.0991425537029305,"> 0.5"
"b1841","yobA",0.203245100306185,9.46876763525608,2.86595853596054,0.0999858600828192,"> 0.5"
"b3729","glmS",-0.249523948887088,6.38326716823625,2.8573407042762,0.100476505382896,"> 0.5"
"b1415","aldA",-0.16374883295451,7.8359669617549,2.8377665500742,0.101601185045686,"> 0.5"
"b4539","yoeB",0.172086008899717,5.82345085340058,2.82525027882195,0.102327875617544,"> 0.5"
"b2380","ypdA",-0.185908398483033,5.17513501351743,2.80927563047085,0.103264006142975,"> 0.5"
"b3222","nanK",-0.21339631802394,5.6637975981121,2.80806383493217,0.103335417318168,"> 0.5"
"b2047","wcaJ",-0.307807460920783,3.43161000519878,2.79089156364337,0.104353477890475,"> 0.5"
"b2097","fbaB",-0.159201280886258,7.36839623737396,2.78431180080847,0.104746598149881,"> 0.5"
"b0081","mraZ",-0.257781829481745,3.91781038462167,2.78083348908952,0.104955101279051,"> 0.5"
"b2137","yohF",-0.1844875802127,7.58578219877396,2.77225559743364,0.105471326742417,"> 0.5"
"b3324","gspC",-0.398587969991222,4.56163116302711,2.76769934841781,0.105746708223494,"> 0.5"
"b4298","yjhH",0.253088709289633,7.60797126706752,2.76651568945804,0.105818383751749,"> 0.5"
"b0446","cof",-0.197878056768885,4.88496746791185,2.76223463932849,0.106078084423789,"> 0.5"
"b0429","cyoD",-0.197683718758204,7.13128783097126,2.76059112911166,0.106177978353375,"> 0.5"
"b1541","ydfZ",0.176607196828803,6.68606273572649,2.75954549597335,0.106241588915731,"> 0.5"
"b3124","garK",-0.16639616497431,5.60951703794906,2.75782148096902,0.10634656387492,"> 0.5"
"b2828","lgt",-0.202849390090931,6.68395228997107,2.75736108403494,0.106374617466013,"> 0.5"
"b2927","epd",-0.238458486660384,3.89477589107651,2.7563618826748,0.10643553147101,"> 0.5"
"b4353","yjiX",-0.202501802127164,3.85372904257721,2.75618918243173,0.106446063793933,"> 0.5"
"b2126","yehU",-0.246115648559117,4.55073790351697,2.74154168911825,0.107343721114556,"> 0.5"
"b2446","yffO",0.165774403032396,5.76702811421488,2.73392434993612,0.10781397101425,"> 0.5"
"b2634","yfjR",0.249000713778797,6.50905346915981,2.73161553662414,0.107956969904813,"> 0.5"
"b3284","smg",-0.155879419014307,7.94866900922413,2.7288050409006,0.108131334751864,"> 0.5"
"b2344","fadL",-0.297803674542124,6.05656700137861,2.72551177192913,0.108336062379644,"> 0.5"
"b3594","yibA",0.234417515264204,5.52907311627648,2.72040286589928,0.108654540703646,"> 0.5"
"b2060","wzc",-0.17346167962454,4.99951625026854,2.71186187803938,0.10918937036531,"> 0.5"
"b2465","tktB",-0.196490975789831,6.90859119812933,2.70836910967807,0.10940895475845,"> 0.5"
"b1763","topB",0.24220752425822,4.44611342233645,2.70258471679903,0.109773725750897,"> 0.5"
"b0321","yahG",-0.235542895434148,7.72283345562447,2.70197787154588,0.10981207503872,"> 0.5"
"b4279","yjhB",0.139741610210031,8.60879460486133,2.69724304202898,0.110111819182106,"> 0.5"
"b2998","yghW",0.261499950482726,10.4341653387647,2.69661273837642,0.110151792151319,"> 0.5"
"b0463","acrA",0.263602962052201,6.83494467398797,2.69360029900651,0.1103430671578,"> 0.5"
"b1281","pyrF",-0.200407960414715,6.14880425468775,2.69231090421481,0.110425053936033,"> 0.5"
"b3024","ygiW",0.165414897811371,9.32762191569864,2.67831896687994,0.111319253566079,"> 0.5"
"b1422","ydcI",0.213752492847636,8.73076196052702,2.6765830257789,0.111430773649082,"> 0.5"
"b4072","nrfC",-0.254756150110624,3.50242993328885,2.67229433223505,0.111706838306113,"> 0.5"
"b4682","yqcG",0.172684413044422,9.55899401284282,2.65040057665957,0.113128461705025,"> 0.5"
"b2599","pheA",0.217390162027089,4.73732206172743,2.63205804172152,0.114335537291739,"> 0.5"
"b1888","cheA",-0.171902951824518,7.93382569164552,2.63042920346719,0.114443441976411,"> 0.5"
"b1526","yneJ",-0.14181162255513,7.32892766494289,2.62968489747882,0.114492788611051,"> 0.5"
"b0810","glnP",0.283915931499526,6.77316217407893,2.61536655718176,0.115446865671112,"> 0.5"
"b3130","yhaV",0.169275957092479,6.38965269767236,2.61244095903898,0.115642932913029,"> 0.5"
"b1356","racR",0.137295821747936,8.76514458186748,2.61000818673065,0.115806264313336,"> 0.5"
"b4175","hflC",-0.143987352677276,7.45152774467326,2.60467766236983,0.116165075402618,"> 0.5"
"b2839","lysR",-0.16043810978537,5.79100567558189,2.60466646109479,0.116165830736967,"> 0.5"
"b4206","ytfB",-0.300864208851634,3.98373121162296,2.60293670929519,0.116282540880528,"> 0.5"
"b0462","acrB",-0.170660659854003,5.87077482374582,2.5953652234477,0.116794999347689,"> 0.5"
"b2272","yfbM",0.197492036777397,8.49777414728834,2.59407918508262,0.116882300388017,"> 0.5"
"b3366","nirD",-0.149062433802191,8.18602452109637,2.59258430304603,0.116983873114232,"> 0.5"
"b2053","gmd",0.182360910211555,8.20350707610005,2.59112544616311,0.11708309621373,"> 0.5"
"b0352","mhpE",-0.20912652818764,5.57119290922511,2.59003119514194,0.117157584626993,"> 0.5"
"b0210","yafE",-0.441581382601589,2.49010839526078,2.58971429735977,0.117179166861526,"> 0.5"
"b0065","yabI",-0.295115896314997,3.65073663370263,2.58843156114418,0.117266574120416,"> 0.5"
"b1912","pgsA",-0.223289637797646,4.80756186044036,2.58312451517012,0.117629003206998,"> 0.5"
"b2920","scpC",0.172582528150489,10.6388602455537,2.5742007939521,0.11824134063197,"> 0.5"
"b2367","emrY",0.166403920548534,6.22778825955089,2.56787326401439,0.118677759626045,"> 0.5"
"b0683","fur",0.165855600478989,7.23910317759737,2.56516926339341,0.118864825504237,"> 0.5"
"b2286","nuoC",-0.201754521528888,3.31882524368741,2.55502571275962,0.119569609349744,"> 0.5"
"b3510","hdeA",0.251895502951456,9.29549120689809,2.55226589698184,0.119762198617935,"> 0.5"
"b4326","iraD",-0.336395617767553,5.03616000114285,2.5470917442485,0.120124235232188,"> 0.5"
"b3567","xylG",-0.185350912909129,7.74403949827234,2.54547320194164,0.120237744576533,"> 0.5"
"b0620","citB",0.371005958735022,2.02277224785081,2.54455769823455,0.12030200429011,"> 0.5"
"b1794","yeaP",0.403994627547874,4.97101541902187,2.53591171035462,0.120910832796987,"> 0.5"
"b4340","yjiR",-0.245989236839925,3.5650102647345,2.53527044003989,0.120956131147655,"> 0.5"
"b4262","lptG",-0.136904249611729,6.48313779604345,2.53086516854202,0.121267843754713,"> 0.5"
"b3980","tufB",0.14487738873958,7.99638903993061,2.52938889663511,0.121372511030335,"> 0.5"
"b0645","ybeR",0.23018817345905,9.14464531332266,2.52680956919086,0.121555635508621,"> 0.5"
"b2979","glcD",-0.158596038599708,8.86584356804312,2.51419594593371,0.122455781377756,"> 0.5"
"b0750","nadA",-0.179213535670949,7.17496669816201,2.50893908979508,0.122833202034309,"> 0.5"
"b1499","ydeO",0.252515314946656,6.47927979927876,2.49547593352032,0.123805958715785,"> 0.5"
"b4208","cycA",0.147777406042885,9.74412168220887,2.4845624231409,0.124601047432919,"> 0.5"
"b3882","yihU",-0.144286780758115,6.80693042358237,2.48352887220714,0.124676651588159,"> 0.5"
"b1924","fliD",-0.275616566557208,3.94372300179482,2.48006061250545,0.124930743313417,"> 0.5"
"b1532","marB",-0.238538186721731,4.62069761661424,2.46955232218923,0.125704274729253,"> 0.5"
"b0866","ybjQ",0.118331516157705,8.6061899227265,2.45809781838139,0.126553793487125,"> 0.5"
"b4455","hokA",-0.201319725449605,5.38204037570922,2.44579479173176,0.127473672563955,"> 0.5"
"b1873","torY",0.144417359134119,7.92330903962414,2.44143348206785,0.127801623027093,"> 0.5"
"b4202","rpsR",-0.189645674125665,5.47285378873821,2.43697754639264,0.128137701267112,"> 0.5"
"b0839","dacC",-0.222649312693178,4.12396148807218,2.43198665157968,0.128515346983464,"> 0.5"
"b0489","qmcA",0.171649392408507,7.65176829634523,2.42428088017369,0.129100961639288,"> 0.5"
"b0075","leuL",0.247175069595375,3.55328521664044,2.42143500297588,0.129318023180574,"> 0.5"
"b4703","pmrR",-0.228863671178372,9.23675305145583,2.41693193316443,0.129662349883046,"> 0.5"
"b2917","scpA",0.253393062533664,9.46842557298462,2.4138888517549,0.129895642312104,"> 0.5"
"b3998","nfi",-0.181101954597729,6.30925748370718,2.40893278624762,0.130276635884927,"> 0.5"
"b3103","yhaH",0.186195520933589,9.14501279763858,2.4059383529375,0.13050746038429,"> 0.5"
"b4535","yniD",-0.188839102408277,5.14218209104378,2.40505131031034,0.13057592896373,"> 0.5"
"b1269","rluB",-0.286852335865595,7.72400352558224,2.39472529394288,0.131376050942286,"> 0.5"
"b4573","insZ",-0.147737624308498,5.99335179897695,2.39467047345569,0.131380313963653,"> 0.5"
"b2502","ppx",-0.197502665900032,4.15002196628272,2.3943266688624,0.131407053010849,"> 0.5"
"b1805","fadD",0.141736651837838,9.50932179838971,2.39389134698306,0.131440918808548,"> 0.5"
"b3506","slp",0.222434707960087,10.6930626534623,2.39324253081791,0.131491412216198,"> 0.5"
"b4027","yjbF",-0.214916008365033,5.80729698166846,2.39109606202148,0.131658619778773,"> 0.5"
"b1361","ydaW",0.163542699145269,9.96562163469335,2.38862304247721,0.131851572242544,"> 0.5"
"b1860","ruvB",-0.171768608623783,6.2174214794234,2.38536814302191,0.132106031387197,"> 0.5"
"b2643","yfjX",0.132310790295492,6.61932479471342,2.38532028008855,0.132109777444213,"> 0.5"
"b1545","pinQ",0.30413194433538,4.80533917976578,2.38305139183777,0.132287497038351,"> 0.5"
"b3863","polA",-0.145977693870913,5.04839371635368,2.37958494532675,0.132559558024987,"> 0.5"
"b2207","napD",0.255129046703281,5.42674930738479,2.37841234898801,0.132651735679402,"> 0.5"
"b3211","yhcC",-0.31825289243851,3.35674992976825,2.36785117134071,0.133485322354561,"> 0.5"
"b1792","yeaO",0.19322239950322,7.41773501272216,2.36451996014412,0.133749517879616,"> 0.5"
"b4120","melB",-0.142850225875703,7.75714334882438,2.36107039996848,0.134023742177218,"> 0.5"
"b1549","ydfO",0.131035013874835,8.72007152732612,2.35142716859669,0.134793819780714,"> 0.5"
"b0975","hyaD",-0.140904120228707,7.36739453483679,2.34775629901289,0.135088318983453,"> 0.5"
"b4100","phnH",-0.242626460860635,3.29603046318207,2.34274009596774,0.135491963540569,"> 0.5"
"b4143","groL",0.229897994700505,8.62076767159897,2.33983062111297,0.135726728442798,"> 0.5"
"b0948","rlmL",-0.175291251183218,5.47584654495509,2.33200401951415,0.136360615504945,"> 0.5"
"b2200","ccmB",-0.310389541503442,5.19633034818083,2.32979180454991,0.136540411881128,"> 0.5"
"b3629","waaS",0.153570224291419,8.48499748807107,2.32415194394328,0.137000042012108,"> 0.5"
"b4517","gnsA",0.164848304164256,8.50623271121369,2.3159152135104,0.137674559875428,"> 0.5"
"b3930","menA",-0.196856327900263,5.44933349183733,2.31475374127793,0.137769986368761,"> 0.5"
"b0600","ybdL",0.232703809979313,5.38953899833899,2.31446929120638,0.137793368552645,"> 0.5"
"b0719","ybgD",0.117358953513141,7.84242385436145,2.31418810799193,0.137816486754742,"> 0.5"
"b4059","ssb",0.162234060567942,8.38173703590886,2.31113501846401,0.138067796429441,"> 0.5"
"b0268","yagE",-0.18626331155029,7.56127934224246,2.3092668474888,0.138221835781368,"> 0.5"
"b0812","dps",-0.331728578979325,7.32041072480942,2.30736869287743,0.138378553228886,"> 0.5"
"b1578","insD1",-0.211233292013535,5.09074952272907,2.30156119254353,0.138859329990787,"> 0.5"
"b1124","potC",-0.235552085071075,5.77211192630898,2.29719163385778,0.139222354123266,"> 0.5"
"b0703","rhsO",-0.285454317125315,3.49083065634726,2.28376825334259,0.140344537091503,"> 0.5"
"b2631","rnlB",0.222279138852373,4.52510173648573,2.27734372323754,0.140885366430181,"> 0.5"
"b1572","ydfB",0.204587442507472,8.24212346172249,2.2766536901739,0.140943599744148,"> 0.5"
"b4042","dgkA",0.207258916556882,4.2715733659156,2.27425849628021,0.141145953954129,"> 0.5"
"b2105","rcnR",-0.212569765244831,3.91165232021615,2.27161930533287,0.141369316020799,"> 0.5"
"b0245","ykfI",0.214506107951007,7.60735522341259,2.26856715097586,0.141628144826948,"> 0.5"
"b1946","fliN",-0.169519209659109,5.18296914046968,2.26117457206461,0.142257354800313,"> 0.5"
"b1442","ydcU",-0.266957261815267,8.02483286558037,2.25897317730808,0.142445356351374,"> 0.5"
"b3138","agaB",-0.231881223765116,5.34293771523785,2.25654818855296,0.142652790289919,"> 0.5"
"b1410","ynbC",0.174442372839971,7.93341131908188,2.25450514146387,0.14282782777848,"> 0.5"
"b1045","ymdB",-0.152421667709474,8.98623672759453,2.25173794014966,0.143065308673455,"> 0.5"
"b1188","ycgB",-0.160357502974743,7.29603111523168,2.24699732321353,0.143473224907099,"> 0.5"
"b2170","setB",0.311975171581517,2.40435215754311,2.24023323744792,0.144057619301022,"> 0.5"
"b3923","uspD",0.113770675163091,8.85321592038874,2.2345333166161,0.144552242865016,"> 0.5"
