"","genenames","logFC","logCPM","F","PValue","FDR"
"b1540","rspR",-0.358509523386498,4.14937139148867,3.49141532878921,0.078104086046784,"> 0.5"
"b2817","amiC",0.222859027790509,5.78703568387472,3.479170078768,0.0784364877446062,"> 0.5"
"b2480","bcp",-0.213062072464011,8.61907621209527,3.44539139982507,0.0797790231675076,"> 0.5"
"b2310","argT",-0.199444400461105,6.85810253178225,3.43967869990378,0.0800087217135515,"> 0.5"
"b2887","ygfT",-0.269822238778663,10.0292453605199,3.41963534911097,0.0809694684554504,"> 0.5"
"b1868","yecE",-0.716147461216223,3.11256627085117,3.39855144769787,0.0818343735125541,"> 0.5"
"b2254","arnC",-0.2680749760135,5.99573689024076,3.39737855899207,0.0818828047286629,"> 0.5"
"b1659","ydhB",0.194304087258892,10.0585583144234,3.39253355270446,0.0819341849040884,"> 0.5"
"b4532","hicA",-0.504862510744284,2.23537429214746,3.37815890838302,0.0826812316487958,"> 0.5"
"b2044","wcaL",-0.428476697997863,4.11108528551137,3.35615233254723,0.0836066652772537,"> 0.5"
"b4030","psiE",-0.665793267193707,6.48881811339149,3.34046960102762,0.0842735803848404,"> 0.5"
"b4144","yjeI",0.303936603836898,7.22000727420339,3.33473772643316,0.0845188866104122,"> 0.5"
"b3792","wzxE",0.309271568099356,4.39218638378871,3.29034117836817,0.0864346359382939,"> 0.5"
"b2634","yfjR",0.309870921366634,6.36406749183812,3.28753729072756,0.0865710994859421,"> 0.5"
"b2547","yphE",0.304667104169401,3.24757374384423,3.26056643513234,0.087619420714231,"> 0.5"
"b4412","hokC",-0.835482079850791,5.37304252318279,3.23911330022574,0.0887376074969071,"> 0.5"
"b0620","citB",0.446303731268393,2.0472382305629,3.22444241738043,0.0892555365129184,"> 0.5"
"b0236","prfH",0.395491574956134,3.38391336570795,3.20712761102802,0.0901824746132981,"> 0.5"
"b2279","nuoK",-0.439762229908639,3.52293474686942,3.19005929385628,0.0909976022591796,"> 0.5"
"b0777","bioC",-0.399822986873444,3.00859170964562,3.17065713959145,0.0917585963944751,"> 0.5"
"b1947","fliO",0.77506686212759,2.05221879347277,3.16000682278696,0.0924156371742015,"> 0.5"
"b2962","yggX",0.23482436452977,7.33384418696998,3.1139384092939,0.0946001523992768,"> 0.5"
"b2283","nuoG",0.312746657773397,6.86929077730242,3.11455187529336,0.0946102361248204,"> 0.5"
"b0454","ybaZ",0.472316470313832,3.39272607121373,3.06153083139211,0.0972482843204426,"> 0.5"
"b0090","murG",0.264149641845513,7.68209910766978,3.01551187536843,0.0996086168471117,"> 0.5"
"b1408","ynbA",0.2270035440239,4.24896418037966,3.0002159867435,0.100255045052732,"> 0.5"
"b0905","ycaO",-0.316778092295018,3.39957333012267,2.99227156130422,0.100726733673903,"> 0.5"
"b4085","alsE",-0.220169869663417,5.69074605966875,2.98287509461479,0.101170493204658,"> 0.5"
"b3105","yhaJ",0.31092904715547,6.03200104757226,2.97709673409862,0.101630969567574,"> 0.5"
"b4636","ybfI",0.218665409197793,5.82513496000218,2.9717139890891,0.101764933659311,"> 0.5"
"b3282","tsaC",-0.216150388364025,6.59493328059759,2.96729337338429,0.102001517660492,"> 0.5"
"b4386","lplA",-0.261081905611632,4.18159243641969,2.96208021608627,0.102281354161323,"> 0.5"
"b4150","ampC",-0.369998221883858,3.27748601976792,2.94305356391545,0.103430373791314,"> 0.5"
"b3156","yhbS",0.2411921323973,6.27863456398789,2.93448108152838,0.103923378651436,"> 0.5"
"b1736","chbA",-0.21060526413206,7.05456893819602,2.92302288493537,0.10440707814207,"> 0.5"
"b3838","tatB",0.242911003536853,5.68961980518337,2.91506474757435,0.104900304103649,"> 0.5"
"b1944","fliL",-0.17899727665177,5.57306375538019,2.91361065518229,0.104927146055828,"> 0.5"
"b1088","yceD",0.390101623373852,4.70241000473385,2.88706786576134,0.106564220515125,"> 0.5"
"b2261","menC",0.399126229331792,2.15401479272494,2.87720227314838,0.106993605966094,"> 0.5"
"b3995","rsd",0.285287302908252,6.14735827793497,2.87691467068547,0.107138218263758,"> 0.5"
"b2966","yqgA",0.280733209736554,6.24537884465291,2.86134147831993,0.108025781387355,"> 0.5"
"b3902","rhaD",-0.190004215491078,9.01822936055662,2.85792084816433,0.108067895602142,"> 0.5"
