,Control_R1,Control_R2,Control_R3,Control_R4,Control_R5
b0896_dmsC_944033_1,7.59723365709294,6.91512302594711,6.60013357650051,6.51392395776961,6.69706397009349
b0897_ycaC_945557_-1,8.44956810158103,8.20242094742975,8.56253613428654,8.21086418450108,8.12604166382758
b0898_ycaD_945871_1,3.10329130188596,3.16063710798824,2.56685512181799,3.00455304000522,3.07827800246521
b0899_ycaM_947229_1,7.50984690836626,7.20445048152471,7.44336972744475,7.10704566106257,7.2185661880361
b0900_ycaN_949568_-1,6.71976318531657,7.02225152298083,7.18675498874879,6.93227277362165,6.89001322594987
b0901_ycaK_949668_1,5.97335996599567,5.99963635996772,6.32465068581542,6.01773539152086,6.32137126277129
b0902_pflA_951080_-1,4.40866453748462,4.46011858226326,4.85405330482377,4.47126057898585,4.39632285562261
b0903_pflB_953554_-1,8.58980142949163,8.79967202493433,8.56983015342317,8.70528903750371,8.78964327692057
b0904_focA_954466_-1,3.66316724780403,4.27445046533289,3.85646619301214,4.83150269985299,4.52194152792015
b0905_ycaO_956632_-1,3.34189125629082,3.46551118904655,3.03997416250723,3.12767100581259,2.90461103632861
b0906_ycaP_956762_1,8.96764557486959,8.85696220738447,8.78650308948003,8.8571376536275,8.78964327692057
b0907_serC_957653_1,7.65670662411786,7.44441751389945,7.64835442012395,7.57564718731925,7.65893378669089
b0908_aroA_958812_1,6.58900633318434,6.31869277565518,6.75491176150106,6.39639970916901,6.46125455764593
b0909_ycaL_960264_1,4.94456358192119,5.424310775773,4.82833371994174,5.24450014941278,5.25929333557421
b0910_cmk_961201_1,8.76310346717402,8.52394279266355,8.82927249256239,8.41744265363105,8.44170630093623
b0911_rpsA_961995_1,5.02769737234348,4.94814746339341,4.77547673780492,4.70275764952382,5.17891805438603
b0912_ihfB_963828_1,7.36980123803423,7.58917916828842,7.53168079388487,7.94058822260261,7.98861264125969
b0913_ycaI_964320_1,4.35023328005433,3.52223697413706,3.6070561432112,3.40586656966903,3.81083350140418
b0914_msbA_966621_1,4.88406803938454,4.72467142318949,4.10162057678453,4.51702779356958,4.52194152792015
b0916_ycaQ_969389_1,2.3046912159237,1.98498922291688,2.13491025659625,1.72538126015671,1.66794505337814
b0917_ycaR_970673_1,8.28385249027467,8.10771031240642,8.52249822894644,8.13804033534525,8.09268120930131
b0918_kdsB_970852_1,2.38449990556091,2.949351920152,2.53540817912596,3.0300315346752,2.51904162647854
b0919_ycbJ_971752_1,8.85396101634033,8.75562233998971,9.01066069546198,8.86865756290307,8.87747641079869
b0920_elyC_973401_-1,7.00973721469834,7.60567913104423,6.96718076420826,7.57564718731925,7.43899024542883
b0921_smtA_973537_1,6.00210857612854,5.99713707937604,6.08776708330577,6.3184142713707,6.46907542311816
b0922_mukF_974319_1,5.5225688078297,5.71635590155343,5.21821017221741,5.55207242740223,5.69685013417156
b0923_mukE_975622_1,5.56172014560715,5.8635665351332,5.52081943954699,6.15143481722265,6.02859909783727
b0924_mukB_976326_1,4.92467893185656,5.02866908131416,5.25245927737209,5.13134528671619,5.25929333557421
b0925_ldtD_981047_1,4.84228078392757,4.76636309281719,5.05037490641619,4.89527845317506,4.9372204227447
b0926_ycbK_983075_1,5.85927022338505,6.42106213384473,6.07961438336761,6.44219379445416,6.19502942760936
b0927_ycbL_983650_1,6.95687142501195,7.04541816360744,7.20185688750435,7.36405067844351,7.14561548652891
b0928_aspC_985709_-1,5.75427775007004,6.16462966183448,5.94248660560067,6.22498180552527,6.05308750151264
b0929_ompF_986982_-1,4.92467893185656,5.17294511578587,5.09958502763197,4.77987373039258,4.77843847356446
b0930_asnS_988985_-1,5.34942280603773,5.5659538427545,5.30001780999591,5.16047685943137,5.13370979410241
b0931_pncB_990356_-1,3.17237366982877,3.29693119566575,2.97112906232013,3.17411955350743,2.90461103632861
b0932_pepN_990622_1,2.56661021504959,2.99014083867225,1.9081674841455,1.66160676369674,1.87048928994049
b0933_ssuB_994044_-1,8.61741951475508,8.40454448686189,8.65185088775593,8.65500050483774,8.46209666099018
b0934_ssuC_994832_-1,6.34652854648433,6.41919636477644,6.43101077897592,6.52963912176536,6.42686549081038
b0935_ssuD_995988_-1,7.68751628472947,7.84961911660473,7.96173565445361,7.77151583328396,7.7060224475878
b0936_ssuA_996944_-1,2.72828799097208,3.40646337271088,3.36020292472849,3.26275757090696,3.67317188407975
b0937_ssuE_997512_-1,8.28839812721431,7.74178416862632,8.12182058232368,7.3476795023808,7.63131943425783
b0938_elfA_997868_1,8.81218159581632,8.94355837111269,8.77560964730757,9.08275951121446,9.17750458253957
b0939_elfD_998490_1,8.77610849427606,9.04927367549707,8.63572287597945,8.7258984373838,8.73771364755888
b0940_elfC_999216_1,4.62125747635466,4.63748964906068,4.58127235812746,4.93628132989696,5.15971628695173
b0941_elfG_1001807_1,6.36632016612787,6.63872032272818,6.33610290736215,6.43744124710747,6.38338327559817
b0942_ycbU_1002889_1,6.42411630601997,6.74532118521172,6.20732860475287,6.66589872154863,6.82649215630014
b0943_ycbV_1003439_1,7.66571934750881,7.12769590323134,7.41772833775452,7.1234126147272,7.06706194309781
b0944_ycbF_1003947_1,6.461399547001,6.50085505864696,6.30380477083018,6.19994527879733,6.11421287333244
b0945_pyrD_1004768_1,5.10630055173764,4.9989976318881,4.98785641126106,4.92952793357755,4.98890801411308
b0946_zapC_1005952_1,5.22486929568892,4.81258055901935,4.96443352008874,4.95635388584033,4.94471871123521
b0947_ycbX_1007600_-1,5.36917503086173,5.32018179367829,5.50467176019721,5.3494217837868,5.26529447969031
b0948_rlmL_1007844_1,5.5092786427625,5.45012363862914,5.56431564092681,5.44722746594058,5.54233044796702
b0949_uup_1009964_1,7.60350097204897,7.72903839845785,7.60924397315846,7.6339297462368,7.7398183272291
b0950_pqiA_1012001_1,7.83684589734537,7.78226556910474,8.08224404271676,7.65250380801241,7.68154873179513
b0951_pqiB_1013259_1,6.32646163442277,6.12626050868788,6.51804897959992,5.92231593561171,5.83640942816798
b0952_pqiC_1014896_1,8.78578590412409,8.34535104982838,8.90042613152131,8.38572206869709,8.37597633783178
b0953_rmf_1015715_1,11.204718643087,11.4900044115526,11.1947437689334,11.7269407845476,11.4873202359129
b0954_fabA_1016470_-1,7.50873428692686,7.62927378713544,7.41664999271673,7.74291128657397,7.7104279506353
b0955_ycbZ_1018299_-1,6.8589855187219,6.88299470674071,6.60013357650051,6.7791667522403,6.71690563733554
b0956_matP_1018485_1,6.31886399384722,6.1954791111279,6.09047444397664,6.09521406071598,6.08397388989809
b0957_ompA_1020053_-1,11.6879804740169,12.2025170860383,12.05228021716,12.2169485417152,12.2837147546043
b0958_sulA_1020919_-1,7.01130935512507,6.9071577737075,7.14439067710953,6.62468344922341,6.68144066175797
b0959_sxy_1021138_1,3.40065454824767,3.69255705956275,3.10568307921456,3.46310457463035,3.05074675156598
b0960_yccS_1023883_-1,3.2382986919703,3.69255705956275,3.6070561432112,3.76572876399422,3.92137397001551
b0961_yccF_1024348_-1,4.90451637705742,5.19055290428901,4.78887364149376,5.10760894353356,5.0388076608177
b0962_helD_1024471_1,6.99551032061302,7.28963374568886,7.372841613536,7.49332022504141,7.42431507592372
b0963_mgsA_1027015_-1,6.24328061303782,6.50437922561929,6.47518615968153,6.39394875285759,6.39163664433588
b0964_yccT_1027773_-1,4.00365479724576,3.78817886576968,4.38353556383497,4.05350953152505,4.02404418771527
b0965_yccU_1027946_1,9.17016835425299,8.72913468675307,8.98178691149398,8.54718455163276,8.76972856559521
b0966_hspQ_1028721_-1,7.54934031162148,7.13225871099321,7.57195255228736,7.3789993997713,7.34152977262951
b0967_rlmI_1029969_-1,6.27503815687551,6.25735700287186,5.82385382285675,6.03356757732695,6.43220976516124
b0968_yccX_1030064_1,7.89420798371164,7.98063810036458,8.06926442051967,8.01504529291118,8.19447048329503
b0969_tusE_1030668_-1,9.73883434383055,9.22669380408978,9.65199317792954,8.75770128882476,8.80414334794057
b0970_yccA_1031418_-1,8.78486703776885,8.85799559632463,8.8308924158999,9.03833121681109,8.98320515403422
b0972_hyaA_1032139_1,8.11499724965321,7.69011120150942,8.53547138974567,7.97297003830325,7.81333913446969
b0973_hyaB_1033254_1,6.31377658017183,6.61609554071198,6.5906029882813,7.03336995381213,6.69038897273209
b0974_hyaC_1035066_1,7.05617178146354,6.85290168554303,7.25832586319227,6.64543826140571,6.59592652067713
b0975_hyaD_1035770_1,7.6087030166298,7.331898971515,7.33681117813537,7.38394808309446,7.54268744568023
b0976_hyaE_1036354_1,7.84744644231199,7.21416749565222,7.72265910570116,7.48873341313923,7.50894314750164
b0977_hyaF_1036749_1,4.83519703496837,4.98392988324705,4.75514519676059,5.00213151593137,4.95217822940841
b0978_cbdA_1037740_1,6.47741280308176,6.54430022641064,6.65237171332171,6.4773474654335,6.41071284805923
b0979_cbdB_1039296_1,7.53956785276798,7.4895690698612,7.60167263602527,7.46674466320488,7.56961094470758
b4592_cbdX_1040445_1,10.3752842107331,9.99068707677354,10.2033189412839,9.6636422537932,9.84255482541561
b0980_appA_1040617_1,5.33944434732713,5.51445350088561,5.19826790482571,5.40889713794117,5.42392754740947
b0981_etk_1044210_-1,5.23566945508624,5.54214893808994,5.45090753339784,5.29266125096609,5.27722239469814
b0982_etp_1044676_-1,5.8662370343267,5.58605001304712,5.68027849661659,5.48916577410762,5.54726436827233
b0983_gfcE_1045803_-1,5.67317641112824,5.32018179367829,5.35509288388312,5.45665301308142,5.3239716788312
b0984_gfcD_1047945_-1,6.05489640111084,6.37752687200991,5.99833465066563,6.50713612839823,6.45601699368855
b0985_gfcC_1048691_-1,3.14971178607775,3.91009661768336,3.12693740777958,3.93712666266231,4.05208478796849
b0987_gfcA_1049744_-1,5.23027948174819,5.62542156624996,5.02229279438801,5.91207494617405,5.87223942526779
b4516_insA_1049833_1,2.87365919009628,2.30898017209487,2.33080951063396,1.59488219773497,1.73866680712358
b0989_cspH_1051175_-1,4.3894492066829,4.67550013754641,4.55798742197387,4.40464474303641,4.49154733270971
b0990_cspG_1051461_1,6.27241823271383,6.14218334515825,6.04653491095251,6.05854314897631,6.28047445642273
b0991_ymcE_1051847_1,4.92467893185656,4.92729470780271,4.61174562482905,4.64621388666983,4.82793439813113
b4517_gnsA_1052067_1,8.84781471112168,8.57091600555168,8.58430848335396,8.59331347263583,8.40819899852797
b0992_yccM_1053362_-1,6.21627130997228,6.54430022641064,6.51804897959992,6.52068000014113,6.69928212379193
b0993_torS_1056178_-1,2.60042779253319,2.99014083867225,2.13491025659625,2.62443784262987,2.20616307730445
b0994_torT_1056261_1,1.87816177921497,2.62610074520898,2.13491025659625,2.48400585298767,2.59724783061761
b0995_torR_1057954_-1,6.86247381704134,6.62259605005825,6.46270204190159,6.35163250906552,6.29521390008621
b0996_torC_1058084_1,6.84318295203569,6.98741847870927,6.76680853750304,6.91014578104556,6.89389194291674
b0997_torA_1059256_1,8.66113837999935,8.42421315290989,8.67773661561639,8.09417532137752,8.18816672257578
b0999_cbpM_1062855_-1,8.37581661067048,7.93697013427222,8.60291567226738,7.83703596764751,7.85173503487715
b1000_cbpA_1063775_-1,7.08183612245818,6.93875827233397,7.01070957714404,6.92550054259434,7.02523690120485
b1001_yccE_1064036_1,8.40421628643053,8.51305034728433,8.21656756566765,8.29142491997035,8.40072177770818
b1002_agp_1065585_1,8.13388321506987,8.47449043287561,8.39744018816369,8.55158951974863,8.49119201377666
b1003_yccJ_1067091_-1,8.78256730821227,8.85489320622918,8.59578743358617,8.93380206554822,8.86666193680032
b1004_wrbA_1067708_-1,10.1995704262915,9.8407196166364,10.3432594910925,9.69558816040391,9.69808314999884
b4518_ymdF_1068081_1,7.79911831751811,7.84961911660473,7.7999551683082,7.91432009623955,7.77599656218805
b1006_rutG_1069839_-1,7.73014640532991,7.60239420064545,7.91820487117668,7.932166778078,7.96391781030721
b1007_rutF_1070354_-1,7.78448234276306,7.0836139499788,7.33567059852817,6.79782756671893,6.81426419036618
b1008_rutE_1070955_-1,6.17758810453988,6.30461257193215,6.13573884916254,6.26576738182233,6.10754766036056
b1009_rutD_1071765_-1,4.18175242281978,3.39131591777274,3.14788315025043,3.26275757090696,3.15785317953454
b1010_rutC_1072159_-1,6.85373720563169,6.96073042521211,6.94191866248761,6.96401374401188,6.8325674920246
b1011_rutB_1072863_-1,3.88518690626011,3.16063710798824,3.14788315025043,3.00455304000522,2.55867459292278
b1012_rutA_1074011_-1,8.08619649248144,7.81456213575698,8.17763079269904,7.93132192358217,7.81844999173752
b1013_rutR_1074242_1,5.36917503086173,5.15062880673618,5.27167122873844,5.26610380749204,5.25929333557421
b1014_putA_1078882_-1,6.61818792431142,6.73035136355437,6.62648906648707,6.64543826140571,6.78740926727505
b1015_putP_1079305_1,7.85534604666576,7.66749850469422,7.82780445936955,7.6098428251621,7.65322422232772
b4490_efeU_1081356_1;b4490_efeU_1081460_1,5.95713745512402,5.9305878937912,6.16685615184639,6.06472006391775,6.21376989746293
b1018_efeO_1082243_1,7.97135085646252,8.00758471548519,8.11850842467109,7.8594159183618,7.78855178995559
b1019_efeB_1083376_1,6.21080823656435,5.638310214807,6.28265322569925,5.75286941463311,5.89950472108047
b1020_phoH_1084992_1,6.56351497168179,6.37944727967322,6.46061081223003,6.32357481788624,6.55241786118366
b1021_pgaD_1086519_-1,4.82092432997537,4.64389468394982,5.17804610851842,4.62964295489954,4.55170857858714
b1022_pgaC_1087846_-1,7.56119522515707,7.8412828043746,7.7033336230922,7.89970931778016,7.86068106220564
b1023_pgaB_1089857_-1,8.10619655865283,8.43163600494177,8.30255793032063,8.24730084338919,8.4463358310188
b1024_pgaA_1092289_-1,8.40122148074946,8.80753853825219,8.619412527496,8.67128434532723,8.72198133466472
b1025_ycdT_1092876_1,7.34133412443677,7.59166622500115,7.48614630660509,7.66272032962084,7.53525662582673
b1028_ymdE_1095505_1,3.64707689678441,3.40646337271088,3.73714415463737,3.50003934780784,3.72634607909544
b1029_ycdU_1095843_1,9.03565829418734,9.20276147284736,8.98978498141854,9.43628683549989,9.47221601471061
b1033_ghrA_1097886_1,8.111336817159,7.87706398602936,8.25266927043137,7.79399801518793,7.89881868102661
b1034_ycdX_1098879_1,5.11217321763377,4.99399251422921,4.91029880020611,4.74952013241418,4.90683136668159
b1035_ycdY_1099640_1,6.41464297885275,7.09884667854454,6.50593185136913,7.06606697393527,7.12431233120601
b1037_csgG_1101684_-1,7.71478989523297,7.44349991151623,7.76648782048838,7.29348136653725,7.22165579058372
b1038_csgF_1102127_-1,7.65268282508567,7.26075297669148,7.5406177373548,7.36530233835347,7.56961094470758
b1039_csgE_1102541_-1,3.17237366982877,3.34489527971433,3.10568307921456,3.10387363148171,2.87351973231979
b1040_csgD_1103196_-1,4.64575716127797,4.89543930963497,4.64895376781513,4.98919973815579,4.78680661917324
b1041_csgB_1103951_1,5.21943874473981,5.2165680924422,5.28591413870123,5.08954683566489,5.19157870390937
b1042_csgA_1104447_1,5.97335996599567,6.30056428688119,6.03252475936597,6.17160764061595,6.47167298501108
b1043_csgC_1104961_1,8.10693200354484,8.24253933853272,7.93863271074489,8.35328833273226,8.45620650868721
b1044_ymdA_1105414_1,6.28806688290479,6.48488889895537,6.63021513852294,6.75835716671677,6.67469281612249
b1045_ymdB_1105820_1,9.16382087988185,8.9942544444172,8.75911368813951,9.01379853194335,9.30167895213191
b1046_clsC_1106355_1,5.14691588301447,5.13707142333308,5.38186153735464,5.32903903435523,5.17891805438603
b1047_opgC_1108941_-1,6.33401947318792,6.82921030414749,6.51200313684636,6.88418567127728,6.85661618336855
b1048_opgG_1109335_1,5.48232528700043,5.36739148914056,5.06145646451391,4.91592555462405,5.3239716788312
b1049_opgH_1110863_1,5.85226960621954,5.70108087749575,5.92742321431903,5.7180223991047,5.43461804003259
b1050_yceK_1113579_1,9.18939216207722,8.9438828460986,9.47915513372123,8.73270332754402,8.66353993740437
b1051_msyB_1114181_-1,8.4850765645288,8.21860242146405,8.30314157341155,8.1166461968137,8.02355285997003
b1054_lpxL_1116582_-1,6.29840580596791,6.41358453627284,6.69924122550237,6.59724795902874,6.54009556236435
b1055_yceA_1116807_1,1.63878750703174,2.27637128403087,1.57859456565688,2.28674685624867,2.30268853841347
b1056_yceI_1118476_-1,8.58241694298066,8.43302354791086,8.57708748067789,8.2164233737697,8.16588409131654
b1057_yceJ_1119046_-1,4.28933521039722,4.18064973872535,3.96666882194269,3.79574675228896,3.87503256975742
b1058_yceO_1119447_-1,6.42411630601997,6.34448264535226,6.44165207134006,6.34149273514222,6.52516851880956
b1059_solA_1120586_-1,6.89349466913585,7.35355342203643,6.84744733278656,7.38394808309446,7.46268675733049
b1060_bssS_1120955_-1,7.27089248672466,7.26075297669148,7.24745012319544,7.26425787799716,7.12596225015477
b1061_dinI_1121487_-1,8.27929248568148,8.86897259850575,8.83453060662998,9.33067948573303,9.24016579649774
b1062_pyrC_1122607_-1,4.56241974257584,4.49596480185733,4.59658944877299,4.30380440713075,4.05208478796849
b1063_yceB_1123273_-1,7.31101800190042,7.73879527863397,7.27150804906797,8.05360074727139,8.01645429456041
b1064_grxB_1124054_-1,9.52904595099214,9.09527767503689,9.46279280378781,9.04420439320084,8.95424366623352
b1065_mdtH_1125326_-1,6.12917700201082,6.1331061116389,5.93044850118143,6.3184142713707,6.66791326075237
b1066_rimJ_1125562_1,7.91199141771844,7.60403760079342,7.68822094926583,7.30526788343494,7.30994409993677
b1067_yceH_1126157_1,4.7623781468845,4.66294091986169,5.00517734771329,4.74183088737669,4.70968629006653
b1068_yceM_1126806_1,6.38584394456862,6.29853587647625,6.5300651837056,6.19432210527267,6.40256819872341
b1069_murJ_1127839_1,4.8065090118367,5.27137482746881,4.75514519676059,5.21147570817552,5.28905250019934
b1070_flgN_1129830_-1,2.72828799097208,2.75002555338748,2.76965596170219,3.17411955350743,2.80925178552745
b1071_flgM_1130128_-1,7.80275422827552,8.16227084152911,7.59882310902412,7.94729016219579,8.00484410882158
b1072_flgA_1130863_-1,6.31886399384722,5.74642915869763,6.37659412723073,5.77187124527218,5.88788263252954
b1073_flgB_1131018_1,6.61198422501352,6.59806662247935,7.28693328072476,6.73724302320129,6.78740926727505
b1074_flgC_1131438_1,6.20532439740137,6.29243347740683,6.11992483732753,6.34403436762755,6.2685735096107
b1075_flgD_1131854_1,7.83418354591709,7.74997183015425,8.14414381903664,7.79027523057453,7.84473845780779
b1076_flgE_1132574_1,8.55573086915547,8.48656796571622,8.85775917907974,8.59331347263583,8.38427206722755
b1077_flgF_1133802_1,6.30097900107282,6.37175026339769,6.32004422096915,6.85061772321756,6.75578861326371
b1078_flgG_1134729_1,6.50222279715098,6.26152818608968,5.82385382285675,6.08916660716793,5.95253651348029
b1079_flgH_1135564_1,3.96523633818784,4.14496949923525,3.7509000724,3.85397156167639,3.85924863792958
b1080_flgI_1136274_1,5.84523485314253,5.2672320571354,5.70875046197924,5.20589738418914,5.42928269588051
b1081_flgJ_1137371_1,5.23027948174819,5.55579979895901,5.44668762999868,5.62911994366739,5.40774179206306
b1082_flgK_1138378_1,4.18175242281978,4.55152824484827,4.11231684804339,4.46193029351768,4.34057194548662
b1083_flgL_1140033_1,8.4024201491339,8.34878575427041,8.65322493594715,8.46550478564597,8.50457161269273
b1084_rne_1144367_-1,6.58478892897915,7.20228222824792,6.61525275973432,7.52166205531685,7.53525662582673
b1085_yceQ_1144502_1,5.85927022338505,5.77004440848699,5.827104023633,5.76809084836251,5.70128369246028
b1086_rluC_1144940_1,3.12668824043726,3.50826325613721,2.82272275185126,3.62233708794777,3.2085649655043
b1087_yceF_1146595_-1,3.69481938895795,3.78817886576968,3.99005574228786,3.82515286929546,3.93649611490096
b1088_yceD_1146794_1,2.69736951977981,2.27637128403087,2.47038005848207,3.05506786772974,2.84174359853906
b1089_rpmF_1147367_1,8.70987833778295,9.35691194957435,8.81706473979521,9.32682983760617,9.28220464320821
b1090_plsX_1147621_1,4.28933521039722,4.42335895892644,4.41843155347416,4.1953823560421,4.02404418771527
b1091_fabH_1148759_1,6.65887788042271,6.46332205191527,6.07415354201086,6.21668447910903,6.39984306565717
b1092_fabD_1149728_1,5.91744259206905,6.31869277565518,6.04094716616472,6.1397795671229,6.39984306565717
b1093_fabG_1150670_1,8.92491009006111,9.37819693024164,9.71694623873025,9.63305280120935,9.68974047933337
b1094_acpP_1151615_1,8.7607687540823,9.92990598894278,9.00457318265878,9.82039065421126,9.7964185300454
b1095_fabF_1151939_1,6.229839167153,6.00959040928073,6.1897614449658,6.03985212182571,5.93758244034713
b1096_pabC_1153300_1,7.64864777194015,7.09651362491362,7.19809620733977,6.79411466363067,7.06706194309781
b1097_yceG_1154112_1,5.73156739310737,6.17129601688887,5.66219388729659,5.84187839298947,6.01084934168161
b1098_tmk_1155124_1,7.05312221072925,7.20661548098285,6.95088529498631,7.13373209682681,6.95085504903601
b1099_holB_1155762_1,3.38133151562241,3.24731748873897,3.32385143138138,3.88222583963334,3.54090157306001
b1100_ycfH_1156777_1,6.75209221715891,6.59145438741685,6.52406959198409,6.64543826140571,6.67469281612249
b1101_ptsG_1157869_1,6.07908484281679,6.34251509467001,5.95739434161673,6.0616349122608,5.9783388628933
b1102_fhuE_1161551_-1,5.22486929568892,5.4464642428619,5.22315296284492,5.1946756087794,5.31242560836484
b1103_hinT_1161885_1,8.55303491037411,8.64143048793064,8.73465976403542,8.78695128411187,8.77183784350463
b1104_ycfL_1162247_1,4.91798934082072,4.8239072314433,4.82833371994174,4.93628132989696,5.35806560431548
b1105_lpoB_1162638_1,6.35893008993199,6.51839043207966,6.56162753844122,6.43267299209032,6.41881177526085
b1106_thiK_1163260_1,3.85748534941951,4.2990083679514,4.11231684804339,4.5526241240073,4.54185431355706
b1107_nagZ_1164095_1,9.6178934976732,8.95808797639998,9.62726942063363,8.84866070271648,8.91994143419801
b1108_ycfP_1165143_1,8.16881764304561,8.44774156051452,8.10451372364067,8.65243946962203,8.6360144549315
b1109_ndh_1166085_1,6.24595393937693,6.52534533559071,6.43314532591122,6.70201184315063,6.77694586673262
b1110_ycfJ_1167599_1,8.55895938367951,8.48923818643518,8.9999006321805,8.71710186312693,8.61560744988797
b1111_ycfQ_1168832_-1,2.72828799097208,3.16063710798824,3.12693740777958,3.32583579244982,3.30493510406247
b1112_bhsA_1169073_1,6.31122613002471,6.10320435276905,6.18723429721595,6.1397795671229,6.19188221112642
b1113_ldtC_1170374_-1,6.44054640440837,6.45423983464754,6.00121497847819,6.23048696330691,6.49228681043769
b1114_mfd_1173964_-1,3.28063243423494,3.34489527971433,2.79643333812716,3.65545617188921,3.48027833837012
b1115_ycfT_1175165_-1,7.57401771679418,7.29371277546729,7.29634440231906,7.24126355162955,7.16981142106883
b1116_lolC_1175427_1,3.69481938895795,3.65499918755938,3.62210332908572,3.58843980955882,3.56055613782646
b1117_lolD_1176619_1,5.31927796292678,5.52490169377232,5.59514536592491,5.7180223991047,5.43993372580614
b1118_lolE_1177320_1,2.75855772562488,2.75002555338748,2.71456242342095,2.62443784262987,2.67143171039968
b1119_nagK_1178593_1,9.10503266721292,8.99613305810764,9.25527178071518,9.09148331618297,9.25456670374086
b1120_cobB_1179631_1,3.95219942279697,4.39326163479132,4.20517384429616,4.49889475995547,4.54185431355706
b1121_ycfZ_1181267_-1,6.71783872705611,6.88164037404265,6.63207457197332,7.09200374936386,6.72563731483466
b1122_ymfA_1181725_-1,8.45650925719864,8.12555538721194,8.72598025173177,8.39616918764895,8.45751751121241
b1123_potD_1182829_-1,7.17875954841398,7.65407611065401,7.47271982385033,7.62455226397227,7.43899024542883
b1124_potC_1183620_-1,5.47778369420613,5.68874333388974,5.61031664080345,5.62911994366739,5.91866920243052
b1125_potB_1184444_-1,2.49649981969246,2.13802411220674,1.51552672873225,1.90135533927561,1.73866680712358
b1126_potA_1185594_-1,6.89690061491201,6.99119107335245,6.71336154595879,6.83263158857458,7.002064979433
b1127_pepT_1185844_1,8.82609406257221,8.95164843265862,8.89113930709468,8.95681788037877,9.10155365825889
b1128_roxA_1188240_-1,5.75802829445516,5.91213360649607,5.83681092192896,6.17160764061595,5.98562698971372
b1130_phoP_1190447_-1,7.62932562531849,7.4499109057312,7.78499086104715,7.27362062782738,7.26871738460139
b1131_purB_1191986_-1,5.90057520704757,5.89612556067677,6.35873818069719,5.85262809744496,5.64715999182453
b1132_hflD_1192631_-1,9.10650436848779,8.74337163748327,8.94598416514101,8.95723296970592,8.97407386394512
b1133_mnmA_1193773_-1,5.70071987903287,5.68874333388974,5.56820557855436,5.99203686078921,5.90335803765061
b1134_nudJ_1194288_-1,5.186419034242,5.24212246286797,5.09419939800204,5.3443530302229,5.57651870836227
b1135_rluE_1194951_-1,4.587930293163,5.04327905876598,4.70656009203195,5.29266125096609,5.03178394098699
b1136_icd_1195123_1,9.99786320736542,10.140179347419,10.0271148609251,10.3818039063153,10.2329295110326
b1137_ymfD_1197532_-1,7.76597607017474,7.69011120150942,7.07773418411904,7.36405067844351,7.32150996785517
b1138_ymfE_1198237_-1,7.34258357563153,7.65328265561569,7.38171035759257,7.64839685524936,7.69494947153522
b1139_lit_1198695_1,7.58778133777221,7.87570407176652,7.86859563853077,7.64942469002467,7.33441169126645
b1140_intE_1200806_-1,4.29966508056684,5.01390963566306,4.91029880020611,4.98919973815579,5.15325848169527
b1141_xisE_1201032_-1,7.26167532857576,7.52903149243601,7.37728280045716,7.4818257356781,7.47309488439222
b1143_ymfI_1201497_1,4.63763673991945,5.27137482746881,4.56579089930096,5.22808242120919,5.12052860787341
b1144_ymfJ_1202084_-1,8.74526415662147,8.45231031631945,8.74371739989782,8.75627081255625,8.77183784350463
b1145_cohE_1202933_-1,4.7473626895214,4.83514566986373,4.69948384381292,4.79481435629379,4.70968629006653
b1146_croE_1203024_1,7.60245830844629,7.25866777161003,7.76224928139191,7.10404979903396,6.86651935072093
b1147_ymfL_1203268_1,6.22442732653634,5.95911881716892,6.24669658288079,6.05854314897631,5.95995582216769
b1148_ymfM_1203822_1,7.30333837590273,7.57500428361083,7.72353141567287,7.90574345146153,7.75162261952467
b4692_oweE_1204170_1,7.02693724603322,6.77334288527327,6.87440314890758,6.82719172994434,6.75791835561459
b4693_aaaE_1204404_1,2.69736951977981,2.40260482951387,1.95645668355188,2.10688186650008,2.15536528767875
b1150_ymfR_1205549_1,7.05006618015097,6.99495382852321,7.34929839790068,6.98044317955389,6.92265461781918
b1151_beeE_1205731_1,6.64070928066257,6.29447047980959,7.14439067710953,6.59298041967482,6.60541947357124
b1153_ymfQ_1206913_1,3.72579197747184,3.40646337271088,3.12693740777958,3.12767100581259,3.54090157306001
b1154_stfP_1207501_1,8.95012932674016,8.83473838265875,8.96344286959447,8.8464216228951,8.92800278374238
b1155_tfaP_1208132_1,9.74522564544517,9.57537442967058,9.63006336627349,9.54852797745516,9.34340627957907
b1156_tfaE_1209119_-1,7.3648906124656,7.6776790837087,7.56515597973845,7.99658625425657,8.04114795341564
b1157_stfE_1209619_-1,5.32434604784185,5.2672320571354,5.39067517430256,5.31356073707709,5.23503597162132
b1158_pinE_1209685_1,5.95059702748782,6.00462196950342,5.80419733269858,6.00494334595305,6.16965733601762
b1159_mcrA_1210346_1,7.40491201962368,7.44349991151623,7.60546327143158,7.42053183550982,7.48856762504485
b4519_icdC_1211413_1,5.5225688078297,5.90947790347838,5.63277854614685,6.04298415772673,5.95995582216769
b1160_iraM_1212003_-1,5.87317036397887,6.18673208883453,5.75385147928414,6.13391644065519,6.18556710616162
b1161_ycgX_1213107_-1,7.75099820787751,8.20729447492854,8.0678913267597,8.24390246787032,7.65207959291962
b1162_bluR_1214059_-1,7.11145633263308,6.36595043199755,6.17453172736811,6.17446658355249,6.17922423652678
b1164_ycgZ_1215789_1,6.40031532119779,6.58481170722293,6.06316945475061,6.45870549237773,6.29227803370652
