"","logFC","logCPM","F","PValue","FDR"
"b0470_dnaX_492092_1",-0.379531929449781,5.91212999761105,5.65083796165854,0.0244108947116311,0.911450156819245
"b0475_hemH_498055_1",0.221714465469999,7.41445093896588,1.93542716636544,0.174966782547479,0.911450156819245
"b0476_aes_499973_-1",0.176756743984047,9.9736298559217,2.27843520382373,0.142227796462703,0.911450156819245
"b0483_ybaQ_508218_1",0.279783523552119,5.32579052525169,2.66837763712231,0.11339664761034,0.911450156819245
"b0486_ybaT_512576_1",-0.181711924071793,8.32190385794262,2.32154425892548,0.138649622276762,0.911450156819245
"b4632_ylbI_529500_1",-0.361704413095558,3.66210742418532,2.79741743381431,0.105396359131239,0.911450156819245
"b0506_allR_533011_1",-0.185431521558784,8.40567930238756,3.34250372566992,0.0780316134838202,0.911450156819245
"b0515_allE_544046_-1",-0.171291749758487,7.48169332815112,2.1412207734977,0.154365705836779,0.911450156819245
"b0517_allD_546363_-1",0.26334012027401,8.91512636986762,2.69310236414156,0.112427474069313,0.911450156819245
"b0533_sfmH_562336_1",-0.20441180684776,6.67779857027319,1.96924143281649,0.171365294400724,0.911450156819245
"b0535_sfmZ_564480_-1",0.345604742502251,4.05271419094959,2.9619036286327,0.0961235126579988,0.911450156819245
"b0542_renD_566684_1;b0542_renD_568035_1",0.222425954553363,7.57296233969153,3.35034536042765,0.0777019524384998,0.911450156819245
"b0545_ybcL_570893_1",-0.173123792601762,7.91374657062029,1.90752230228575,0.178007747522185,0.911450156819245
"b0548_ninE_572921_1",0.431308652390164,4.50356220347343,2.40468605563916,0.132660763068416,0.911450156819245
"b4509_ylcG_573730_1",0.248209340277227,9.01166488323608,4.98137089045936,0.0336814340667343,0.911450156819245
"b0553_nmpC_576825_-1;b0553_nmpC_574586_-1",-0.272537464034531,6.87944740544494,3.84970212194983,0.0596190858329651,0.911450156819245
"b0557_borD_578893_-1",-0.327289971307079,4.44342867514615,2.29687429863229,0.140684143821755,0.911450156819245
"b0558_ybcV_579594_-1",0.287812231741251,6.02167233690618,3.49545408773107,0.0718775764746669,0.911450156819245
"b0566_envY_586908_-1",0.237152581742342,9.16701727560637,3.19122004379617,0.0847132255305532,0.911450156819245
"b0568_nfrA_590954_-1",-0.272690344959665,7.78566451269069,5.77655995793788,0.0230053746011544,0.911450156819245
"b0588_fepC_620199_-1",-0.361632506974631,3.69028576912851,2.15093410682825,0.153467098830389,0.911450156819245
"b0590_fepD_622189_-1",-0.220038523520084,5.54910157073556,2.68190261756937,0.112525965542375,0.911450156819245
"b0595_entB_627694_1",-0.206091768987012,5.78240544289796,2.05813303571963,0.162313926477581,0.911450156819245
"b4512_ybdD_632182_1",0.207730378146334,7.4986697986009,2.01992595594409,0.166132360717593,0.911450156819245
"b0604_dsbG_638573_-1",-0.408265739411563,7.02482627963325,8.36310112750032,0.00726880475134519,0.911450156819245
"b0618_citC_651856_-1",0.255125261961113,5.43533417665822,2.29517063170571,0.140825937751697,0.911450156819245
"b0622_pagP_656557_1",0.232564520551188,6.00700205740183,2.03772294173516,0.164340499330227,0.911450156819245
"b0628_lipA_660216_-1",-0.365913738659141,4.63731642795113,3.39006687980417,0.0760561401590077,0.911450156819245
"b0629_ybeF_661378_-1",-0.179395413107321,6.88760182795653,1.89610612436767,0.179270208945319,0.911450156819245
"b0630_lipB_662278_-1",0.318679163105783,3.97809056769362,1.92872717392855,0.175691167784397,0.911450156819245
"b0632_dacA_663963_-1",-0.265457851614897,4.74188950328802,2.27858514151124,0.142215163955032,0.911450156819245
"b0633_rlpA_665190_-1",0.185743419472438,8.9255779762661,3.16603524856395,0.085887605035418,0.911450156819245
"b0635_mrdA_668217_-1",-0.385502729633094,5.84563818636875,6.18075821035039,0.0190558263819824,0.911450156819245
"b0641_lptE_672186_-1",0.250143309764692,7.18757579893894,3.01485282169951,0.0933404097281146,0.911450156819245
"b0648_ybeU_679508_1",-0.445469117086513,7.07316497194938,9.50003367086478,0.00453543085593891,0.911450156819245
"b0652_gltL_685255_-1",0.264261964141517,5.63435045810114,2.63914264320768,0.115305483927938,0.911450156819245
"b0655_gltI_687747_-1",0.418065491350916,10.2801492360702,4.30654077978718,0.0495951450379379,0.911450156819245
"b0659_ybeY_692341_-1",-0.25206728909207,8.40773405045761,2.55262555191339,0.121561530418987,0.911450156819245
"b0662_ubiF_695101_1",0.216063590387807,6.48989747374277,2.89084897771292,0.100009116276813,0.911450156819245
"b0674_asnB_699177_-1",0.22917394932979,7.18436153008988,4.47119072664685,0.0433725818061205,0.911450156819245
"b0676_nagC_701594_-1",-0.566633131901291,4.13598670799728,5.2918504122781,0.0289719229904208,0.911450156819245
"b0683_fur_710646_-1",0.203176183107865,7.22181266062393,2.61205412550037,0.117107500607864,0.911450156819245
"b0685_ybfE_711898_-1",0.460456651357504,2.65826016644615,2.3042481223252,0.140072366298733,0.911450156819245
"b0692_potE_718265_-1",-0.222599527857686,9.09540042063421,5.45150489015281,0.0268369109907005,0.911450156819245
"b4590_ybfK_720583_1",-0.501021225573439,5.00069272495658,7.58063388205244,0.0101721113396189,0.911450156819245
"b0696_kdpC_724979_-1",-0.208602700151535,6.91166259109608,2.96813686863522,0.095790993543259,0.911450156819245
"b4513_kdpF_728821_-1",0.293146422787138,8.89289572189645,3.51852298111267,0.0714401530399596,0.911450156819245
"b0703_rhsO_734133_1",-0.462435871596158,3.16967101431299,2.10427520769171,0.157841306061766,0.911450156819245
"b0705_ybfL_736825_1",0.465383713469509,3.84200206589642,2.72032808290115,0.110094200383614,0.911450156819245
"b0709_dtpD_742556_-1",-0.743023626544271,1.90796967262826,2.55176372739527,0.12123693053298,0.911450156819245
"b0721_sdhC_755177_1",-0.302918869011302,8.33479884739395,6.59209308979684,0.0157859301025806,0.911450156819245
"b0756_galM_788837_-1",-0.284264195550698,5.71824178307146,2.61631362074974,0.116821991373809,0.911450156819245
"b0760_modF_793788_-1",0.264888002221867,5.23605368544759,2.60564412644177,0.117538684008069,0.911450156819245
"b0761_modE_794644_-1",0.388796732284024,5.55660470991243,3.94019997274576,0.0568773324337687,0.911450156819245
"b0768_ybhD_800575_-1",0.162484406968424,9.18636837553464,3.00534382914735,0.0938333477562957,0.911450156819245
"b0770_ybhI_801887_1",-0.277929523190286,7.13446326090047,3.56957806783069,0.0690940512475781,0.911450156819245
"b0775_bioB_809344_1",0.468770373000745,5.50726390724662,6.485854000638,0.0165671503784191,0.911450156819245
"b0804_ybiX_839207_-1",0.247102037343996,6.454358518255,3.0141118764648,0.093378713021592,0.911450156819245
"b0808_ybiO_845480_-1",-0.216125590649151,6.42272575805361,1.93653086587484,0.174847799170275,0.911450156819245
"b0811_glnH_848004_-1",0.331775593338588,7.07805945620243,7.52781336941926,0.0104092686708315,0.911450156819245
"b0820_ybiT_855963_1",-0.280448234967555,4.87023846952137,2.29634360286991,0.140728294878398,0.911450156819245
"b0825_fsaA_863642_1",0.29482173288096,8.85929404271063,6.42490809640879,0.0170343297565883,0.911450156819245
"b0827_moeA_866364_-1",-0.345764660399409,5.13088343729202,2.62881346402728,0.115988793291397,0.911450156819245
"b0830_gsiB_869411_1",-0.270846262036238,5.88042235861629,2.3285600428359,0.138077371241467,0.911450156819245
"b0831_gsiC_870967_1",0.22958082293618,7.47859854714642,3.01710373777229,0.0932241584829644,0.911450156819245
"b0834_yliF_875335_1",0.295101721523479,6.52873839349933,5.21593885923894,0.0300522033929856,0.911450156819245
"b0835_rimO_878035_-1",0.46789298637601,4.78314980021713,6.98600665591848,0.0132220761641638,0.911450156819245
"b0836_bssR_878248_1",0.213186562188099,8.78228678059268,2.61763082321521,0.116733864379775,0.911450156819245
"b0849_grxA_890753_-1",0.207890924744314,9.14214131808973,3.63523131628118,0.0667299202320844,0.911450156819245
"b0850_ybjC_890913_1",-0.238613804747326,5.74690543701008,1.91624485394002,0.17705039379855,0.911450156819245
"b0860_artJ_900575_-1",-0.169500612694241,9.42275632565885,3.49613120524833,0.0718515823852478,0.911450156819245
"b0865_ybjP_904467_-1",-0.2039276992011,6.38095607162401,2.63615354362725,0.115502741515055,0.911450156819245
"b0869_ybjT_908282_-1",0.633036218374598,1.81745275116352,2.00634708609365,0.167515283411135,0.911450156819245
"b0874_ybjE_914857_-1",-0.435444673248402,6.21790807625777,9.13667176578657,0.00526267190455407,0.911450156819245
"b0886_cydC_929195_-1",-0.388236584374626,6.46081186816402,6.48938491274333,0.0165405171570733,0.911450156819245
"b0892_rarA_937994_1",0.228444504574184,7.90421655526157,2.22871997129538,0.146490402046204,0.911450156819245
"b0893_serS_939428_1",-0.233260334315887,6.636163292692,1.99872319855808,0.168297778355331,0.911450156819245
"b0896_dmsC_944033_1",0.715403192745904,7.36203331605767,4.90539166877094,0.0391543730858183,0.911450156819245
"b0902_pflA_951080_-1",-0.36613252036873,4.54160424830632,4.74096056701108,0.0379111062910317,0.911450156819245
"b0903_pflB_953554_-1",0.226775817150528,8.66768323307417,3.8255892804231,0.0603744255100913,0.911450156819245
"b0908_aroA_958812_1",-0.216205457453447,6.54345569802162,3.09501727045097,0.0893004622222179,0.911450156819245
"b0922_mukF_974319_1",0.297629388683437,5.49167579360499,3.45528662955828,0.0734387764537021,0.911450156819245
"b0925_ldtD_981047_1",-0.416124816040433,4.74771419312341,2.60525063586882,0.118178361690603,0.911450156819245
"b0942_ycbU_1002889_1",0.367422359325121,6.75086883809617,3.63851401775466,0.0672075103088093,0.911450156819245
"b0943_ycbV_1003439_1",0.190859370919356,7.35111123266413,2.23425082347522,0.146008794850341,0.911450156819245
"b0945_pyrD_1004768_1",0.302951673169324,5.16175312737792,2.14140777512495,0.154348346869384,0.911450156819245
"b0946_zapC_1005952_1",0.472761635692556,5.12951386614068,5.02573740304967,0.0329594418629624,0.911450156819245
"b0964_yccT_1027773_-1",-0.40337443507485,4.16438430914204,3.35959308881807,0.0773152077048766,0.911450156819245
"b0965_yccU_1027946_1",0.190076716805334,8.89410825505742,2.60541290792382,0.117554271869873,0.911450156819245
"b0967_rlmI_1029969_-1",0.353998710067889,6.21068104337209,4.13643777411706,0.0514040228140417,0.911450156819245
"b4516_insA_1049833_1",0.897955590170931,2.48048937886743,5.72288918823076,0.0235942056647966,0.911450156819245
"b4517_gnsA_1052067_1",0.179765271832856,8.52139553572227,2.20534715352249,0.148546488515189,0.911450156819245
"b1003_yccJ_1067091_-1",0.218057424505845,8.89939169341349,2.48679181328896,0.125878080601273,0.911450156819245
"b1013_rutR_1074242_1",0.455236206241276,5.39650383306567,6.09968840671931,0.0197840612948654,0.911450156819245
"b1019_efeB_1083376_1",-0.208414320464194,5.95904302203226,2.23751017630246,0.145725858437872,0.911450156819245
"b1024_pgaA_1092289_-1",0.186294604156408,8.68190964452636,3.24940511846053,0.082069278133448,0.911450156819245
"b1035_ycdY_1099640_1",-0.261055570125624,6.68224649054789,4.02222383922024,0.0545139562051951,0.911450156819245
"b1037_csgG_1101684_-1",-0.299131249978894,7.31762840800475,3.73995128378563,0.0631452750381092,0.911450156819245
"b1038_csgF_1102127_-1",0.220097770291622,7.56973724696478,2.34459642121057,0.136779742148916,0.911450156819245
"b1039_csgE_1102541_-1",0.394579434588615,3.22076759398531,1.94952590374837,0.173454185167535,0.911450156819245
"b1040_csgD_1103196_-1",-0.229755521007082,4.74145004740666,1.96835327632358,0.171458742805471,0.911450156819245
"b1044_ymdA_1105414_1",-0.288973723831382,6.64041523241182,2.18370875923281,0.151089009627392,0.911450156819245
"b1047_opgC_1108941_-1",-0.254627392054485,6.72219530411207,3.4315937077989,0.074377629267623,0.911450156819245
"b1048_opgG_1109335_1",0.244420729790954,5.31332281118221,1.94347650606332,0.174101263724942,0.911450156819245
"b1049_opgH_1110863_1",-0.338607902460362,5.56441240784338,3.8481505030963,0.0596673699056981,0.911450156819245
"b1051_msyB_1114181_-1",0.203949280460355,8.26174480616706,2.26046316097206,0.143751606573178,0.911450156819245
"b1059_solA_1120586_-1",-0.265908299075422,6.9452508019239,3.99435836370946,0.0553042877210595,0.911450156819245
"b1069_murJ_1127839_1",-0.289539228597168,4.97899537950229,2.11427449888997,0.156891525319668,0.911450156819245
"b1071_flgM_1130128_-1",0.182022284931338,7.80912466694078,2.19325716887574,0.14962343387949,0.911450156819245
"b1074_flgC_1131438_1",0.206904562771976,6.19634541654439,1.98217942677201,0.170010924909155,0.911450156819245
"b1076_flgE_1132574_1",-0.186827691530567,8.67287326210043,2.04487091275942,0.163627333732941,0.911450156819245
"b1085_yceQ_1144502_1",0.28986296437369,6.03724755043749,2.4306274640719,0.130057861643475,0.911450156819245
"b1087_yceF_1146595_-1",-0.372417503513284,3.74776714898184,2.43875422663664,0.129443135275153,0.911450156819245
"b1089_rpmF_1147367_1",0.224910887361695,9.16296564664208,3.06959739729255,0.0905594696269219,0.911450156819245
"b1092_fabD_1149728_1",-0.279945294027129,5.9703737851781,2.305441178071,0.139973677850469,0.911450156819245
"b1098_tmk_1155124_1",0.301562965421821,7.0633533963223,6.75955834551867,0.0146350279996513,0.911450156819245
"b1100_ycfH_1156777_1",-0.169924090816434,6.58136744623599,2.11346820836661,0.156967857925261,0.911450156819245
"b1104_ycfL_1162247_1",-0.234117136689859,5.03294285363223,2.13459835693235,0.154981949950487,0.911450156819245
"b1118_lolE_1177320_1",0.46764911828771,2.99312285296838,2.34694215362565,0.136591134703037,0.911450156819245
"b1124_potC_1183620_-1",-0.306003110107226,5.67497723626581,2.24843364891199,0.144875370023056,0.911450156819245
"b1138_ymfE_1198237_-1",-0.259351654637181,7.48547606784668,3.69454482421858,0.0646722500736684,0.911450156819245
"b1144_ymfJ_1202084_-1",-0.168193628534753,8.66962916758335,1.9851434394925,0.169702460326545,0.911450156819245
"b4693_aaaE_1204404_1",0.488472413160961,2.37301237814454,2.19634373711741,0.149347613405442,0.911450156819245
"b1150_ymfR_1205549_1",-0.278760182776033,6.94085526653269,3.14637699580176,0.0868171804971924,0.911450156819245
"b1151_beeE_1205731_1",-0.342971728425708,6.68486213645682,3.09698091767497,0.0898041807755359,0.911450156819245
"b1161_ycgX_1213107_-1",0.283060556692528,8.15958125305581,2.15947960115004,0.154309051746212,0.911450156819245
"b1164_ycgZ_1215789_1",0.395710697925046,6.26826950320047,5.18281028583483,0.0305375155194649,0.911450156819245
"b1165_ymgA_1216068_1",0.33129955837603,6.16276920386636,3.61756716221158,0.0673568977012767,0.911450156819245
"b1172_ymgG_1222988_-1",-0.418902430824683,5.54313831518129,4.15294228820737,0.0510625725999778,0.911450156819245
"b1174_minE_1224545_-1",0.410157809418659,9.42070062805363,6.06509904189477,0.0207185004554964,0.911450156819245
"b1178_pliG_1227472_-1",-0.292078636944623,9.62701161547733,4.51374418462882,0.0424558422228929,0.911450156819245
"b1184_umuC_1231186_1",0.427227473460965,5.30435540978216,6.26099093403073,0.0183639329294459,0.911450156819245
"b1186_nhaB_1234717_-1",-0.291995404713155,7.89001446076609,2.02740606489926,0.167305127364569,0.911450156819245
"b1187_fadR_1234938_1",-0.220736062914983,7.0820136679903,1.95605148032723,0.172759415339078,0.911450156819245
"b1188_ycgB_1237241_-1",-0.179282008366269,7.30246824052605,2.38181257765687,0.133823097962195,0.911450156819245
"b1204_pth_1258513_-1",0.137577941748535,10.0724061017678,2.06059162865662,0.162071827573273,0.911450156819245
"b1205_ychH_1258791_1",-0.288319555620174,7.74489489626366,2.56503834367577,0.121174659831482,0.911450156819245
"b1208_ispE_1262877_-1",-0.192693403689239,8.10772470963464,1.9170746620025,0.17695964144231,0.911450156819245
"b1211_prfA_1265012_1",-0.258220281576434,6.86782964730651,2.15408229314097,0.153257715723003,0.911450156819245
"b1213_ychQ_1266924_1",0.403572671022683,4.15044353545108,3.31358009069454,0.0792613554040351,0.911450156819245
"b4421_ldrB_1269810_-1",1.00523758383352,1.79318394416162,2.79291962986805,0.106274184448478,0.911450156819245
"b1221_narL_1275829_-1",-0.187230487203681,6.75906666381166,2.11930412048858,0.156416360675781,0.911450156819245
"b1222_narX_1277618_-1",0.267523133052952,5.72212531420293,2.67663736368246,0.11286399724773,0.911450156819245
"b1223_narK_1277957_1",-0.317753383548001,5.87043348479019,2.42051384777526,0.130991314892887,0.911450156819245
"b1224_narG_1279864_1",0.517738343609222,5.4807198399227,9.96105223530912,0.00376532251403962,0.911450156819245
"b1226_narJ_1285139_1",-0.554618133369791,3.66498198357732,3.60748815757836,0.0677176201799969,0.911450156819245
"b1242_ychE_1298598_1",-0.27102074189056,7.48443414630381,4.39844203594532,0.0449912691126822,0.911450156819245
"b1255_yciC_1313663_-1",0.397825985743659,6.46873629001125,3.49759419623,0.0727421323986854,0.911450156819245
"b1260_trpA_1317222_-1",-0.186145608696402,7.86383092709308,1.90276141667215,0.178532921353633,0.911450156819245
"b1269_rluB_1326852_1",0.38988145096613,7.77368370642179,2.67850815924423,0.116132350567554,0.911450156819245
"b1291_sapD_1353628_-1",-0.55994115791955,2.06320124446206,3.0310201159032,0.0925090986436041,0.911450156819245
"b1295_ymjA_1357668_-1",-0.339174157604834,5.57318213424788,3.14290514469898,0.0869825422532662,0.911450156819245
"b1300_puuC_1362743_1",-0.193373559870101,10.3288355131267,3.81546578652811,0.0606947444731945,0.911450156819245
"b1302_puuE_1365550_1",0.179001745238184,7.86670057431243,2.72341136830043,0.10990172219465,0.911450156819245
"b1308_pspE_1369689_1",0.189841677132679,9.42560169545662,2.3539372039965,0.136030512810033,0.911450156819245
"b1310_ycjN_1371909_1",-0.333812999242877,7.23957188899076,6.42452021415521,0.0170373488347957,0.911450156819245
"b1311_ycjO_1373222_1",-0.246539982834232,7.81362150478849,3.52085448122949,0.070909709747323,0.911450156819245
"b1319_ompG_1381947_1",0.199991155239917,6.84290658402993,2.05543342382352,0.162580256581066,0.911450156819245
"b1323_tyrR_1386720_1",-0.351014275693841,7.83675746603051,6.75079888222159,0.0146928992393041,0.911450156819245
