"","logFC","logCPM","F","PValue","FDR"
"b1094_acpP_1151615_1",-1.05277219472065,8.76268061644259,35.736673103272,0.0000022764756287252,0.00944509738358084
"b4516_insA_1049833_1",1.52117282283762,2.48048937886743,15.5234438685644,0.000483947645546911,0.632595145182605
"b1184_umuC_1231186_1",0.702079133573465,5.30435540978216,14.7778940408267,0.000625619038953302,0.632595145182605
"b1503_ydeR_1588296_-1",0.747569822076423,5.13224943086488,14.6301465244988,0.000658672761338362,0.632595145182605
"b4060_yjcB_4275041_-1",0.738216477485701,4.58260401572958,14.2138244111717,0.000762346523478676,0.632595145182605
"b2830_rppH_2968977_-1",-0.430325125147811,7.58217048810772,11.6935085043916,0.00191683034368026,0.817842617137699
"b3121_yhaC_3268415_1",0.610395048516783,4.39416489214739,12.2200010455223,0.00157223728967609,0.817842617137699
"b3868_glnG_4055278_-1",0.71600057609398,4.5527768151107,12.1747805314914,0.00159903411843578,0.817842617137699
"b3965_trmA_4163270_-1",0.826137906175738,3.78573309694953,11.6198895804277,0.00197118008468956,0.817842617137699
"b4393_trpR_4632760_1",0.858542568228378,4.49347520253971,12.4936030314032,0.00142009330897941,0.817842617137699
"b0002_thrA_337_1",-0.188055656330335,8.15373739674934,2.36382367013686,0.135242759528552,0.987207757784762
"b0005_yaaX_5234_1",0.200949420313371,8.31497326868612,2.52830564131242,0.122889234025526,0.987207757784762
"b0009_mog_9306_1",-0.235551324309875,7.50060072653535,1.61950277230659,0.214048575590482,0.987207757784762
"b0011_yaaW_11356_-1",0.230535640782266,6.02301708338042,1.78559689329623,0.192069588701849,0.987207757784762
"b0015_dnaJ_14168_1",0.403774987204764,6.24743577825078,4.77085379984993,0.0373544657442864,0.987207757784762
"b4412_hokC_16903_-1",0.89285784428018,4.2164575282077,2.67658503066739,0.117636897014352,0.987207757784762
"b0020_nhaR_18715_1",0.499843753677076,8.24332703556721,4.97414131420988,0.0356037538007124,0.987207757784762
"b0025_ribF_21407_1",-0.241165730328585,5.31222259343872,1.79559277418614,0.190867105498339,0.987207757784762
"b0027_lspA_25207_1",0.537764926659873,2.44983835240476,2.22510096386672,0.146806549303021,0.987207757784762
"b0029_ispH_26277_1",0.315010743661284,3.60895064423774,1.57763094326517,0.21933464806187,0.987207757784762
"b0032_carA_29651_1",0.256192453139236,6.50798689555081,1.8243976483363,0.187452876486759,0.987207757784762
"b0044_fixX_45463_1",0.19822721791538,7.16300721008488,1.84161377020043,0.18544770912717,0.987207757784762
"b0045_yaaU_45807_1",0.259699498786536,4.91669001317558,1.78646267781138,0.191965071897813,0.987207757784762
"b0047_kefC_47769_1",0.507552999730362,4.82622075224902,4.63002521933955,0.0400587100469757,0.987207757784762
"b0049_apaH_51222_-1",0.467774402738336,3.42410423314728,2.48038310705757,0.126347002723229,0.987207757784762
"b4659_yabP_58474_1;b4659_yabP_59052_1",0.273084503775591,8.55170949210115,5.38624741315936,0.0276878814665651,0.987207757784762
"b0059_rapA_63264_-1",0.453793323334566,5.55336104003613,4.19810751577299,0.0498394186502404,0.987207757784762
"b0065_yabI_71351_1",0.445559982391129,3.33353023881504,2.0998382801587,0.15826493976935,0.987207757784762
"b0067_thiP_74521_-1",0.725534961798953,1.75370068434223,3.18603121112248,0.0849536794336135,0.987207757784762
"b4662_sgrT_77388_1",0.385999125547755,5.15204896240917,3.09462167029061,0.0893199019174604,0.987207757784762
"b0070_setA_77621_1",0.661616355465837,3.28592214562456,3.78536009990734,0.0616586613441945,0.987207757784762
"b0071_leuD_79453_-1",-0.32468193065278,5.00054321792651,2.68410759587659,0.112384753249465,0.987207757784762
"b0075_leuL_83708_-1",0.669489905986415,3.47413025835708,5.51221061726622,0.0260710981501947,0.987207757784762
"b0076_leuO_84368_1",0.357579201895329,6.65023881667119,4.36887927481547,0.0456681749202013,0.987207757784762
"b0077_ilvI_85630_1",-0.183350575265678,7.74358667819977,2.18584448818403,0.150288311867652,0.987207757784762
"b0082_rsmH_90094_1",0.58287908208447,3.48164372107357,4.94628763132937,0.0342647458404495,0.987207757784762
"b0085_murE_93166_1",-0.322534271953621,5.66160701538614,2.32548345667792,0.138364778058119,0.987207757784762
"b0088_murD_97087_1",0.237643829467907,3.86337639528899,1.65077873325249,0.209231229130002,0.987207757784762
"b0090_murG_99644_1",-0.289642695574052,7.9467634910578,3.69766681829865,0.0645659400828186,0.987207757784762
"b0095_ftsZ_105305_1",0.186837777019138,8.27103358372498,1.4702494775893,0.235294427224546,0.987207757784762
"b0096_lpxC_106557_1",-0.216663578592952,8.72354566958014,1.92522293960014,0.176071476391788,0.987207757784762
"b0111_ampE_119281_1",0.319368563710402,6.8791649799954,4.0501765588101,0.0537338304666369,0.987207757784762
"b0112_aroP_121551_-1",-0.461828798516669,5.69954661706355,6.82165419940182,0.0142318475422631,0.987207757784762
"b0130_yadE_145081_1",0.468569774937959,4.20532013904568,4.02558893448357,0.0544193727337267,0.987207757784762
"b0135_yadC_150953_-1",0.200793461159497,10.3366605362574,2.34606890516602,0.136661312078921,0.987207757784762
"b0136_yadK_151599_-1",0.299305586215832,5.05689254260476,2.48991695099087,0.125650152705848,0.987207757784762
"b0140_yadV_156201_-1",0.219263040085501,7.34405033135505,2.14689608724551,0.153839910115871,0.987207757784762
"b0141_yadN_156883_-1",0.450040697902574,9.09358576042149,5.35611379463725,0.0292563689346154,0.987207757784762
"b0148_hrpB_162105_1",0.580872202383029,4.10401315584662,7.0036350577549,0.0131185007504175,0.987207757784762
"b0150_fhuA_167484_1",-0.215684529844491,5.45594931678183,1.95752352975638,0.172603151420048,0.987207757784762
"b0153_fhuB_171462_1",0.660780148997289,3.73790645682214,3.10897495854614,0.0895459028308183,0.987207757784762
"b0155_clcA_175107_1",-0.224997457991713,5.53795228266921,2.07407743280099,0.16075151910445,0.987207757784762
"b0160_dgt_179237_1",-0.402607209890486,4.48758929227088,3.30866387959515,0.0794725571551066,0.987207757784762
"b0162_cdaR_182463_1",0.257567788464927,5.29947531535531,1.63264826865173,0.211680749590464,0.987207757784762
"b0164_yaeI_185069_-1",0.494104671349377,4.15884664902182,4.58280946615888,0.0410134438381817,0.987207757784762
"b0174_ispU_194903_1",0.39044831667334,4.05260882977489,2.84624603111974,0.102540356518859,0.987207757784762
"b0175_cdsA_195677_1",0.366907019749122,5.36467453340325,3.12002595824595,0.0880812890749718,0.987207757784762
"b0189_rof_213932_-1",-0.248245004531858,5.5842494637273,1.90264975813661,0.178545260868406,0.987207757784762
"b0190_yaeQ_214291_1",0.610413466946028,4.71891537482773,3.21921035965063,0.0858749440799075,0.987207757784762
"b0192_nlpE_215269_1",-0.316801634053449,7.54566098111153,3.58199732154007,0.0686396887885669,0.987207757784762
"b0199_metN_222645_-1",0.357038077502681,4.41535173970261,2.32658743532117,0.138237988157226,0.987207757784762
"b0212_gloB_234782_-1",-0.179243890655123,5.96478841649029,1.70127994331497,0.202590341798921,0.987207757784762
"b0218_yafU_239102_-1",0.351959654972871,6.09671934593909,4.64623810024615,0.0397365868516458,0.987207757784762
"b0234_yafP_252709_1",0.50561332776434,5.68497905983419,8.75180305195879,0.00617314986520672,0.987207757784762
"b0242_proB_260388_1",0.246916973576083,7.2263589652694,1.76198183677598,0.195103134305524,0.987207757784762
"b4626_ykfN_263212_-1",0.165346782945974,8.40636913712354,2.14087644032247,0.154397675631414,0.987207757784762
"b0261_mmuM_276715_1",-0.16635626784568,8.73414651627552,1.88646427322752,0.180344894893044,0.987207757784762
"b0267_yagA_281983_-1",-0.201253180179845,7.7409590787253,1.57803250201034,0.219277549576962,0.987207757784762
"b0271_yagH_286789_1",-0.24292865537987,7.30195972424252,2.11827948548115,0.156513022163626,0.987207757784762
"b0273_argF_290305_-1",-0.176597235452463,5.35709676903104,1.45492493970049,0.237689542493462,0.987207757784762
"b4688_ykgS_290429_1",0.241778086641868,7.91111262409949,3.17272162476057,0.0855740173606629,0.987207757784762
"b0276_yagJ_291404_1",0.314589502573249,6.79315295849268,4.27075787374765,0.0479975234057412,0.987207757784762
"b0287_yagU_302991_1",-0.175944482541064,8.33662457882454,2.01714789698718,0.166414171961286,0.987207757784762
"b0294_ecpR_311336_-1",0.185721498608396,7.97176627306589,1.74097769390213,0.197551353317754,0.987207757784762
"b4506_ykgO_312514_-1",-0.143960444360576,9.36079019501512,1.76259664044655,0.194871769821976,0.987207757784762
"b4671_ykgR_313242_-1",-0.316950701381974,7.38844042005459,4.89739771606859,0.0350963390884879,0.987207757784762
"b4630_ykgP_313805_-1",0.264362426306089,6.90728400542965,3.84788575297136,0.0596756129197943,0.987207757784762
"b4631_ykgQ_317439_1",0.291578231469796,3.82836573698562,1.52790017655934,0.226551669818557,0.987207757784762
"b0303_rclB_318567_-1",0.15313456925967,7.42665960894082,1.50673784304087,0.229712770025752,0.987207757784762
"b0304_rclA_320001_-1",-0.243258633934369,8.25737041752333,3.27678538074965,0.080857677653316,0.987207757784762
"b0305_rclR_320227_1",0.357218505194437,6.4292255197391,2.75386715155053,0.108607815350663,0.987207757784762
"b0314_betT_329463_1",-0.339002985442937,7.59178574445045,3.37891606430142,0.0768395864490486,0.987207757784762
"b0317_yahC_335022_-1",-0.243376010749689,5.20237104543108,2.06668106001293,0.161474053127366,0.987207757784762
"b0323_yahI_340165_1",-0.232510302482179,7.95907995597354,3.56902254626069,0.0691144543604854,0.987207757784762
"b0330_prpR_348443_-1",0.701696406459909,2.64855192449301,3.35135366228688,0.0776596783389136,0.987207757784762
"b0334_prpD_351215_1",-0.199207490783839,5.73400225251724,1.76845115359302,0.194153787985472,0.987207757784762
"b0335_prpE_352706_1",-0.19115658569915,6.70268924782089,1.93364952471484,0.175158624917332,0.987207757784762
"b0336_codB_354922_1",-0.141185409250472,9.91691619430673,1.74576446727698,0.196954184168436,0.987207757784762
