"","logFC","logCPM","F","PValue","FDR"
"b1094_acpP_1151615_1",-2.29049770106015,8.76268061644259,188.120186068179,0.000000000000117302105600405,0.000000000486686436136082
"b2254_arnC_2367071_1",-1.08840435219138,5.79677010740952,46.4617413589104,0.000000194421718084519,0.000403327854166335
"b3101_yqjF_3250562_1",-0.76418739485613,6.46083330736897,23.057856666095,0.0000461162276347947,0.0637787428189211
"b3612_gpmM_3785260_1",-0.581914307608525,7.49258982593146,17.2821330159122,0.000269167899830893,0.279194404099594
"b4641_yoeH_2068419_-1",0.483871423144874,8.72763756981757,14.9435233544347,0.000590674160296511,0.490141418214045
"b3449_ugpQ_3588113_-1",-0.622727606764589,5.00382401878466,13.8336826976976,0.000872461722691446,0.603307281241135
"b4526_ydaE_1418008_-1",0.579220283554766,6.76401864150785,11.8126824636582,0.00183224725044036,0.859120810967632
"b3633_waaA_3808540_1",0.514770233905116,5.00830434680092,11.9689865715815,0.00172736272598061,0.859120810967632
"b4279_yjhB_4504058_1",0.389603277869478,8.63153198857785,11.7678244033254,0.00186360262682784,0.859120810967632
"b1857_znuA_1942583_-1",0.354588686556732,6.69856474018761,11.193081703499,0.00232092090828848,0.912049609026184
"b2183_rsuA_2280483_-1",0.66523799540839,4.90734055534661,11.086805750774,0.00241806355731213,0.912049609026184
"b0001_thrL_190_1",-0.0503124783073017,6.75938067558115,0.116372621456387,0.735512862202053,0.999648155719574
"b0002_thrA_337_1",-0.215459902568803,8.15373739674934,3.5053577880358,0.071498436925927,0.999648155719574
"b0003_thrB_2801_1",-0.0709401281095256,6.89186079781779,0.234303451109914,0.632061991009312,0.999648155719574
"b0004_thrC_3734_1",0.0890571552884975,6.71069655593045,0.422553320170827,0.52088840943882,0.999648155719574
"b0005_yaaX_5234_1",0.176124346121041,8.31497326868612,2.22499409915844,0.146815896990326,0.999648155719574
"b0006_yaaA_6459_-1",-0.130059859698096,3.09549055774933,0.239678632049579,0.628197683938554,0.999648155719574
"b0007_yaaJ_7959_-1",-0.0138480123308801,5.60048679911095,0.00706443430268442,0.933606060499976,0.999648155719574
"b0008_talB_8238_1",-0.0776651713287683,6.52152285003784,0.197190698574731,0.660362474547083,0.999648155719574
"b0009_mog_9306_1",-0.0109214404083703,7.50060072653535,0.00376308728435421,0.951538649083013,0.999648155719574
"b0010_satP_10494_-1",0.00593475394983235,6.99507182790971,0.00208600803038572,0.963890581450419,0.999648155719574
"b0014_dnaK_12163_1",-0.0987336975052739,9.38974858466233,0.991005247327194,0.327901461226842,0.999648155719574
"b0015_dnaJ_14168_1",0.297500993549533,6.24743577825078,2.94545263096875,0.0970074842898187,0.999648155719574
"b0018_mokC_16960_-1",-0.287265224535888,6.29974925936258,0.59999821069544,0.448197585494283,0.999648155719574
"b4412_hokC_16903_-1",0.51971434431011,4.2164575282077,1.04089072345349,0.319923515852821,0.999648155719574
"b0019_nhaA_17489_1",0.0414367610038213,6.853787919791,0.0606089543312294,0.80730628328068,0.999648155719574
"b0020_nhaR_18715_1",0.351456929799152,8.24332703556721,2.84518619000277,0.104947410380757,0.999648155719574
"b0023_rpsT_21078_-1",-0.0976793741877869,6.11101673336812,0.18907543905568,0.667270361872891,0.999648155719574
"b0025_ribF_21407_1",-0.111472719986923,5.31222259343872,0.443103361872985,0.510997799110217,0.999648155719574
"b0026_ileS_22391_1",0.152129897075095,7.56304498911335,0.876412090801044,0.357135142311629,0.999648155719574
"b0027_lspA_25207_1",0.331538922774612,2.44983835240476,0.963749271627698,0.334531706129009,0.999648155719574
"b0028_fkpB_25826_1",-0.0830333750661802,4.91938467165536,0.131492618560449,0.719573535329681,0.999648155719574
"b0029_ispH_26277_1",0.230934576142951,3.60895064423774,0.958709577543611,0.335777882244956,0.999648155719574
"b0030_rihC_27293_1",0.113988422825333,6.29658150339731,0.683219216537219,0.41536945905924,0.999648155719574
"b0031_dapB_28374_1",-0.0295779682568375,5.97177512861836,0.0589028107212975,0.809982412497779,0.999648155719574
