"","logFC","logCPM","F","PValue","FDR"
"b0106_hofC_115724_-1",-0.0518609192290861,4.70865710913722,0.149193899706399,0.702227113619477,0.99934089288657
"b0107_hofB_117099_-1",0.00179861505199037,5.2904594053833,0.000216666502853852,0.988360292465298,0.99934089288657
"b0108_ppdD_117549_-1",0.0414489787775599,10.5293618410335,0.127265718589215,0.723959105348083,0.99934089288657
"b0109_nadC_118645_-1",-0.012764150705787,4.08506060369127,0.00693528509474619,0.934222866088953,0.99934089288657
"b0110_ampD_118733_1",0.141632892893739,9.06418465341815,0.547826842136652,0.465369709092026,0.99934089288657
"b0111_ampE_119281_1",-0.109610504144741,6.87906442808171,0.955152947482494,0.336781853272614,0.99934089288657
"b0112_aroP_121551_-1",-0.149737425732344,5.70069749372058,1.23809819640231,0.275301973245016,0.99934089288657
"b0113_pdhR_122092_1",-0.11359913961088,5.04560067025839,0.546853248880695,0.465762688995863,0.99934089288657
"b0114_aceE_123017_1",0.152476850185115,4.8531249125654,0.393815705798099,0.535386292608481,0.99934089288657
"b0115_aceF_125695_1",0.116218026268287,6.7395800782006,1.23602345737953,0.275696024158071,0.99934089288657
"b0116_lpd_127912_1",-0.078200276384082,10.8869080884243,0.336186500383742,0.566676502197835,0.99934089288657
"b0117_yacH_131260_-1",0.13452645398722,7.72347984146436,1.37760741172357,0.250398573122714,0.99934089288657
"b0118_acnB_131615_1",-0.083851039185325,10.2654140213801,0.680092523989835,0.41652679323875,0.99934089288657
"b0119_yacL_134388_1",0.0633971589588892,7.30581694072588,0.47497275326983,0.496381456634418,0.99934089288657
"b0120_speD_135582_-1",0.100987920791539,6.4725965904957,0.372945706796922,0.546329731892068,0.99934089288657
"b0121_speE_136464_-1",0.0599261865776892,8.77915966953652,0.365060511264312,0.550574850484455,0.99934089288657
"b0122_yacC_136917_-1",-0.193733407181256,1.62533700054792,0.482191286576578,0.493154581411608,0.99934089288657
"b0123_cueO_137083_1",0.00715671535698816,7.5425836605449,0.00444446400440865,0.947320815163507,0.99934089288657
"b0124_gcd_141225_-1",-0.00378897225617337,7.99030577666028,0.00165893966134997,0.967800185614045,0.99934089288657
"b0125_hpt_141431_1",-0.0327809103535424,5.59587112286152,0.0600587909452356,0.808190673050585,0.99934089288657
"b0126_can_142670_-1",-0.102298967166244,3.88848595064931,0.602599099935741,0.444097718089044,0.99934089288657
"b0127_yadG_142779_1",0.0990823520353046,7.89658219362442,0.483331612478054,0.492648120717585,0.99934089288657
"b0128_yadH_143702_1",0.0262469390905245,8.92411554724515,0.0301761489324343,0.86334122606639,0.99934089288657
"b0129_yadI_144577_1",0.0587328187034942,9.88881827388368,0.161282905788912,0.691027629850205,0.99934089288657
"b0130_yadE_145081_1",0.0164389351510745,4.20545649370251,0.0126187405458187,0.911360891656474,0.99934089288657
"b0131_panD_146694_-1",-0.111836474516695,7.6390224658164,1.16062581121208,0.290532376093944,0.99934089288657
"b0132_yadD_146968_1",-0.131738584824266,7.14013139696286,1.82966221732492,0.18699290232108,0.99934089288657
"b0133_panC_148795_-1",0.16555364725839,10.1905800117136,1.58070569670349,0.219047529514397,0.99934089288657
"b0134_panB_149601_-1",-0.0757608724862626,7.58356200588366,0.567037709911328,0.457724833144756,0.99934089288657
"b0135_yadC_150953_-1",0.0876654454050515,10.3372321410468,0.384954794608267,0.539982075044768,0.99934089288657
"b0136_yadK_151599_-1",-0.112616528912494,5.0564092489807,0.872211090572939,0.358330189219834,0.99934089288657
"b0137_yadL_152231_-1",-0.0429110820294391,7.63964568571113,0.0509811320697763,0.823005120611898,0.99934089288657
