"","logFC","logCPM","F","PValue","FDR"
"b1094_acpP_1151615_1",-2.8323805680475,8.76300872413546,135.904956797523,2.94720288458236e-12,1.24489849844759e-08
"b3101_yqjF_3250562_1",-1.55283752491351,6.45676976538974,104.566716616926,5.87989701088646e-11,1.24183424869922e-07
"b3612_gpmM_3785260_1",-1.24158511643076,7.49065257679534,90.4416263789365,2.88897571780373e-10,4.06767781066765e-07
"b2254_arnC_2367071_1",-1.06542187820182,5.79318377440908,71.2148738991373,3.54684877911568e-09,3.74547231074616e-06
"b2456_eutN_2572050_-1",0.853953625347193,3.43771293762439,38.7001857854729,1.01294004552591e-06,0.000855731750460288
"b0505_allA_532451_1",0.553402283783494,8.53192742182388,34.585874623443,2.52410996857692e-06,0.00177697341787815
"b3606_trmL_3781215_1",0.56536905136772,6.70308418740214,29.7241095874684,8.07894890546111e-06,0.00487506859666682
"b2881_xdhD_3021316_1",0.676220168365712,8.37758738487571,27.8271916213422,1.30840771735269e-05,0.00690839274762222
"b0277_yagK_292948_-1",-0.889150554857641,5.46383910429305,24.4419887563004,3.23500216258326e-05,0.0151829434830575
"b0641_lptE_672186_-1",0.550906786406408,7.18902763115129,23.2745003417625,4.48515258397932e-05,0.0187534109924795
"b1432_insQ_1503717_1",0.63401782877201,9.30774232672011,22.9749244471503,4.88370077929153e-05,0.0187534109924795
"b0604_dsbG_638573_-1",-0.548098831642261,7.02331290681211,21.3821612561637,7.75064966774962e-05,0.0272822868304787
"b2600_tyrA_2740069_-1",0.51463575745613,7.49833255668925,20.7972663177163,9.22069365457478e-05,0.0299601615360953
"b3094_exuR_3246652_1",0.519821697498787,6.23595437725844,20.066121297788,0.000114933066457436,0.0346769480511579
"b2560_pgpC_2698550_-1",0.473767833502294,6.89618719235457,19.1242120579039,0.000153490266542212,0.036019049215239
"b2681_ygaY_2808316_1;b2681_ygaY_2808570_1",-0.571942562824664,5.63380595876709,19.2223868132047,0.000148887365535437,0.036019049215239
"b2869_ygeV_3005786_-1",0.448479273512922,7.88471926608071,19.6402948493177,0.000130889933715995,0.036019049215239
"b4017_arpA_4222487_-1",-0.67043767459201,4.0370670777248,19.4819390478241,0.000137418154254828,0.036019049215239
"b3932_hslV_4122287_-1",0.496055931366419,6.88726488990037,18.6610397016387,0.000177368432417137,0.0394318030805256
"b3366_nirD_3496551_1",0.416363188751144,8.2628701946484,18.085736051465,0.000212734937253913,0.0449296187480264
"b1037_csgG_1101684_-1",-0.545466172875655,7.31608639622119,17.2914692356033,0.000274580069056673,0.0470717413312346
"b1056_yceI_1118476_-1",-0.561449396240348,8.15660911815037,17.531611945625,0.000254058411847337,0.0470717413312346
"b1352_kilR_1418229_-1",-0.406688082570016,9.22892190892591,16.8992868190029,0.000312028588369926,0.0470717413312346
"b1515_lsrD_1604047_1",0.498508919374752,6.58032211180838,16.9583753554811,0.00030605114408665,0.0470717413312346
"b1950_fliR_2022893_1",0.487513029006221,4.27808737732744,16.9651587556087,0.000305372854614488,0.0470717413312346
"b2938_speA_3085911_-1",0.552038085536305,8.12210052957265,17.2125401798033,0.000281708901157099,0.0470717413312346
"b3875_ompL_4064295_-1",-0.548258770005652,7.98734075865469,16.9668604775647,0.000305202949012482,0.0470717413312346
"b4176_yjeT_4404386_1",-0.56272934391151,6.85240659225667,17.5395489694246,0.000253408958533013,0.0470717413312346
"b0155_clcA_175107_1",-0.561795780579984,5.53329507519445,16.7581733821355,0.000326818076189206,0.0476027432352829
"b2045_wcaK_2118404_-1",-0.782097384106993,7.10969212618752,16.5266373977348,0.000352743750432927,0.0496663200609562
"b1957_yodC_2028370_-1",-0.396863398952016,8.87597669996955,16.3905542352522,0.000369007557671429,0.0502802556001328
"b0212_gloB_234782_-1",-0.505916651651569,5.96213512156168,15.3302808702891,0.00052712697293261,0.0506041894015306
"b0363_yaiP_383935_-1",-0.63494642203965,3.6680548902802,15.8334164548692,0.000444520247138892,0.0506041894015306
"b1013_rutR_1074242_1",0.482482188878105,5.39964296867957,15.5377829414464,0.000491212110909538,0.0506041894015306
"b1078_flgG_1134729_1",-0.522303507124071,5.89843383883613,15.7451830342737,0.00045793416342506,0.0506041894015306
"b4525_ymjC_1390862_-1",-1.14661398857137,3.15052223199141,15.4794281636262,0.000501038098330631,0.0506041894015306
"b1410_ynbC_1479138_1",-0.479601815393822,7.87264427914327,16.0565710758741,0.000412446104366143,0.0506041894015306
"b1439_ydcR_1510003_1",-0.629491880683883,5.31583025851567,16.2741235057058,0.000383563933319357,0.0506041894015306
"b1655_mepH_1734435_1",0.454459198420241,7.52503479258763,15.6692661167392,0.000469824687613269,0.0506041894015306
"b1985_yeeO_2059690_-1",-0.502252138903577,5.93195109362428,15.6782944904641,0.000468393355741934,0.0506041894015306
