23299	13
48510	14
75040	15
89984	16
102631	17
117237	18
113011	19
123704	20
126514	21
133012	22
170462	23
190905	24
195676	25
206164	26
218153	27
264713	28
352704	29
490931	30
460953	31
477633	32
388013	33
350188	34
340878	35
275576	36
258929	37
202947	38
174513	39
115507	40
70660	41
50716	42
42223	43
35552	44
18729	45
13127	46
10955	47
7655	48
6467	49
6557	50
5924	51
5171	52
4229	53
3480	54
3515	55
3653	56
2967	57
2729	58
2355	59
2251	60
2138	61
1885	62
1677	63
1391	64
1260	65
850	76
