37418	13
38408	14
40945	15
38185	16
32480	17
39254	18
26760	19
20138	20
18009	21
16122	22
16577	23
15851	24
20834	25
10930	26
8274	27
8926	28
7547	29
8483	30
12600	31
6947	32
7907	33
6884	34
6256	35
8430	36
9777	37
8428	38
8331	39
10732	40
10026	41
9635	42
10040	43
12192	44
11580	45
11996	46
14429	47
13141	48
15851	49
13424	50
13844	51
14207	52
16238	53
16245	54
16336	55
17485	56
17425	57
18890	58
18280	59
22040	60
19074	61
16561	62
16412	63
16035	64
24921	65
1	68
10	69
1	73
10	75
9686669	76
