25431	13
53380	14
77184	15
88988	16
96302	17
111100	18
110314	19
119914	20
127714	21
137989	22
177830	23
207561	24
219501	25
242128	26
251250	27
303460	28
389960	29
574751	30
569178	31
615266	32
441873	33
389074	34
370574	35
261668	36
220360	37
161723	38
144207	39
75961	40
41553	41
27048	42
19164	43
17855	44
8687	45
5975	46
4538	47
2936	48
2411	49
2510	50
2198	51
1844	52
1550	53
1250	54
1316	55
1536	56
950	57
810	58
802	59
750	60
624	61
625	62
569	63
464	64
422	65
833	76
