35179	13
84553	14
120174	15
143857	16
154559	17
156256	18
146764	19
151446	20
148379	21
147703	22
182174	23
203244	24
211981	25
229328	26
262234	27
331341	28
444510	29
680905	30
603881	31
598888	32
508522	33
442242	34
418839	35
342513	36
315353	37
261565	38
256943	39
157665	40
106352	41
75012	42
63037	43
54210	44
33296	45
25047	46
19030	47
15111	48
13028	49
13148	50
12331	51
12013	52
9325	53
7895	54
7911	55
7346	56
6042	57
5440	58
4697	59
4344	60
3996	61
3695	62
3308	63
3064	64
2733	65
1970	76
