31390	13
67969	14
105064	15
127798	16
135965	17
150245	18
151476	19
166191	20
177433	21
186166	22
237234	23
275253	24
286858	25
316373	26
335349	27
410584	28
558135	29
791710	30
712322	31
739684	32
582436	33
531469	34
523619	35
393433	36
362083	37
267464	38
261407	39
140154	40
90660	41
66600	42
51999	43
41285	44
24280	45
18679	46
16096	47
12203	48
10024	49
9708	50
8500	51
7486	52
6267	53
5510	54
5425	55
5571	56
4457	57
3979	58
3635	59
3589	60
3144	61
3471	62
2977	63
3036	64
2627	65
1088	76
