"","gene","01_no_PNA","02_PNA15_5nM","03_PNA15_0.5nM","07_no_PNA","08_PNA15_5nM","09_PNA15_0.5nM","13_no_PNA","14_PNA15_5nM","15_PNA15_0.5nM","74_PNA15_16nM","75_PNA15_63nM","76_PNA15_250nM","77_PNA15_1000nM","78_PNA14_1000nM","79_no_PNA","80_PNA15_16nM","81_PNA15_63nM","82_PNA15_250nM","83_PNA15_1000nM","84_PNA14_1000nM","85_no_PNA","86_PNA15_16nM","87_PNA15_63nM","88_PNA15_250nM","89_PNA15_1000nM","90_PNA14_1000nM"
"b0643_ybeL_675018_1","ybeL","58.6752570293857","58.7642046184076","58.8432226602657","71.7804128531315","68.932873905746","59.0714689557111","64.8638950572943","67.3248618485855","60.233553003468","74.8582964532881","65.4625690409258","69.7750290307173","72.6975006354871","81.3247194024861","80.9791455237024","76.0051237152813","75.6580323355748","82.2783687718297","80.9211998023974","87.687186407949","69.7377438422703","84.27087909705","68.6188247870117","77.5736243133563","81.828346631571","83.7115860024801"
"b0644_ybeQ_676547_-1","ybeQ","52.4841028104577","62.3285908001799","45.0739085577635","63.2564888268221","47.2040332180652","62.9871913296692","43.2849084433216","50.2473359162614","51.6704630772884","33.4078347808063","37.8578712525836","41.0179084397827","41.7763917679044","42.2143581631226","45.7771198309302","40.4282572953624","40.707310876206","42.8356455977051","54.9108141516268","40.4154933238284","50.9927466363753","40.725048266566","43.4585890317741","34.441401666096","43.5060213991384","39.4600068698559"
"b0645_ybeR_676711_1","ybeR","705.932289008221","609.317367559719","759.195258762748","511.771912263811","696.259489966461","579.07940021735","647.369598419179","574.724430414754","535.971583106788","648.978123797514","540.421112130631","513.392625743585","525.658850748907","545.682659196834","411.994078478372","488.373348127978","543.792107411944","491.125520813293","542.364708199402","493.465956431565","429.864088467388","480.414530417283","491.604866152663","526.116551619008","497.0794359859","472.674510862489"
"b0646_djlB_677415_1","djlB","95.5407662420933","86.026942170882","97.9151225066822","86.6972798991728","108.831521030539","91.8516591148463","114.749434700184","103.121983514419","96.3347616695207","97.9550711165616","82.3408699743693","79.5836593097958","80.592251835721","92.0335087894547","76.4883521225669","85.8696184953498","87.5823961275948","90.7606748307812","72.973581964662","86.7850548605422","78.3159629025951","75.4559335848063","81.1989426646306","79.1830356061645","77.7554425005878","84.6980861742265"
"b0647_ybeT_679406_-1","ybeT","41.3681668264734","43.1579732279453","40.0133914089807","45.4235425086223","44.956222112443","35.8008902761886","35.1610546592378","42.2559295504943","39.6042909085808","54.6486186229238","38.8043180338982","43.0242191786851","38.1579641344638","39.1103612393635","37.0852616351839","34.7683012740117","33.5115741051595","26.7192640856973","42.3872951345891","39.3329354669401","37.0134266862163","46.8955101251366","42.4783201062454","45.5463395864727","46.2830014884451","43.6878647487691"
"b0648_ybeU_679508_1","ybeU","109.752279335542","150.185893442783","113.332046843672","163.861223716289","134.306713560923","151.37063919901","131.251012699104","130.927698814485","173.305263165067","119.814518565731","145.752804322447","118.372333595243","115.131788336744","128.195072951247","165.145305719178","111.743703164382","122.327525107791","111.118209372265","147.633022258541","152.821084130726","165.527856682564","130.813791401697","140.995347121884","113.302555013699","102.748263304348","134.586809145401"
"b0649_djlC_680212_1","djlC","15.0557613960294","16.7622485304966","14.0046869931432","17.4964756329508","15.3600425550847","13.5372116356838","15.2322258451572","16.7491119720871","19.656183694185","11.5483873316367","10.7263968548987","12.4837112642817","15.2960804504532","13.8127863107276","16.3696662686554","18.4352853266853","14.391473542093","18.6610733296933","14.2093773462543","12.8102679731777","11.91419313934","14.6328095503246","16.6645717339886","13.5190548595891","15.18082448821","14.9384311721597"
"b0650_hscC_683393_-1","hscC","33.7699321032436","39.0155784761559","26.0087044158374","39.0305994888902","28.8469091888176","33.2277012875875","24.8793022137567","34.8118797851223","38.1446733075274","34.4389407925595","29.6553324811905","34.1072825613411","33.2237446343176","31.9711683147178","44.1836124950434","24.4186674063989","32.6892041884685","37.7462619623342","42.3872951345891","25.9813885653182","39.0785534970353","34.2019885875057","34.3094123935059","28.0037564948631","36.8412691848023","33.6819344353413"
"b0651_rihA_684412_-1","rihA","19.9805431610858","27.1664027908048","24.4787806266705","30.1702047773318","29.7834971494935","22.9349453331833","22.9752739831121","22.4416206161952","27.4408108998029","56.0921670393784","28.7088856998759","42.3554489323843","29.1118950508625","28.0911721600191","26.3653031937636","36.2237185366447","29.6053170008771","27.99160999454","35.8846987218965","23.455420232579","34.6305880583483","36.6701733309339","29.8982022286265","35.2461073125001","38.6925892443401","32.8363628595587"
"b0652_gltL_685255_-1","gltL","46.8557807932505","47.4930375030737","45.1915950030841","53.0502113742675","46.2674452573893","42.8491905493132","40.7462041357954","51.1231064768934","49.2377670755328","40.8317980654299","44.0097753311284","57.9600880127364","60.5264258684599","46.7151537025731","48.9641345027038","57.893264446959","46.8750852513888","51.7420669596042","50.8165867806722","46.7304141556765","50.1984670937526","54.1237654451765","53.7514127498259","50.8573968527398","62.2043540004702","39.7418640617835"
"b0653_gltK_685929_-1","gltK","8.4424830258109","8.95913283526543","10.5917800788478","10.8792188230527","13.6741842258681","7.60768918369007","7.99691856870751","10.2903040874261","7.2007801651965","10.5172813198835","11.0418791153369","14.2670985877505","19.4079300339083","12.7263873874119","12.4583300805696","16.6564420056893","14.5970660212658","13.99580499727","11.8010083045163","13.7123995205846","11.4376254137664","14.4565106400797","16.1744372712242","15.7722306695206","14.6254284703487","11.4152162730655"
"b0654_gltJ_686669_-1","gltJ","310.683375349841","246.424320350634","326.697572209795","205.359274897006","293.152031691556","227.000019907458","321.780770978945","261.308041028575","234.998433769588","201.684335898942","209.006997540305","209.993857338453","223.191195389946","223.953378049213","177.74850010301","199.230451951546","215.049733214705","241.745722680118","210.97312805625","181.508867338265","200.317300649437","207.680116268462","203.895936509978","201.015470471747","228.082631335057","198.004677329099"
"b0655_gltI_687747_-1","gltI","1235.13526667613","1103.41836016269","1472.49280385049","1242.81055441492","1581.89706558159","1192.39340176131","1045.81923948542","887.812405840697","778.268104881643","1378.79495891649","1083.20834121455","1472.63208235437","1519.90408002836","1312.68029905769","982.904297635637","1206.70262375198","1375.20809318658","1446.23318305123","1353.74423836094","1142.09853901711","1007.94073958817","1296.67848485105","1139.56262592716","1345.14595852911","1547.3333057617","1186.90063520688"
"b0657_lnt_690881_-1","lnt","43.0566634316356","41.2312779945549","43.4262983232761","33.5349116298224","40.0859647169284","39.3809793038074","41.5078154280533","34.7024084650433","37.950057627387","33.4078347808063","31.3904849136006","29.8717376681026","29.1118950508625","32.5919676994696","29.5523178655372","42.6922397039027","34.745128980196","38.1703772652818","27.937080884161","37.7090986816077","39.2374094055598","34.9071842284852","36.2699502445634","32.0272847268836","37.2115331967099","35.3730775869066"
"b0658_ybeX_691784_-1","ybeX","39.8203782717414","39.2082479994949","34.5998149242362","33.4227547347393","32.9678962157915","37.9265681363372","25.5139782906382","31.3087975425942","38.2419811475976","39.1820284466246","37.2269067317072","32.3238952378723","35.1974324343761","29.1775710833347","31.8701467177362","27.9763540483908","38.4457936053057","32.6568783269633","32.9946558718109","32.115883087685","37.4899944117899","35.2597820489749","39.3741351754044","30.739755692637","28.3251969109284","35.3730775869066"
"b0659_ybeY_692341_-1","ybeY","262.420514052289","276.577100753194","268.089722440171","328.619702593242","312.258426089344","317.9566567654","345.00991539281","349.322982372092","330.457424878477","353.256919626674","463.127958323273","345.308370506649","357.401965793922","353.700449462339","394.465497783617","341.699630660403","300.165019592226","290.518982519089","311.883790905073","409.567722522725","346.464736492008","350.305934656566","379.364074179622","330.73402067209","319.352710270271","381.91649506182"
"b0660_ybeZ_693378_-1","ybeZ","19.4177109593651","20.0376304272603","15.5346107823101","18.618044583781","17.6078536607068","19.0192229592252","16.8823836450492","16.5301693319291","18.2938739332019","22.2718898538708","16.8783009334435","19.3943371427234","14.9671324837768","18.0031821578023","18.9772237273793","19.7289895601369","16.4473983338206","14.8440356031651","17.0994201963399","16.0579415438425","18.4272853888459","17.4535921142426","19.2786222020652","16.5769363159247","19.8091246370545","19.8709320308917"
"b0661_miaB_694955_-1","miaB","39.1168380195905","36.0292008644008","37.8950353932111","34.0956961052374","30.7200851101694","35.2415013656231","33.5108968593458","33.6076952642533","29.9708147416287","36.5011528160661","28.7088856998759","35.8906698848099","33.7171665843323","31.6607686223419","34.7674327829849","33.1511709821972","34.3339440218505","35.2015701446488","31.549634446768","30.8528989213154","30.659190345235","27.8552278186902","29.571445920117","33.6366960196918","32.027837030004","31.8498626878123"
"b0662_ubiF_695101_1","ubiF","105.671745873066","102.692855939709","88.2648339903986","99.4831659386369","89.1631738563453","96.6624037457091","78.0651574564305","85.1686870214627","89.8151363848158","88.6751170107821","75.5580013749481","99.4238432833864","87.3356851525875","90.6367101737631","96.1898973662583","93.4701308668779","79.76988191903","91.6089054366763","92.4813712027399","73.2530816494389","87.0530378714444","93.4384224297835","87.4073125263126","81.5971525453769","88.3079668399533","86.6710865177193"
"b0674_asnB_699177_-1","asnB","169.412492717939","154.039283909564","160.995057198487","146.140434293172","159.594588499173","140.742249898266","160.699982666408","156.981872993287","140.707136741542","133.012675516173","130.451914691194","148.689918094212","154.276596371237","155.044646341763","124.148707895909","135.192092395692","132.812741545601","148.016240728704","143.77963179176","131.169926992961","124.066464557661","147.033291144225","139.688321887845","131.810784880993","159.398657126205","144.451810862865"
"b0675_umpH_700326_-1","umpH","28.1416100860363","37.4742222894436","26.126390861158","32.6376564691582","20.4176175427345","28.9763455672901","21.5789866139726","26.6015307791972","29.8735069015585","27.0149775079359","28.2356623092186","23.6298820359618","26.315837334113","27.7807724676432","32.8841968405733","28.2997801067537","26.9326147716313","27.1433793886448","33.7171665843323","26.342241184281","38.6019857714617","31.2049071133428","29.571445920117","26.233404072774","31.1021770002351","31.8498626878123"
"b0676_nagC_701594_-1","nagC","16.1814257994709","17.8219309088613","18.1237125793618","18.2815738985319","21.916158279816","17.3410562275288","19.0402823064465","18.9385383736671","19.7534915342553","15.8790325810005","18.2979711054154","14.4900220031841","14.8026585004386","11.9503881564722","18.1080379078047","27.9763540483908","17.8865456880299","18.2369580267458","17.3402571005137","16.4187941628053","19.8569885655667","15.8669019220387","16.1744372712242","13.3581137303082","10.922788351273","12.6835736367394"
"b0677_nagA_702751_-1","nagA","319.547982526942","294.880705470403","345.056657679798","293.851065117507","402.358187906365","315.047834430459","365.192614637643","253.645048623045","298.540453335444","297.783416194347","274.469566581231","302.284151327964","305.428187059049","337.870065151168","297.696143204308","308.710172707387","266.036668049548","287.550175398456","278.889135033263","345.516382656836","245.114666853355","311.343875492448","297.184862589463","282.129799629281","305.282677817784","293.695193988499"
"b0678_nagB_703611_-1","nagB","94.2743937882217","97.9724526179026","100.386537858413","102.847872791127","108.456885846269","99.5712260806494","113.987823407926","109.690262719159","106.162853516613","78.1578356908986","99.534653168251","79.1378124789286","95.8883322861742","85.9807147881246","99.8115049478193","90.2358702832489","84.4985089400034","94.1535972543618","89.3504914484805","95.0846650966855","86.4176142373463","95.9066071732118","96.0663547018165","90.6098557851029","87.1971748042306","88.080372477357"
"b0679_nagE_703944_1","nagE","420.998486887103","418.863543739076","461.213179211163","411.055020479261","533.667819993126","484.654552113903","730.25829405991","619.06031504675","605.741304437138","427.702773675261","606.830127952871","476.61026219704","481.908771180944","534.508270271302","539.619529652579","550.309438304473","526.727931640605","526.327090957941","500.218249968987","585.663800576549","490.705901432284","522.197372145318","576.724884519408","508.091145139556","475.604123295262","500.578372863315"
"b0680_glnS_706093_1","glnS","103.701833167044","123.982838268673","112.86130106239","106.549050328867","118.384718229433","92.0754146790724","125.031187145665","114.944886082951","114.531327762652","125.176269826848","117.043918622571","137.097900491665","127.631811070448","116.555084487151","130.233008632931","139.720057212773","118.421268003508","149.288586637547","122.826821128639","113.668574973267","102.462060998324","119.178063325535","122.206859382583","121.510552607021","130.332932191461","133.0365945898"
"b0681_chiP_708334_1","chiP","226.680669243023","203.266347122689","253.143543884463","194.143585388704","243.138234591463","215.812241696149","261.232673244445","230.546600086376","199.286456463817","187.455072936746","156.794683437784","158.052701542424","173.684526405146","193.379008350186","147.471860721161","170.930671844792","193.256930422392","178.976657843877","178.700982896961","205.866419118251","170.134678029776","169.423252745324","170.076658579236","180.09312366524","175.505141644184","191.662890510729"
"b0682_chiQ_709790_1","chiQ","29.5486905903381","41.1349432328854","28.0093739862865","37.2360891675619","29.5961795573583","37.2553014436587","25.7678487213909","32.8413960237003","35.8092851458421","38.7695860419233","41.0126938569655","32.9926654841731","30.2632129342299","33.2127670842214","39.9825477004327","34.2831621864673","33.922759063505","45.8044527183382","36.3663725302441","30.1311936833899","40.8259684908051","36.3175755104442","35.2896813190346","29.1303443998288","34.6196851133569","33.5410058393775"
"b0683_fur_710646_-1","fur","162.65850629729","158.085343899684","158.288268956115","155.33729968998","168.211197737391","179.787595855734","153.718545820711","161.689139756684","142.653293542947","145.592168859563","160.422729432823","142.893909292939","144.572631354283","162.494238958784","123.424386379597","130.340701520248","154.811136817087","155.65031618176","148.355532971062","134.598026873107","131.691548166838","142.978416208593","138.054540345297","141.145370379281","145.328624673718","129.231522498778"
"b0684_fldA_711465_-1","fldA","47.9814451966919","49.5160674981337","44.2501034405198","53.2745251644335","46.0801276652541","55.3795021459792","44.8081310278373","50.5757498764984","51.9623865974991","31.758065162001","31.8637083042579","41.9096021015171","38.322438117802","44.8527555483177","46.9360342570297","47.0584914918019","39.2681635219967","40.7150690829673","40.9422737095463","36.6265408247195","33.8363085157257","45.6614177534225","42.3149419519906","36.6945774760275","42.2100973574619","36.2186491626892"
"b0685_ybfE_711898_-1","ybfE","5.20619786591672","7.80311569523118","4.35439847685966","7.40235507547918","5.80684535619056","7.16017805523771","4.56966775354715","5.69250864410804","6.22770176449427","6.80529967757165","6.15190407854483","7.35647270930886","3.45395365010233","4.34559569326262","6.95348655659699","6.63023419643944","3.70066462510964","8.90642136189909","6.74343331686645","5.95406821288543","5.24224498130961","5.81786403808086","5.88161355317244","6.11576291267125","6.29448820242853","6.62364401029725"
"b0686_ybfF_712802_-1","ybfF","42.9159553812054","47.0113636947261","43.0732389873145","49.1247200463618","51.3250202450391","45.7580128842535","42.7771675818164","37.5486627870973","38.825828188019","45.7811069218456","57.73325366019","40.7949850243491","37.8290161677874","41.7487586245587","44.3284767983058","36.5471445950076","45.6415303763522","34.7774548417012","41.1831106137201","47.6325457030834","46.3859252891638","45.4851188431776","52.9345219785519","37.8211653809932","39.2479852622015","36.7823635465443"
"b0687_seqA_712987_1","seqA","147.46203685083","126.391207310411","162.407294542333","129.31690003072","141.05014687779","128.435693865826","127.696826668568","113.850172882161","103.146310474436","134.868666337329","147.803439015295","120.824491165012","133.059452520609","126.953474181744","114.73252818385","118.535650390003","143.092365504239","136.989242852067","139.685404420805","142.356358180806","108.022017796683","120.941052427984","117.468892909194","124.729375192637","128.666744137877","133.600308973655"
"b0688_pgm_713558_1","pgm","38.2725897170094","46.24068560137","48.0160696907768","56.078447541509","51.5123378371743","47.8836907444022","52.1703735196633","51.9988770375254","54.5896982793951","58.773042669937","50.4771616701114","61.3039392442405","45.2303454180067","52.9231475500911","56.4970782723505","55.3058559800558","46.2583078138705","49.6214904448664","71.2877236354454","49.6172351073786","58.3001184285038","59.4127327525227","54.0781690583354","55.8465718604453","58.5017138813946","55.3849382137621"
"b0689_ybfP_715412_1","ybfP","41.9309990281941","35.3548575327141","47.7806968001358","42.1709925512147","53.7601489427964","45.8698906663666","36.4304068130009","38.6433759878873","37.6581341071763","50.7304157782614","53.001019753617","42.8012957632515","43.5856055846246","48.1119523182647","47.370627166817","41.3985354704511","53.0428596265715","49.1973751419188","47.444870122239","54.8495980823385","42.573383484575","42.3117384587699","45.4191268828316","46.5119863621576","46.0978694824913","47.6338654357547"
"b0691_ybfG_716597_-1","ybfG","79.0779243417621","86.5086159792296","69.5526891844341","99.2588521484709","81.2958349866678","102.256292851364","76.1611292257858","74.5499689737996","79.5978131774424","100.842167949471","95.1179015221163","98.532149621652","105.098875353114","97.6207032522209","109.517413266403","99.615225975773","107.936051565698","103.060018616261","98.0206199987374","93.0999756923903","114.21739822914","98.0221940961503","98.1902707071287","94.3115017585618","102.563131298394","107.669447316321"
"b4636_ybfI_716870_-1","ybfI","42.7752473307752","52.0207713015412","49.0752476986616","56.414918226758","56.0079600484186","46.0936462305928","49.8855396428897","63.8217796060575","61.3039392442405","74.0334116438855","58.6797004415046","58.4059348436037","62.3356396851801","54.4751460119707","57.5111283951876","47.7053436085277","55.9211543349901","40.7150690829673","70.5652129229239","48.1738246315276","50.9927466363753","73.5166455721127","65.5146398561707","60.3529234803083","72.5717463338819","49.1840799913561"
"b0692_potE_718265_-1","potE","617.426925287637","543.328055816097","684.34667953889","487.20955224063","661.793053013588","553.459388113452","668.186973740894","578.665397937599","520.694252215763","485.032267928743","621.02682967259","481.737500752013","528.948330415671","550.804254121037","532.231450186194","485.139087544349","537.007555599243","491.54963611624","498.291554735596","595.767673907506","514.057719985391","503.333388749117","553.198430306719","511.470908854453","511.334600444342","491.840799913561"
"b0693_speF_720460_-1","speF","70.9168574168115","77.6458179056337","60.2554600041121","91.0713988074105","63.5006637338258","89.8378590368107","65.7524415649284","65.4638494072425","71.2293389314032","58.3606002652356","69.2483561661841","79.8065827252294","60.3619518851217","67.9775326303224","79.8202310976029","62.582942293221","65.3784083769369","53.8626434743421","79.4761783773546","58.8189768909288","84.5113433350519","64.8779989701138","70.0892281753049","60.67480573887","71.2758222922055","66.0955115070087"
"b4590_ybfK_720583_1","ybfK","24.9053249261421","26.7810637441268","24.1257212907089","35.1051081609846","29.4088619652231","26.1794010144629","31.7338038440774","36.5634209063863","37.5608262671061","32.7891711737543","28.7088856998759","28.534197175501","28.2895251341715","29.1775710833347","39.8376833971702","38.6494139743665","34.745128980196","31.3845324181206","29.8637761175514","34.4614251109429","40.190544856707","34.5545864079954","32.675630850958","33.1538726318494","22.0307087084999","32.5545056676311"
"b0694_kdpE_721733_-1","kdpE","170.39744907095","199.701960940916","169.468481261565","188.760054424719","151.53993203736","142.867927758415","160.699982666408","213.797488114289","180.700659010404","217.769589682293","210.742149972715","223.146338849035","212.006964522948","174.289427269068","201.795974444575","214.593189723784","186.061193651346","222.660534047477","218.439072085638","136.402289967921","212.231493788777","198.512572935729","188.538390010028","170.27571477911","212.161278823032","183.207174752903"
"b0695_kdpD_724414_-1","kdpD","9.00531522753162","9.15180235860447","7.76730539115507","7.62666886564522","9.74051479102932","10.8521448649697","9.64707636859954","9.74294748703108","6.03308608435382","8.04262689167558","10.4109145944605","6.46477904757445","8.88159510026313","9.46719061746498","8.25726528595892","8.57079054661683","11.1019938753289","11.4511131795845","8.67012855025687","8.4800365456247","11.2787695052419","9.34384224297835","8.16890771273949","10.1392911446918","7.77554425005878","6.3417868183697"
"b0696_kdpC_724979_-1","kdpC","99.4805916541384","93.1557145344266","104.740936335273","99.5953228337199","129.249138573274","108.521448649697","112.591536038787","119.871095486506","99.2539968716274","141.261523610199","144.017651890037","112.576324793969","125.329175303713","114.537486486708","129.363822813356","127.591580024164","128.289707003801","129.355167399011","124.994353266203","138.92825830066","113.740830503566","130.813791401697","136.910893265514","123.119963899829","117.743955786604","125.849236195648"
"b0697_kdpB_727036_-1","kdpB","97.0885547968253","112.037327821653","93.3253511391814","113.502777824014","88.6012210799398","112.101537677315","82.8886956407302","91.8464375462817","90.9828304656585","98.5737347236136","94.1714547408017","105.442775500094","98.3554420362473","99.6383012526643","110.676327692502","96.8661044796883","100.945907273824","107.301171645737","116.083387811773","93.0999756923903","112.787695052419","100.137781019089","105.705665802849","100.749146929795","106.450903423424","103.723446629336"
"b4513_kdpF_728821_-1","kdpF","502.187031985318","396.610213793417","598.317888009582","339.162450731046","493.581855276197","372.105503308135","533.762580657382","470.179319739309","385.144430997943","506.27305177086","411.704349871846","486.864739306986","536.020711699214","521.00588365295","411.124892658797","535.593552648961","594.367857288442","621.753034121146","362.700377685746","493.465956431565","321.842070670705","462.608340482551","418.574831200772","573.43324362757","486.341779640581","529.186877843961"
"b0699_ybfA_729134_1","ybfA","146.477080497819","142.67178203256","143.106717509766","170.702794316353","138.427700587897","154.055705969724","353.514574823022","311.445905624757","357.314388737859","125.7949334339","120.198741226953","163.179940097396","176.316110138557","155.820645572702","199.912738502163","180.795166624861","167.557870525798","199.758307688308","171.716712675921","167.976894127162","179.348320724198","163.429089796999","163.214776100535","178.322771243151","192.537286191932","190.112675955127"
"b0700_rhsC_729583_1","rhsC","109.752279335542","91.2290193010361","117.804131765852","94.5482625549841","112.765190465378","84.6914810596085","123.507964561149","97.4294748703108","88.3555187837625","116.721200530471","103.004958033071","123.945418981083","122.039695636949","100.103900791228","95.3207115466837","99.2917999174101","102.796239586379","114.511131795845","94.1672295319565","104.647259499198","93.0895623953767","101.724471211293","91.6551445369371","103.80702838613","107.561695459146","92.8719447401252"
"b0702_ybfB_733776_1","ybfB","398.766614919135","418.285535169059","438.264322373659","327.498133642412","409.850891591772","344.024179997749","422.440396772359","359.941700419755","331.138579758969","424.197013235299","473.538872917733","351.327302723356","392.928346194974","446.354757636546","339.127333937366","365.633158979258","432.772168658655","333.778743419742","387.988252623995","455.937284059439","410.32481171887","382.921233051868","394.394864371063","409.11235063185","352.676471341952","395.727497466269"
"b0703_rhsO_734133_1","rhsO","10.5531037822636","7.70678093356166","7.88499183647561","10.8792188230527","10.1151499752997","6.82454470889844","9.39320593784692","12.1513165287691","10.2173232073734","6.39285727287034","8.36027990161221","7.80231954017606","6.57895933352825","7.13919292464573","10.5750941381579","10.0262078092499","5.3454044584917","6.36172954421363","9.15180235860447","6.85619976029231","10.3256340540947","9.16754333273348","11.1097144893257","7.40329194691782","9.81199631555036","4.79157226276822"
"b0704_ybfC_735650_1","ybfC","669.488903946804","531.575214892415","737.070207042488","607.329586874542","681.274082595647","570.241055430416","969.785045475006","708.060498270978","697.891828983639","373.260376254687","447.669327561801","512.723855497284","504.606180881616","619.247386289923","585.831242393296","543.840917137215","609.170515788881","628.962994271255","544.532240336966","634.37890413652","540.268944891939","545.468828297642","524.93400962064","546.717016166953","558.913525974463","508.329445641323"
"b4514_ybfQ_736445_1","ybfQ","9.1460232779618","10.6931585453168","7.41424605519348","7.5145119705622","7.86733886967753","6.93642249101153","7.48917770720227","8.53876296616207","8.36847424603918","6.39285727287034","10.2531734642414","6.24185563214085","8.88159510026313","9.46719061746498","8.40212958922136","8.08565145907248","6.37336685435549","6.36172954421363","8.18845474190926","7.93875761718057","8.89593087737388","7.93345096101936","6.20836986168202","7.88611533476029","7.590412244105","7.75107277800742"
"b0705_ybfL_736825_1","ybfL","16.6035499507614","18.3036047172089","16.829161680836","9.75764987222256","13.6741842258681","13.5372116356838","13.4551328298888","10.5092467275841","9.53616832688185","18.559908211559","16.5628186730053","15.3817156649185","14.6381845171003","15.830384311171","10.5750941381579","13.4221814220603","11.9243637920199","11.4511131795845","12.5235190170377","12.0885627352522","13.1850404075363","16.2194997425285","15.6843028084598","14.1628193767124","13.8849004465335","16.7705029196888"
"b0706_ybfD_738092_1","ybfD","6.33186226935817","6.06908998517981","5.17820359410338","5.49568785906788","4.12098702697394","6.71266692678535","5.2043438304287","5.69250864410804","5.9357782442836","4.74308765406509","6.46738633898303","5.79600880127365","4.76974551680798","6.98399307845778","4.20106479461068","4.68967784626204","5.55099693766446","1.6964612117903","3.13087975425942","6.31492083184818","5.40110088983414","6.17046185857061","4.73796647338891","5.31105726626713","4.81343215479829","6.62364401029725"
"b0707_ybgA_739001_1","ybgA","123.119544126409","178.8936524203","134.750979892009","171.936520162266","136.741842258681","152.936928148593","137.851643898672","183.692875092563","195.394142861008","194.466593816669","184.714863486564","192.382907519198","182.401647522071","166.684634805859","197.015452436915","227.368519029118","202.919776943512","184.914272085143","212.418149481293","160.759841747907","183.002006620263","196.74958383328","178.899078908995","194.255943041952","160.13918515002","186.307603864106"
"b0708_phr_739507_1","phr","21.8097478166781","16.5695790071576","16.829161680836","16.2627497870376","15.7346777393551","15.3272561494932","17.2631892911781","15.8733414114551","16.9315641722188","14.4354841645459","12.6192904175279","9.58570686364487","13.8158146004093","14.4335856954794","15.2107518425559","17.7884332099595","10.4852164378106","16.5404968149554","14.4502142504281","15.6970889248798","20.4924121996648","15.6906030117938","18.625109585046","15.9331717988014","20.1793886489621","16.629574323725"
"b0709_dtpD_742556_-1","dtpD","4.22124151290545","2.98637761175514","2.58910179705169","5.49568785906788","3.74635184270358","3.1325778991665","4.18886210741822","4.26938148308103","5.64385472407293","3.09331803525984","1.26192904175279","2.89800440063682","3.12500568342592","4.65599538563852","5.35997922071018","3.23426058362899","3.28947966676412","2.54469181768545","2.16753213756422","1.44341047585101","3.81254180458881","2.46818474342824","3.10418493084101","2.41411693921233","2.40671607739915","2.81857191927542"
"b0710_ybgI_742827_1","ybgI","103.279709015753","72.6364102988186","115.921148640723","91.1835557024935","106.396392332782","92.4110480254117","104.594617470079","86.4823428624107","81.5439699788468","77.1267296791453","64.5161222596112","93.8507578975463","88.9804249859695","83.1871175567415","90.6850538422857","86.5164706120756","82.2369916691031","98.3947502838376","81.402873610745","82.2743971235078","84.5113433350519","82.5078899946013","82.5059678986689","93.6677372414385","100.341547226949","88.6440868612121"
"b0711_ybgJ_743593_1","ybgJ","326.864801149312","265.113264114521","327.403690881718","275.120863638643","326.119927907347","311.243989838614","346.660073192702","286.376973326666","278.786961801189","359.855998101895","366.590386629184","351.773149554223","379.770427527918","353.700449462339","337.244097994954","346.712734565028","352.179916822934","392.306655226507","322.239777784547","377.271413125559","345.035033315287","346.779956451668","360.738964594576","397.685530452912","376.928764121897","387.694567496335"
